# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1048       1.454245548545e-10       4.598440433654e-12      -9.635059748574e-12       1.190137604818e-14       4.605881196419e-15       1.299336173391e-16       2.063555093288e-16 
 1049       1.457389921614e-10       4.563613523502e-12      -9.711220937861e-12       1.190432141066e-14       4.588971905628e-15       1.216487232957e-16       2.050224045230e-16 
 1050       1.460594420017e-10       4.528495633190e-12      -9.784166762094e-12       1.190736420927e-14       4.572138022675e-15       1.135380043756e-16       2.036600582930e-16 
 1051       1.463855817329e-10       4.493100430682e-12      -9.853862654343e-12       1.191050281878e-14       4.555379019820e-15       1.056029190344e-16       2.022679802936e-16 
 1052       1.467171432602e-10       4.457440877121e-12      -9.920309426433e-12       1.191373493689e-14       4.538694598407e-15       9.784270876101e-17       2.008467576015e-16 
 1053       1.470538706007e-10       4.421529833249e-12      -9.983516907047e-12       1.191705807424e-14       4.522084512693e-15       9.025604639691e-17       1.993972531894e-16 
 1054       1.473955056634e-10       4.385380262744e-12      -1.004349510991e-11       1.192046971865e-14       4.505548510812e-15       8.284158835227e-17       1.979203373985e-16 
 1055       1.477417882433e-10       4.349005232467e-12      -1.010025423434e-11       1.192396733500e-14       4.489086334762e-15       7.559797456156e-17       1.964168879572e-16 
 1056       1.480924560171e-10       4.312417912706e-12      -1.015380466575e-11       1.192754836517e-14       4.472697720377e-15       6.852382843929e-17       1.948877899981e-16 
 1057       1.484472445376e-10       4.275631577427e-12      -1.020415697616e-11       1.193121022805e-14       4.456382397318e-15       6.161775683578e-17       1.933339360770e-16 
 1058       1.488058872284e-10       4.238659604516e-12      -1.025132192480e-11       1.193495031940e-14       4.440140089048e-15       5.487834999285e-17       1.917562261907e-16 
 1059       1.491681153794e-10       4.201515476032e-12      -1.029531045855e-11       1.193876601184e-14       4.423970512813e-15       4.830418149962e-17       1.901555677948e-16 
 1060       1.495336581411e-10       4.164212778446e-12      -1.033613371252e-11       1.194265465480e-14       4.407873379628e-15       4.189380824821e-17       1.885328758218e-16 
 1061       1.499022425196e-10       4.126765202897e-12      -1.037380301056e-11       1.194661357441e-14       4.391848394254e-15       3.564577038951e-17       1.868890726997e-16 
 1062       1.502735933716e-10       4.089186545431e-12      -1.040832986579e-11       1.195064007350e-14       4.375895255182e-15       2.955859128889e-17       1.852250883693e-16 
 1063       1.506474333993e-10       4.051490707251e-12      -1.043972598114e-11       1.195473143151e-14       4.360013654613e-15       2.363077748195e-17       1.835418603029e-16 
 1064       1.510234831451e-10       4.013691694965e-12      -1.046800324985e-11       1.195888490443e-14       4.344203278438e-15       1.786081863029e-17       1.818403335218e-16 
 1065       1.514014609865e-10       3.975803620831e-12      -1.049317375602e-11       1.196309772476e-14       4.328463806221e-15       1.224718747722e-17       1.801214606149e-16 
 1066       1.517810831312e-10       3.937840703006e-12      -1.051524977515e-11       1.196736710144e-14       4.312794911182e-15       6.788339803500e-18       1.783862017565e-16 
 1067       1.521620636115e-10       3.899817265788e-12      -1.053424377463e-11       1.197169021979e-14       4.297196260175e-15       1.482714383096e-18       1.766355247242e-16 
 1068       1.525441142798e-10       3.861747739870e-12      -1.055016841429e-11       1.197606424148e-14       4.281667513669e-15      -3.671267061085e-18       1.748704049173e-16 
 1069       1.529269448028e-10       3.823646662580e-12      -1.056303654695e-11       1.198048630441e-14       4.266208325734e-15      -8.675199901455e-18       1.730918253746e-16 
 1070       1.533102626571e-10       3.785528678133e-12      -1.057286121888e-11       1.198495352273e-14       4.250818344016e-15      -1.353069665000e-17       1.713007767927e-16 
 1071       1.536937731232e-10       3.747408537874e-12      -1.057965567043e-11       1.198946298672e-14       4.235497209724e-15      -1.823938700255e-17       1.694982575437e-16 
 1072       1.540771792813e-10       3.709301100529e-12      -1.058343333644e-11       1.199401176276e-14       4.220244557607e-15      -2.280291788302e-17       1.676852736937e-16 
 1073       1.544601820055e-10       3.671221332447e-12      -1.058420784687e-11       1.199859689326e-14       4.205060015937e-15      -2.722295348769e-17       1.658628390206e-16 
 1074       1.548424799588e-10       3.633184307850e-12      -1.058199302728e-11       1.200321539663e-14       4.189943206492e-15      -3.150117532945e-17       1.640319750321e-16 
 1075       1.552237695884e-10       3.595205209081e-12      -1.057680289934e-11       1.200786426718e-14       4.174893744534e-15      -3.563928228205e-17       1.621937109839e-16 
 1076       1.556037451197e-10       3.557299326846e-12      -1.056865168140e-11       1.201254047509e-14       4.159911238792e-15      -3.963899062440e-17       1.603490838979e-16 
 1077       1.559820985523e-10       3.519482060467e-12      -1.055755378900e-11       1.201724096634e-14       4.144995291444e-15      -4.350203408478e-17       1.584991385800e-16 
 1078       1.563585196539e-10       3.481768918122e-12      -1.054352383540e-11       1.202196266268e-14       4.130145498096e-15      -4.723016388512e-17       1.566449276382e-16 
 1079       1.567326959556e-10       3.444175517100e-12      -1.052657663209e-11       1.202670246152e-14       4.115361447767e-15      -5.082514878527e-17       1.547875115007e-16 
 1080       1.571043127468e-10       3.406717584040e-12      -1.050672718934e-11       1.203145723591e-14       4.100642722865e-15      -5.428877512725e-17       1.529279584341e-16 
 1081       1.574730530699e-10       3.369410955182e-12      -1.048399071672e-11       1.203622383449e-14       4.085988899173e-15      -5.762284687948e-17       1.510673445614e-16 
 1082       1.578385977154e-10       3.332271576615e-12      -1.045838262364e-11       1.204099908139e-14       4.071399545830e-15      -6.082918568110e-17       1.492067538797e-16 
 1083       1.582006252165e-10       3.295315504519e-12      -1.042991851984e-11       1.204577977621e-14       4.056874225307e-15      -6.390963088619e-17       1.473472782789e-16 
 1084       1.585588118441e-10       3.258558905417e-12      -1.039861421598e-11       1.205056269395e-14       4.042412493396e-15      -6.686603960801e-17       1.454900175593e-16 
 1085       1.589128316017e-10       3.222018056420e-12      -1.036448572410e-11       1.205534458495e-14       4.028013899186e-15      -6.970028676331e-17       1.436360794498e-16 
 1086       1.592623562204e-10       3.185709345471e-12      -1.032754925820e-11       1.206012217482e-14       4.013677985044e-15      -7.241426511656e-17       1.417865796259e-16 
 1087       1.596070551534e-10       3.149649271597e-12      -1.028782123473e-11       1.206489216443e-14       3.999404286602e-15      -7.500988532420e-17       1.399426417280e-16 
 1088       1.599465955711e-10       3.113854445153e-12      -1.024531827315e-11       1.206965122978e-14       3.985192332730e-15      -7.748907597893e-17       1.381053973790e-16 
 1089       1.602806423561e-10       3.078341588067e-12      -1.020005719645e-11       1.207439602200e-14       3.971041645523e-15      -7.985378365391e-17       1.362759862028e-16 
 1090       1.606088936315e-10       3.043126055371e-12      -1.015205936380e-11       1.207912334025e-14       3.956951792201e-15      -8.210608606517e-17       1.344553236282e-16 
 1091       1.609311878779e-10       3.008217377578e-12      -1.010136373114e-11       1.208383065314e-14       3.942922541595e-15      -8.424853313040e-17       1.326434008551e-16 
 1092       1.612473982424e-10       2.973623659040e-12      -1.004801396674e-11       1.208851558423e-14       3.928953709722e-15      -8.628381057000e-17       1.308399755401e-16 
 1093       1.615573971333e-10       2.939353051342e-12      -9.992054135886e-12       1.209317573956e-14       3.915045108042e-15      -8.821462725923e-17       1.290448031542e-16 
 1094       1.618610562188e-10       2.905413753405e-12      -9.933528701862e-12       1.209780870768e-14       3.901196543441e-15      -9.004371528390e-17       1.272576369772e-16 
 1095       1.621582464252e-10       2.871814011578e-12      -9.872482526889e-12       1.210241205955e-14       3.887407818222e-15      -9.177382999600e-17       1.254782280927e-16 
 1096       1.624488379358e-10       2.838562119741e-12      -9.808960873107e-12       1.210698334854e-14       3.873678730089e-15      -9.340775006945e-17       1.237063253823e-16 
 1097       1.627327001887e-10       2.805666419400e-12      -9.743009403538e-12       1.211152011039e-14       3.860009072137e-15      -9.494827755569e-17       1.219416755206e-16 
 1098       1.630097018759e-10       2.773135299782e-12      -9.674674183048e-12       1.211601986313e-14       3.846398632832e-15      -9.639823793940e-17       1.201840229696e-16 
 1099       1.632797109413e-10       2.740977197940e-12      -9.604001679314e-12       1.212048010709e-14       3.832847196005e-15      -9.776048019418e-17       1.184331099736e-16 
 1100       1.635425945797e-10       2.709200598843e-12      -9.531038763788e-12       1.212489832484e-14       3.819354540833e-15      -9.903787683819e-17       1.166886765535e-16 
 1101       1.637982192344e-10       2.677814035476e-12      -9.455832712663e-12       1.212927198111e-14       3.805920441827e-15      -1.002333239899e-16       1.149504605016e-16 
 1102       1.640464505965e-10       2.646826088942e-12      -9.378431207837e-12       1.213359852282e-14       3.792544668822e-15      -1.013497414235e-16       1.132181973761e-16 
 1103       1.642871536029e-10       2.616245388553e-12      -9.298882337879e-12       1.213787537898e-14       3.779226986957e-15      -1.023900726251e-16       1.114916204960e-16 
 1104       1.645201924349e-10       2.586080611932e-12      -9.217234598992e-12       1.214209996070e-14       3.765967156668e-15      -1.033572848479e-16       1.097704609355e-16 
 1105       1.647454305166e-10       2.556340485108e-12      -9.133536895981e-12       1.214626966110e-14       3.752764933669e-15      -1.042543691680e-16       1.080544475188e-16 
 1106       1.649627305134e-10       2.527033782617e-12      -9.047838543216e-12       1.215038185529e-14       3.739620068943e-15      -1.050843405403e-16       1.063433068144e-16 
 1107       1.651719543304e-10       2.498169327595e-12      -8.960189265597e-12       1.215443390036e-14       3.726532308727e-15      -1.058502378538e-16       1.046367631302e-16 
 1108       1.653729631110e-10       2.469755991880e-12      -8.870639199520e-12       1.215842313529e-14       3.713501394496e-15      -1.065551239875e-16       1.029345385076e-16 
 1109       1.655656172351e-10       2.441802696107e-12      -8.779238893840e-12       1.216234688092e-14       3.700527062953e-15      -1.072020858662e-16       1.012363527167e-16 
 1110       1.657497763179e-10       2.414318409809e-12      -8.686039310840e-12       1.216620243996e-14       3.687609046016e-15      -1.077942345159e-16       9.954192325050e-17 
 1111       1.659252992079e-10       2.387312151507e-12      -8.591091827193e-12       1.216998709686e-14       3.674747070800e-15      -1.083347051196e-16       9.785096531967e-17 
 1112       1.660920439860e-10       2.360792988818e-12      -8.494448234924e-12       1.217369811786e-14       3.661940859607e-15      -1.088266570730e-16       9.616319184721e-17 
 1113       1.662498679632e-10       2.334770038543e-12      -8.396160742382e-12       1.217733275089e-14       3.649190129914e-15      -1.092732740400e-16       9.447831346305e-17 
 1114       1.663986276797e-10       2.309252466773e-12      -8.296281975202e-12       1.218088822555e-14       3.636494594353e-15      -1.096777640087e-16       9.279603849868e-17 
 1115       1.665381789029e-10       2.284249488980e-12      -8.194864977267e-12       1.218436175307e-14       3.623853960706e-15      -1.100433593467e-16       9.111607298178e-17 
 1116       1.666683766263e-10       2.259770370119e-12      -8.091963211675e-12       1.218775052626e-14       3.611267931885e-15      -1.103733168573e-16       8.943812063084e-17 
 1117       1.667890750674e-10       2.235824424721e-12      -7.987630561709e-12       1.219105171950e-14       3.598736205923e-15      -1.106709178343e-16       8.776188284983e-17 
 1118       1.669001276667e-10       2.212421016996e-12      -7.881921331792e-12       1.219426248864e-14       3.586258475956e-15      -1.109394681187e-16       8.608705872276e-17 
 1119       1.670013870859e-10       2.189569560929e-12      -7.774890248461e-12       1.219737997103e-14       3.573834430214e-15      -1.111822981536e-16       8.441334500839e-17 
 1120       1.670927052063e-10       2.167279520375e-12      -7.666592461328e-12       1.220040128542e-14       3.561463752004e-15      -1.114027630403e-16       8.274043613478e-17 
 1121       1.671739331273e-10       2.145560409159e-12      -7.557083544045e-12       1.220332353197e-14       3.549146119699e-15      -1.116042425936e-16       8.106802419399e-17 
 1122       1.672449211650e-10       2.124421791173e-12      -7.446419495268e-12       1.220614379215e-14       3.536881206723e-15      -1.117901413981e-16       7.939579893667e-17 
 1123       1.673055188505e-10       2.103873280474e-12      -7.334656739627e-12       1.220885912877e-14       3.524668681539e-15      -1.119638888630e-16       7.772344776668e-17 
 1124       1.673555749284e-10       2.083924541380e-12      -7.221852128684e-12       1.221146658587e-14       3.512508207634e-15      -1.121289392787e-16       7.605065573577e-17 
 1125       1.673949373553e-10       2.064585288573e-12      -7.108062941905e-12       1.221396318873e-14       3.500399443505e-15      -1.122887718716e-16       7.437710553814e-17 
 1126       1.674234532981e-10       2.045865287187e-12      -6.993346887618e-12       1.221634594383e-14       3.488342042649e-15      -1.124468908606e-16       7.270247750515e-17 
 1127       1.674409691328e-10       2.027774352916e-12      -6.877762103984e-12       1.221861183875e-14       3.476335653545e-15      -1.126068255121e-16       7.102644959988e-17 
 1128       1.674473304425e-10       2.010322352105e-12      -6.761367159960e-12       1.222075784220e-14       3.464379919643e-15      -1.127721301959e-16       6.934869741177e-17 
 1129       1.674424161949e-10       1.993517396686e-12      -6.644219072820e-12       1.222278128133e-14       3.452474513799e-15      -1.129451084217e-16       6.766898094853e-17 
 1130       1.674262417608e-10       1.977360403200e-12      -6.526367330702e-12       1.222468097925e-14       3.440619242084e-15      -1.131229667515e-16       6.598740625245e-17 
 1131       1.673988572259e-10       1.961850463546e-12      -6.407859794607e-12       1.222645613213e-14       3.428813941292e-15      -1.133016112148e-16       6.430416715970e-17 
 1132       1.673603133347e-10       1.946986643677e-12      -6.288744675605e-12       1.222810593322e-14       3.417058444600e-15      -1.134769187485e-16       6.261945881301e-17 
 1133       1.673106614922e-10       1.932767983535e-12      -6.169070535613e-12       1.222962957276e-14       3.405352581564e-15      -1.136447371327e-16       6.093347766442e-17 
 1134       1.672499537653e-10       1.919193496975e-12      -6.048886288170e-12       1.223102623803e-14       3.393696178102e-15      -1.138008849261e-16       5.924642147816e-17 
 1135       1.671782428849e-10       1.906262171694e-12      -5.928241199219e-12       1.223229511333e-14       3.382089056491e-15      -1.139411514020e-16       5.755848933337e-17 
 1136       1.670955822474e-10       1.893972969158e-12      -5.807184887886e-12       1.223343537996e-14       3.370531035349e-15      -1.140612964838e-16       5.586988162690e-17 
 1137       1.670020259162e-10       1.882324824531e-12      -5.685767327253e-12       1.223444621625e-14       3.359021929631e-15      -1.141570506806e-16       5.418080007615e-17 
 1138       1.668976286235e-10       1.871316646603e-12      -5.564038845143e-12       1.223532679751e-14       3.347561550616e-15      -1.142241150230e-16       5.249144772183e-17 
 1139       1.667824457722e-10       1.860947317716e-12      -5.442050124895e-12       1.223607629607e-14       3.336149705897e-15      -1.142581609984e-16       5.080202893074e-17 
 1140       1.666565334372e-10       1.851215693694e-12      -5.319852206141e-12       1.223669388124e-14       3.324786199371e-15      -1.142548304871e-16       4.911274939861e-17 
 1141       1.665199483672e-10       1.842120603769e-12      -5.197496485590e-12       1.223717871931e-14       3.313470831230e-15      -1.142097356978e-16       4.742381615284e-17 
 1142       1.663727479864e-10       1.833660850512e-12      -5.075034717799e-12       1.223752997358e-14       3.302203397947e-15      -1.141184591029e-16       4.573543755534e-17 
 1143       1.662149903964e-10       1.825835209754e-12      -4.952519015958e-12       1.223774680430e-14       3.290983692269e-15      -1.139765533748e-16       4.404782330530e-17 
 1144       1.660467343773e-10       1.818642430524e-12      -4.830001852666e-12       1.223782836872e-14       3.279811503209e-15      -1.137795413209e-16       4.236118444197e-17 
 1145       1.658680393899e-10       1.812081234967e-12      -4.707536060706e-12       1.223777382103e-14       3.268686616028e-15      -1.135229158199e-16       4.067573334751e-17 
 1146       1.656789655773e-10       1.806150318277e-12      -4.585174833830e-12       1.223758231240e-14       3.257608812233e-15      -1.132021397566e-16       3.899168374972e-17 
 1147       1.654795737661e-10       1.800848348626e-12      -4.462971727533e-12       1.223725299096e-14       3.246577869563e-15      -1.128126459585e-16       3.730925072485e-17 
 1148       1.652699254689e-10       1.796173967087e-12      -4.340980659833e-12       1.223678500179e-14       3.235593561978e-15      -1.123498371308e-16       3.562865070043e-17 
 1149       1.650500828851e-10       1.792125787567e-12      -4.219255912046e-12       1.223617748690e-14       3.224655659650e-15      -1.118090857922e-16       3.395010145802e-17 
 1150       1.648201089032e-10       1.788702396730e-12      -4.097852129572e-12       1.223542958528e-14       3.213763928953e-15      -1.111857342108e-16       3.227382213603e-17 
 1151       1.645800671022e-10       1.785902353930e-12      -3.976824322666e-12       1.223454043283e-14       3.202918132453e-15      -1.104750943393e-16       3.060003323250e-17 
 1152       1.643300217532e-10       1.783724191133e-12      -3.856227867219e-12       1.223350916239e-14       3.192118028895e-15      -1.096724477511e-16       2.892895660791e-17 
 1153       1.640700378214e-10       1.782166412851e-12      -3.736118505539e-12       1.223233490372e-14       3.181363373198e-15      -1.087730455757e-16       2.726081548793e-17 
 1154       1.638001809673e-10       1.781227496065e-12      -3.616552347124e-12       1.223101678352e-14       3.170653916440e-15      -1.077721084342e-16       2.559583446629e-17 
 1155       1.635205175490e-10       1.780905890155e-12      -3.497585869447e-12       1.222955392539e-14       3.159989405848e-15      -1.066648263755e-16       2.393423950751e-17 
 1156       1.632311146231e-10       1.781200016828e-12      -3.379275918729e-12       1.222794544987e-14       3.149369584793e-15      -1.054463588113e-16       2.227625794972e-17 
 1157       1.629320399471e-10       1.782108270045e-12      -3.261679710720e-12       1.222619047437e-14       3.138794192772e-15      -1.041118344522e-16       2.062211850742e-17 
 1158       1.626233619805e-10       1.783629015949e-12      -3.144854831476e-12       1.222428811323e-14       3.128262965405e-15      -1.026563512432e-16       1.897205127435e-17 
 1159       1.623051498868e-10       1.785760592793e-12      -3.028859238140e-12       1.222223747767e-14       3.117775634419e-15      -1.010749762993e-16       1.732628772621e-17 
 1160       1.619774735352e-10       1.788501310868e-12      -2.913751259717e-12       1.222003767583e-14       3.107331927641e-15      -9.936274584117e-17       1.568506072347e-17 
 1161       1.616404035021e-10       1.791849452431e-12      -2.799589597857e-12       1.221768781271e-14       3.096931568989e-15      -9.751466513096e-17       1.404860451419e-17 
 1162       1.612940110727e-10       1.795803271632e-12      -2.686433327628e-12       1.221518699020e-14       3.086574278457e-15      -9.552570840771e-17       1.241715473680e-17 
 1163       1.609383682430e-10       1.800360994443e-12      -2.574341898297e-12       1.221253430708e-14       3.076259772109e-15      -9.339081882314e-17       1.079094842287e-17 
 1164       1.605735477213e-10       1.805520818585e-12      -2.463375134112e-12       1.220972885898e-14       3.065987762067e-15      -9.110490837728e-17       9.170223999961e-18 
 1165       1.601996229295e-10       1.811280913454e-12      -2.353593235074e-12       1.220676973842e-14       3.055757956502e-15      -8.866285785411e-17       7.555221294345e-18 
 1166       1.598166680056e-10       1.817639420056e-12      -2.245056777718e-12       1.220365603477e-14       3.045570059622e-15      -8.605951675722e-17       5.946181533858e-18 
 1167       1.594247578045e-10       1.824594450924e-12      -2.137826715894e-12       1.220038683427e-14       3.035423771662e-15      -8.328970324544e-17       4.343347350670e-18 
 1168       1.590239826453e-10       1.832143007022e-12      -2.031958068218e-12       1.219696155784e-14       3.025318819010e-15      -8.035015591581e-17       2.746964563419e-18 
 1169       1.586144927496e-10       1.840277713736e-12      -1.927480892397e-12       1.219338097937e-14       3.015255045013e-15      -7.724541601885e-17       1.157287542408e-18 
 1170       1.581964543621e-10       1.848990043891e-12      -1.824419074382e-12       1.218964622016e-14       3.005232320286e-15      -7.398201872024e-17      -4.254260829037e-19 
 1171       1.577700350595e-10       1.858271396918e-12      -1.722796620322e-12       1.218575841229e-14       2.995250512671e-15      -7.056654803663e-17      -2.000917194200e-18 
 1172       1.573354037532e-10       1.868113098680e-12      -1.622637656787e-12       1.218171869862e-14       2.985309487234e-15      -6.700563694273e-17      -3.568925181362e-18 
 1173       1.568927306921e-10       1.878506401309e-12      -1.523966430992e-12       1.217752823283e-14       2.975409106253e-15      -6.330596747858e-17      -5.129187939512e-18 
 1174       1.564421874661e-10       1.889442483040e-12      -1.426807311024e-12       1.217318817944e-14       2.965549229212e-15      -5.947427085668e-17      -6.681441866072e-18 
 1175       1.559839470083e-10       1.900912448038e-12      -1.331184786059e-12       1.216869971381e-14       2.955729712793e-15      -5.551732756926e-17      -8.225421857804e-18 
 1176       1.555181835986e-10       1.912907326236e-12      -1.237123466592e-12       1.216406402221e-14       2.945950410872e-15      -5.144196749538e-17      -9.760861307867e-18 
 1177       1.550450728666e-10       1.925418073165e-12      -1.144648084654e-12       1.215928230183e-14       2.936211174504e-15      -4.725507000820e-17      -1.128749210286e-17 
 1178       1.545647917942e-10       1.938435569786e-12      -1.053783494044e-12       1.215435576076e-14       2.926511851922e-15      -4.296356408212e-17      -1.280504461989e-17 
 1179       1.540775187189e-10       1.951950622326e-12      -9.645546705435e-13       1.214928561808e-14       2.916852288527e-15      -3.857442839999e-17      -1.431324772358e-17 
 1180       1.535834333365e-10       1.965953962108e-12      -8.769867121474e-13       1.214407310385e-14       2.907232326882e-15      -3.409469146032e-17      -1.581182876317e-17 
 1181       1.530827167046e-10       1.980436245383e-12      -7.911048392832e-13       1.213871945914e-14       2.897651806699e-15      -2.953143168444e-17      -1.730051356953e-17 
 1182       1.525755512447e-10       1.995388053164e-12      -7.069343950366e-13       1.213322593604e-14       2.888110564840e-15      -2.489177752372e-17      -1.877902645224e-17 
 1183       1.520621207461e-10       2.010799891061e-12      -6.245008453741e-13       1.212759379773e-14       2.878608435300e-15      -2.018290756674e-17      -2.024709019660e-17 
 1184       1.515426103681e-10       2.026662189109e-12      -5.438297793673e-13       1.212182431845e-14       2.869145249210e-15      -1.541205064650e-17      -2.170442606072e-17 
 1185       1.510172066436e-10       2.042965301602e-12      -4.649469094159e-13       1.211591878356e-14       2.859720834817e-15      -1.058648594758e-17      -2.315075377254e-17 
 1186       1.504860974815e-10       2.059699506929e-12      -3.878780714719e-13       1.210987848954e-14       2.850335017489e-15      -5.713543113395e-18      -2.458579152690e-17 
 1187       1.499494721700e-10       2.076855007403e-12      -3.126492252624e-13       1.210370474404e-14       2.840987619698e-15      -8.006023533081e-19      -2.600925598258e-17 
 1188       1.494075213797e-10       2.094421929094e-12      -2.392864545138e-13       1.209739886590e-14       2.831678461017e-15       4.144905450117e-18      -2.742086225935e-17 
 1189       1.488604371661e-10       2.112390321663e-12      -1.678159671754e-13       1.209096218515e-14       2.822407358110e-15       9.115498633949e-18      -2.882032393502e-17 
 1190       1.483084129730e-10       2.130750158196e-12      -9.826409564245e-14       1.208439604306e-14       2.813174124728e-15       1.410364464770e-17      -3.020735304249e-17 
 1191       1.477516436351e-10       2.149491335031e-12      -3.065729698022e-14       1.207770179216e-14       2.803978571697e-15       1.910175994611e-17      -3.158166006681e-17 
 1192       1.471903253816e-10       2.168603671598e-12       3.497784685261e-14       1.207088079625e-14       2.794820506913e-15       2.410220988200e-17      -3.294295394221e-17 
 1193       1.466246558382e-10       2.188076910247e-12       9.861462878030e-14       1.206393443046e-14       2.785699735336e-15       2.909730859902e-17      -3.429094204917e-17 
 1194       1.460548340310e-10       2.207900716080e-12       1.602262163865e-13       1.205686408123e-14       2.776616058977e-15       3.407931892452e-17      -3.562533021144e-17 
 1195       1.454810603888e-10       2.228064676788e-12       2.197856516908e-13       1.204967114636e-14       2.767569276895e-15       3.904045226231e-17      -3.694582269314e-17 
 1196       1.449035367467e-10       2.248558302479e-12       2.772658509248e-13       1.204235703503e-14       2.758559185191e-15       4.397286848547e-17      -3.825212219575e-17 
 1197       1.443224663483e-10       2.269371025515e-12       3.326396043089e-13       1.203492316784e-14       2.749585576992e-15       4.886867582921e-17      -3.954392985522e-17 
 1198       1.437380538493e-10       2.290492200339e-12       3.858795758284e-13       1.202737097678e-14       2.740648242454e-15       5.371993078362e-17      -4.082094523896e-17 
 1199       1.431505053203e-10       2.311911103315e-12       4.369583030104e-13       1.201970190535e-14       2.731746968748e-15       5.851863798649e-17      -4.208286634293e-17 
 1200       1.425600282496e-10       2.333616932554e-12       4.858481966994e-13       1.201191740847e-14       2.722881540052e-15       6.325675011614e-17      -4.332938958868e-17 
 1201       1.419668315462e-10       2.355598807749e-12       5.325215408347e-13       1.200401895262e-14       2.714051737547e-15       6.792616778422e-17      -4.456020982041e-17 
 1202       1.413711255430e-10       2.377845770011e-12       5.769504922260e-13       1.199600801577e-14       2.705257339407e-15       7.251873942850e-17      -4.577502030198e-17 
 1203       1.407731219995e-10       2.400346781696e-12       6.191070803303e-13       1.198788608744e-14       2.696498120793e-15       7.702626120571e-17      -4.697351271402e-17 
 1204       1.401730341051e-10       2.423090726240e-12       6.589632070281e-13       1.197965466876e-14       2.687773853844e-15       8.144047688430e-17      -4.815537715093e-17 
 1205       1.395710764816e-10       2.446066407995e-12       6.964906463998e-13       1.197131527244e-14       2.679084307669e-15       8.575307773730e-17      -4.932030211794e-17 
 1206       1.389674651864e-10       2.469262552055e-12       7.316610445024e-13       1.196286942282e-14       2.670429248342e-15       8.995570243511e-17      -5.046797452819e-17 
 1207       1.383624086983e-10       2.492667976936e-12       7.644524492408e-13       1.195431876149e-14       2.661808461486e-15       9.404219127934e-17      -5.159815874848e-17 
 1208       1.377560807481e-10       2.516272115221e-12       7.948689869932e-13       1.194566536556e-14       2.653221820358e-15       9.801537900241e-17      -5.271093479042e-17 
 1209       1.371486471646e-10       2.540064498886e-12       8.229214238288e-13       1.193691143329e-14       2.644669218576e-15       1.018803840168e-16      -5.380646299799e-17 
 1210       1.365402748645e-10       2.564034586875e-12       8.486206573402e-13       1.192805917886e-14       2.636150547589e-15       1.056423616142e-16      -5.488490526396e-17 
 1211       1.359311318545e-10       2.588171764950e-12       8.719777169572e-13       1.191911083246e-14       2.627665696677e-15       1.093065040434e-16      -5.594642503347e-17 
 1212       1.353213872337e-10       2.612465345538e-12       8.930037642609e-13       1.191006864024e-14       2.619214552944e-15       1.128780405891e-16      -5.699118730757e-17 
 1213       1.347112111956e-10       2.636904567572e-12       9.117100932972e-13       1.190093486442e-14       2.610797001307e-15       1.163622376501e-16      -5.801935864679e-17 
 1214       1.341007750306e-10       2.661478596346e-12       9.281081308911e-13       1.189171178329e-14       2.602412924498e-15       1.197643988173e-16      -5.903110717468e-17 
 1215       1.334902511280e-10       2.686176523356e-12       9.422094369600e-13       1.188240169122e-14       2.594062203052e-15       1.230898649527e-16      -6.002660258138e-17 
 1216       1.328798129781e-10       2.710987366152e-12       9.540257048280e-13       1.187300689874e-14       2.585744715305e-15       1.263440142673e-16      -6.100601612718e-17 
 1217       1.322696351749e-10       2.735900068178e-12       9.635687615396e-13       1.186352973253e-14       2.577460337388e-15       1.295322623992e-16      -6.196952064605e-17 
 1218       1.316598934179e-10       2.760903498626e-12       9.708505681736e-13       1.185397253551e-14       2.569208943218e-15       1.326600624928e-16      -6.291729054921e-17 
 1219       1.310507645145e-10       2.785986452277e-12       9.758832201567e-13       1.184433766679e-14       2.560990404496e-15       1.357329052763e-16      -6.384950182871e-17 
 1220       1.304424263822e-10       2.811137649353e-12       9.786789475778e-13       1.183462750179e-14       2.552804590701e-15       1.387563191403e-16      -6.476633206093e-17 
 1221       1.298350580509e-10       2.836345735360e-12       9.792501155014e-13       1.182484443222e-14       2.544651369080e-15       1.417358702165e-16      -6.566796041019e-17 
 1222       1.292288396648e-10       2.861599280936e-12       9.776092242818e-13       1.181499086612e-14       2.536530604650e-15       1.446771624554e-16      -6.655456763229e-17 
 1223       1.286239524852e-10       2.886886781700e-12       9.737689098769e-13       1.180506922791e-14       2.528442160182e-15       1.475858377052e-16      -6.742633607803e-17 
 1224       1.280205788922e-10       2.912196658095e-12       9.677419441616e-13       1.179508195842e-14       2.520385896207e-15       1.504675757900e-16      -6.828344969681e-17 
 1225       1.274189023872e-10       2.937517255239e-12       9.595412352424e-13       1.178503151490e-14       2.512361671000e-15       1.533280945879e-16      -6.912609404019e-17 
