# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1243       1.147908858599e-10       3.497391448737e-12       1.082363239553e-12       0.000000000000e+00       2.479902652683e-15       2.441326269056e-16      -8.273673685908e-17 
 1244       1.141994746615e-10       3.524994817548e-12       1.025314335773e-12       0.000000000000e+00       2.472128031838e-15       2.477071495775e-16      -8.328754710609e-17 
 1245       1.136143697675e-10       3.552332261608e-12       9.661157628731e-13       0.000000000000e+00       2.464383638039e-15       2.512484099586e-16      -8.383030565323e-17 
 1246       1.130357967278e-10       3.579388999099e-12       9.047901748396e-13       0.000000000000e+00       2.456669287925e-15       2.547559435146e-16      -8.436551735876e-17 
 1247       1.124639823590e-10       3.606150160667e-12       8.413604181056e-13       0.000000000000e+00       2.448984795749e-15       2.582292836658e-16      -8.489369053253e-17 
 1248       1.118991547468e-10       3.632600789247e-12       7.758495319657e-13       0.000000000000e+00       2.441329973364e-15       2.616679617845e-16      -8.541533694303e-17 
 1249       1.113415432482e-10       3.658725839896e-12       7.082807489930e-13       0.000000000000e+00       2.433704630224e-15       2.650715071907e-16      -8.593097182445e-17 
 1250       1.107913784943e-10       3.684510179625e-12       6.386774954549e-13       0.000000000000e+00       2.426108573376e-15       2.684394471493e-16      -8.644111388380e-17 
 1251       1.102488636688e-10       3.709940094111e-12       5.670664814104e-13       0.000000000000e+00       2.418541625437e-15       2.717716704786e-16      -8.694614844195e-17 
 1252       1.097140879724e-10       3.735007827460e-12       4.934870096846e-13       0.000000000000e+00       2.411003678772e-15       2.750695230338e-16      -8.744591509245e-17 
 1253       1.091871121523e-10       3.759707095161e-12       4.179817765032e-13       0.000000000000e+00       2.403494641934e-15       2.783347250184e-16      -8.794011523828e-17 
 1254       1.086679971339e-10       3.784031581951e-12       3.405937923316e-13       0.000000000000e+00       2.396014421742e-15       2.815690085573e-16      -8.842844851739e-17 
 1255       1.081568040212e-10       3.807974941763e-12       2.613663825279e-13       0.000000000000e+00       2.388562923269e-15       2.847741177213e-16      -8.891061279920e-17 
 1256       1.076535940968e-10       3.831530797672e-12       1.803431879958e-13       0.000000000000e+00       2.381140049845e-15       2.879518085517e-16      -8.938630418123e-17 
 1257       1.071584288222e-10       3.854692741838e-12       9.756816583789e-14       0.000000000000e+00       2.373745703044e-15       2.911038490848e-16      -8.985521698564e-17 
 1258       1.066713698380e-10       3.877454335453e-12       1.308559000825e-14       0.000000000000e+00       2.366379782687e-15       2.942320193762e-16      -9.031704375585e-17 
 1259       1.061924789642e-10       3.899809108687e-12      -7.305994803441e-14       0.000000000000e+00       2.359042186835e-15       2.973381115249e-16      -9.077147525311e-17 
 1260       1.057218182003e-10       3.921750560629e-12      -1.608235386738e-13       0.000000000000e+00       2.351732811781e-15       3.004239296986e-16      -9.121820045306e-17 
 1261       1.052594497256e-10       3.943272159238e-12      -2.501599534832e-13       0.000000000000e+00       2.344451552054e-15       3.034912901572e-16      -9.165690654234e-17 
 1262       1.048054358991e-10       3.964367341284e-12      -3.410236445723e-13       0.000000000000e+00       2.337198300404e-15       3.065420212779e-16      -9.208727891515e-17 
 1263       1.043598392601e-10       3.985029512296e-12      -4.333687439343e-13       0.000000000000e+00       2.329972947808e-15       3.095779635794e-16      -9.250900116983e-17 
 1264       1.039227225282e-10       4.005252046505e-12      -5.271490627931e-13       0.000000000000e+00       2.322775383456e-15       3.126009697461e-16      -9.292175510547e-17 
 1265       1.034941486036e-10       4.025028286790e-12      -6.223180909501e-13       0.000000000000e+00       2.315605494755e-15       3.156129046531e-16      -9.332522071846e-17 
 1266       1.030741805673e-10       4.044351544624e-12      -7.188289961315e-13       0.000000000000e+00       2.308463167318e-15       3.186156453901e-16      -9.371907619908e-17 
 1267       1.026628816810e-10       4.063215100018e-12      -8.166346233350e-13       0.000000000000e+00       2.301348284965e-15       3.216110812861e-16      -9.410299792808e-17 
 1268       1.022603153878e-10       4.081612201468e-12      -9.156874941772e-13       0.000000000000e+00       2.294260729714e-15       3.246011139338e-16      -9.447666047327e-17 
 1269       1.018665453120e-10       4.099536065898e-12      -1.015939806240e-12       0.000000000000e+00       2.287200381780e-15       3.275876572140e-16      -9.483973658610e-17 
 1270       1.014816352597e-10       4.116979878608e-12      -1.117343432419e-12       0.000000000000e+00       2.280167119566e-15       3.305726373202e-16      -9.519189719822e-17 
 1271       1.011056492185e-10       4.133936793216e-12      -1.219849920269e-12       0.000000000000e+00       2.273160819665e-15       3.335579927827e-16      -9.553281141810e-17 
 1272       1.007386513581e-10       4.150399931606e-12      -1.323410491352e-12       0.000000000000e+00       2.266181356852e-15       3.365456744933e-16      -9.586214652755e-17 
 1273       1.003807060305e-10       4.166362383872e-12      -1.427976040583e-12       0.000000000000e+00       2.259228604078e-15       3.395376457298e-16      -9.617956797837e-17 
 1274       1.000318777697e-10       4.181817208262e-12      -1.533497135579e-12       0.000000000000e+00       2.252302432468e-15       3.425358821803e-16      -9.648473938890e-17 
 1275       9.969223129283e-11       4.196757431127e-12      -1.639924016005e-12       0.000000000000e+00       2.245402711318e-15       3.455423719674e-16      -9.677732254058e-17 
 1276       9.936183149936e-11       4.211176046863e-12      -1.747206592919e-12       0.000000000000e+00       2.238529308085e-15       3.485591156732e-16      -9.705697737457e-17 
 1277       9.904074347197e-11       4.225066017856e-12      -1.855294448124e-12       0.000000000000e+00       2.231682088390e-15       3.515881263633e-16      -9.732336198830e-17 
 1278       9.872903247651e-11       4.238420274429e-12      -1.964136833511e-12       0.000000000000e+00       2.224860916008e-15       3.546314296113e-16      -9.757613263208e-17 
 1279       9.842676396222e-11       4.251231714787e-12      -2.073682670406e-12       0.000000000000e+00       2.218065652864e-15       3.576910635236e-16      -9.781494370564e-17 
 1280       9.813400356197e-11       4.263493204963e-12      -2.183880548919e-12       0.000000000000e+00       2.211296159032e-15       3.607690787631e-16      -9.803944775476e-17 
 1281       9.785081709242e-11       4.275197578760e-12      -2.294678727290e-12       0.000000000000e+00       2.204552292727e-15       3.638675385744e-16      -9.824929546781e-17 
 1282       9.757727055428e-11       4.286337637700e-12      -2.406025131237e-12       0.000000000000e+00       2.197833910304e-15       3.669885188080e-16      -9.844413567236e-17 
 1283       9.731343013246e-11       4.296906150965e-12      -2.517867353301e-12       0.000000000000e+00       2.191140866250e-15       3.701341079442e-16      -9.862361533175e-17 
 1284       9.705936219632e-11       4.306895855349e-12      -2.630152652196e-12       0.000000000000e+00       2.184473013181e-15       3.733064071185e-16      -9.878737954164e-17 
 1285       9.681513329984e-11       4.316299455195e-12      -2.742827952151e-12       0.000000000000e+00       2.177830201840e-15       3.765075301454e-16      -9.893507152666e-17 
 1286       9.658081018185e-11       4.325109622347e-12      -2.855839842265e-12       0.000000000000e+00       2.171212281087e-15       3.797396035427e-16      -9.906633263692e-17 
 1287       9.635645976620e-11       4.333318996091e-12      -2.969134575846e-12       0.000000000000e+00       2.164619097902e-15       3.830047665565e-16      -9.918080234466e-17 
 1288       9.614214916202e-11       4.340920183104e-12      -3.082658069762e-12       0.000000000000e+00       2.158050497374e-15       3.863051711853e-16      -9.927811824075e-17 
 1289       9.593794566387e-11       4.347905757395e-12      -3.196355903788e-12       0.000000000000e+00       2.151506322699e-15       3.896429822044e-16      -9.935791603135e-17 
 1290       9.574391675196e-11       4.354268260253e-12      -3.310173319953e-12       0.000000000000e+00       2.144986415177e-15       3.930203771905e-16      -9.941982953443e-17 
 1291       9.556010499672e-11       4.360001890146e-12      -3.424057810668e-12       0.000000000000e+00       2.138490629497e-15       3.964385933861e-16      -9.946361804794e-17 
 1292       9.538645246091e-11       4.365107593478e-12      -3.537966916502e-12       0.000000000000e+00       2.132018879803e-15       3.998950564305e-16      -9.948955003952e-17 
 1293       9.522287544176e-11       4.369588031374e-12      -3.651860515417e-12       0.000000000000e+00       2.125571094139e-15       4.033862191614e-16      -9.949802379516e-17 
 1294       9.506928948741e-11       4.373445895023e-12      -3.765698241530e-12       0.000000000000e+00       2.119147199206e-15       4.069085117804e-16      -9.948944044757e-17 
 1295       9.492560939523e-11       4.376683905747e-12      -3.879439484643e-12       0.000000000000e+00       2.112747120357e-15       4.104583418091e-16      -9.946420398193e-17 
 1296       9.479174921031e-11       4.379304815061e-12      -3.993043389782e-12       0.000000000000e+00       2.106370781593e-15       4.140320940450e-16      -9.942272124162e-17 
 1297       9.466762222378e-11       4.381311404748e-12      -4.106468856727e-12       0.000000000000e+00       2.100018105560e-15       4.176261305174e-16      -9.936540193400e-17 
 1298       9.455314097127e-11       4.382706486921e-12      -4.219674539544e-12       0.000000000000e+00       2.093689013546e-15       4.212367904431e-16      -9.929265863611e-17 
 1299       9.444821723127e-11       4.383492904091e-12      -4.332618846122e-12       0.000000000000e+00       2.087383425479e-15       4.248603901822e-16      -9.920490680044e-17 
 1300       9.435276202353e-11       4.383673529234e-12      -4.445259937703e-12       0.000000000000e+00       2.081101259920e-15       4.284932231944e-16      -9.910256476069e-17 
 1301       9.426668560750e-11       4.383251265856e-12      -4.557555728416e-12       0.000000000000e+00       2.074842434063e-15       4.321315599945e-16      -9.898605373747e-17 
 1302       9.418989748068e-11       4.382229048065e-12      -4.669463884812e-12       0.000000000000e+00       2.068606863731e-15       4.357716481081e-16      -9.885579784409e-17 
 1303       9.412230637704e-11       4.380609840631e-12      -4.780941825396e-12       0.000000000000e+00       2.062394463373e-15       4.394097120279e-16      -9.871222409227e-17 
 1304       9.406382026542e-11       4.378396639057e-12      -4.891946720159e-12       0.000000000000e+00       2.056205146057e-15       4.430419531695e-16      -9.855576239791e-17 
 1305       9.401434634792e-11       4.375592469646e-12      -5.002435490115e-12       0.000000000000e+00       2.050038823473e-15       4.466645498268e-16      -9.838684558682e-17 
 1306       9.397379105832e-11       4.372200389566e-12      -5.112364806830e-12       0.000000000000e+00       2.043895405924e-15       4.502736571285e-16      -9.820590940047e-17 
 1307       9.394206006046e-11       4.368223486918e-12      -5.221691091958e-12       0.000000000000e+00       2.037774802327e-15       4.538654069935e-16      -9.801339250173e-17 
 1308       9.391905824664e-11       4.363664880801e-12      -5.330370516772e-12       0.000000000000e+00       2.031676920206e-15       4.574359080869e-16      -9.780973648062e-17 
 1309       9.390468973603e-11       4.358527721382e-12      -5.438359001702e-12       0.000000000000e+00       2.025601665691e-15       4.609812457760e-16      -9.759538586005e-17 
 1310       9.389885787304e-11       4.352815189961e-12      -5.545612215862e-12       0.000000000000e+00       2.019548943515e-15       4.644974820860e-16      -9.737078810157e-17 
 1311       9.390146522578e-11       4.346530499036e-12      -5.652085576588e-12       0.000000000000e+00       2.013518657009e-15       4.679806556559e-16      -9.713639361111e-17 
 1312       9.391241358438e-11       4.339676892374e-12      -5.757734248968e-12       0.000000000000e+00       2.007510708098e-15       4.714267816944e-16      -9.689265574472e-17 
 1313       9.393160395945e-11       4.332257645074e-12      -5.862513145379e-12       0.000000000000e+00       2.001524997302e-15       4.748318519358e-16      -9.664003081433e-17 
 1314       9.395893658045e-11       4.324276063637e-12      -5.966376925017e-12       0.000000000000e+00       1.995561423728e-15       4.781918345957e-16      -9.637897809349e-17 
 1315       9.399431089412e-11       4.315735486030e-12      -6.069279993432e-12       0.000000000000e+00       1.989619885069e-15       4.815026743270e-16      -9.610995982309e-17 
 1316       9.403762556282e-11       4.306639281753e-12      -6.171176502059e-12       0.000000000000e+00       1.983700277599e-15       4.847602921757e-16      -9.583344121714e-17 
 1317       9.408877846299e-11       4.296990851909e-12      -6.272020347755e-12       0.000000000000e+00       1.977802496173e-15       4.879605855371e-16      -9.554989046849e-17 
 1318       9.414766668351e-11       4.286793629268e-12      -6.371765172331e-12       0.000000000000e+00       1.971926434220e-15       4.910994281109e-16      -9.525977875459e-17 
 1319       9.421418652413e-11       4.276051078334e-12      -6.470364362081e-12       0.000000000000e+00       1.966071983742e-15       4.941726698579e-16      -9.496358024323e-17 
 1320       9.428823349384e-11       4.264766695413e-12      -6.567771047323e-12       0.000000000000e+00       1.960239035308e-15       4.971761369553e-16      -9.466177209828e-17 
 1321       9.436970230927e-11       4.252944008679e-12      -6.663938101926e-12       0.000000000000e+00       1.954427478056e-15       5.001056317528e-16      -9.435483448542e-17 
 1322       9.445848689313e-11       4.240586578240e-12      -6.758818142845e-12       0.000000000000e+00       1.948637199684e-15       5.029569327284e-16      -9.404325057794e-17 
 1323       9.455448037256e-11       4.227697996207e-12      -6.852363529656e-12       0.000000000000e+00       1.942868086448e-15       5.057257944445e-16      -9.372750656240e-17 
 1324       9.465757507754e-11       4.214281886760e-12      -6.944526364087e-12       0.000000000000e+00       1.937120023162e-15       5.084079475032e-16      -9.340809164446e-17 
 1325       9.476766253932e-11       4.200341906213e-12      -7.035258489554e-12       0.000000000000e+00       1.931392893191e-15       5.109990985028e-16      -9.308549805457e-17 
 1326       9.488463348878e-11       4.185881743083e-12      -7.124511490690e-12       0.000000000000e+00       1.925686578449e-15       5.134949299932e-16      -9.276022105371e-17 
 1327       9.500837785484e-11       4.170905118157e-12      -7.212236692882e-12       0.000000000000e+00       1.920000959397e-15       5.158911004320e-16      -9.243275893920e-17 
 1328       9.513878476289e-11       4.155415784557e-12      -7.298385161805e-12       0.000000000000e+00       1.914335915035e-15       5.181832441404e-16      -9.210361305037e-17 
 1329       9.527574253314e-11       4.139417527807e-12      -7.382907702950e-12       0.000000000000e+00       1.908691322906e-15       5.203669712588e-16      -9.177328777432e-17 
 1330       9.541913867905e-11       4.122914165903e-12      -7.465754861164e-12       0.000000000000e+00       1.903067059087e-15       5.224378677030e-16      -9.144229055171e-17 
 1331       9.556885262117e-11       4.105910410505e-12      -7.546882951705e-12       0.000000000000e+00       1.897463009507e-15       5.243927945131e-16      -9.111100057451e-17 
 1332       9.572473374431e-11       4.088414460754e-12      -7.626272226868e-12       0.000000000000e+00       1.891879104045e-15       5.262338016094e-16      -9.077927328953e-17 
 1333       9.588662309614e-11       4.070435438080e-12      -7.703908908003e-12       0.000000000000e+00       1.886315282797e-15       5.279642569429e-16      -9.044683156163e-17 
 1334       9.605436064779e-11       4.051982527792e-12      -7.779779172030e-12       0.000000000000e+00       1.880771484795e-15       5.295875510468e-16      -9.011339658436e-17 
 1335       9.622778529171e-11       4.033064979195e-12      -7.853869151387e-12       0.000000000000e+00       1.875247647997e-15       5.311070970798e-16      -8.977868787682e-17 
 1336       9.640673483962e-11       4.013692105716e-12      -7.926164933966e-12       0.000000000000e+00       1.869743709290e-15       5.325263308705e-16      -8.944242328051e-17 
 1337       9.659104602042e-11       3.993873285034e-12      -7.996652563056e-12       0.000000000000e+00       1.864259604483e-15       5.338487109608e-16      -8.910431895622e-17 
 1338       9.678055447805e-11       3.973617959202e-12      -8.065318037287e-12       0.000000000000e+00       1.858795268309e-15       5.350777186500e-16      -8.876408938082e-17 
 1339       9.697509476944e-11       3.952935634769e-12      -8.132147310568e-12       0.000000000000e+00       1.853350634417e-15       5.362168580381e-16      -8.842144734418e-17 
 1340       9.717450036239e-11       3.931835882911e-12      -8.197126292032e-12       0.000000000000e+00       1.847925635376e-15       5.372696560704e-16      -8.807610394599e-17 
 1341       9.737860363351e-11       3.910328339553e-12      -8.260240845975e-12       0.000000000000e+00       1.842520202665e-15       5.382396625807e-16      -8.772776859265e-17 
 1342       9.758723586607e-11       3.888422705494e-12      -8.321476791797e-12       0.000000000000e+00       1.837134266678e-15       5.391304503352e-16      -8.737614899407e-17 
 1343       9.780022724796e-11       3.866128746532e-12      -8.380819903947e-12       0.000000000000e+00       1.831767756715e-15       5.399456150767e-16      -8.702095116060e-17 
 1344       9.801740686956e-11       3.843456293591e-12      -8.438255911860e-12       0.000000000000e+00       1.826420600985e-15       5.406887755678e-16      -8.666187939983e-17 
 1345       9.823860272168e-11       3.820415242843e-12      -8.493770499903e-12       0.000000000000e+00       1.821092726597e-15       5.413635736353e-16      -8.629863631346e-17 
 1346       9.846364169343e-11       3.797015555837e-12      -8.547349307313e-12       0.000000000000e+00       1.815784059564e-15       5.419736742137e-16      -8.593092279419e-17 
 1347       9.869234957015e-11       3.773267259621e-12      -8.598977928141e-12       0.000000000000e+00       1.810494524797e-15       5.425227653891e-16      -8.555843802252e-17 
 1348       9.892455103129e-11       3.749180446868e-12      -8.648641911192e-12       0.000000000000e+00       1.805224046104e-15       5.430145584429e-16      -8.518087946367e-17 
 1349       9.916006964836e-11       3.724765276001e-12      -8.696326759966e-12       0.000000000000e+00       1.799972546183e-15       5.434527878958e-16      -8.479794286437e-17 
 1350       9.939872788280e-11       3.700031971320e-12      -8.742017932603e-12       0.000000000000e+00       1.794739946627e-15       5.438412115514e-16      -8.440932224977e-17 
 1351       9.964034708388e-11       3.674990823123e-12      -8.785700841819e-12       0.000000000000e+00       1.789526167916e-15       5.441836105405e-16      -8.401470992029e-17 
 1352       9.988474748664e-11       3.649652187836e-12      -8.827360854853e-12       0.000000000000e+00       1.784331129414e-15       5.444837893641e-16      -8.361379644843e-17 
 1353       1.001317482098e-10       3.624026488133e-12      -8.866983293406e-12       0.000000000000e+00       1.779154749371e-15       5.447455759379e-16      -8.320627067569e-17 
 1354       1.003811672536e-10       3.598124213067e-12      -8.904553433581e-12       0.000000000000e+00       1.773996944915e-15       5.449728216360e-16      -8.279181970940e-17 
 1355       1.006328214977e-10       3.571955918190e-12      -8.940056505827e-12       0.000000000000e+00       1.768857632056e-15       5.451694013342e-16      -8.237012891955e-17 
 1356       1.008865266993e-10       3.545532225680e-12      -8.973477694880e-12       0.000000000000e+00       1.763736725675e-15       5.453392134547e-16      -8.194088193569e-17 
 1357       1.011420974907e-10       3.518863824467e-12      -9.004802139705e-12       0.000000000000e+00       1.758634139530e-15       5.454861800091e-16      -8.150376064378e-17 
 1358       1.013993473776e-10       3.491961470356e-12      -9.034014933435e-12       0.000000000000e+00       1.753549786248e-15       5.456142466427e-16      -8.105844518301e-17 
 1359       1.016580887365e-10       3.464835986155e-12      -9.061101123316e-12       0.000000000000e+00       1.748483577322e-15       5.457273826781e-16      -8.060461394271e-17 
 1360       1.019181328132e-10       3.437498261797e-12      -9.086045710646e-12       0.000000000000e+00       1.743435423115e-15       5.458295811591e-16      -8.014194355915e-17 
 1361       1.021792897202e-10       3.409959254468e-12      -9.108833650717e-12       0.000000000000e+00       1.738405232847e-15       5.459248588944e-16      -7.967010891245e-17 
 1362       1.024413684349e-10       3.382229988730e-12      -9.129449852758e-12       0.000000000000e+00       1.733392914604e-15       5.460172565017e-16      -7.918878312340e-17 
 1363       1.027041767973e-10       3.354321556647e-12      -9.147879179875e-12       0.000000000000e+00       1.728398375326e-15       5.461108384511e-16      -7.869763755035e-17 
 1364       1.029675215083e-10       3.326245117909e-12      -9.164106448992e-12       0.000000000000e+00       1.723421520810e-15       5.462096931093e-16      -7.819634178602e-17 
 1365       1.032312081271e-10       3.298011899960e-12      -9.178116430795e-12       0.000000000000e+00       1.718462255705e-15       5.463179327831e-16      -7.768456365441e-17 
 1366       1.034950410693e-10       3.269633198118e-12      -9.189893849672e-12       0.000000000000e+00       1.713520483510e-15       5.464396937636e-16      -7.716196920760e-17 
 1367       1.037588236050e-10       3.241120375708e-12      -9.199423383653e-12       0.000000000000e+00       1.708596106571e-15       5.465791363696e-16      -7.662822272267e-17 
 1368       1.040223578564e-10       3.212484864178e-12      -9.206689664355e-12       0.000000000000e+00       1.703689026081e-15       5.467404449915e-16      -7.608298669850e-17 
 1369       1.042854447960e-10       3.183738163231e-12      -9.211677276921e-12       0.000000000000e+00       1.698799142074e-15       5.469278281355e-16      -7.552592185268e-17 
 1370       1.045478842443e-10       3.154891840946e-12      -9.214370759961e-12       0.000000000000e+00       1.693926353423e-15       5.471455184669e-16      -7.495668711831e-17 
 1371       1.048094870019e-10       3.125957152086e-12      -9.214760118902e-12       0.000000000000e+00       1.689070566998e-15       5.473965764757e-16      -7.437505533454e-17 
 1372       1.050701113914e-10       3.096943888303e-12      -9.212857430482e-12       0.000000000000e+00       1.684231725241e-15       5.476792874231e-16      -7.378126167456e-17 
 1373       1.053296271014e-10       3.067861515916e-12      -9.208680415241e-12       0.000000000000e+00       1.679409778878e-15       5.479907260525e-16      -7.317565892764e-17 
 1374       1.055879030858e-10       3.038719556722e-12      -9.202246940474e-12       0.000000000000e+00       1.674604677787e-15       5.483279494485e-16      -7.255860214688e-17 
 1375       1.058448075630e-10       3.009527588092e-12      -9.193575020526e-12       0.000000000000e+00       1.669816370992e-15       5.486879970048e-16      -7.193044865348e-17 
 1376       1.061002080142e-10       2.980295243077e-12      -9.182682817086e-12       0.000000000000e+00       1.665044806669e-15       5.490678903913e-16      -7.129155804093e-17 
 1377       1.063539711823e-10       2.951032210506e-12      -9.169588639476e-12       0.000000000000e+00       1.660289932136e-15       5.494646335220e-16      -7.064229217930e-17 
 1378       1.066059630706e-10       2.921748235085e-12      -9.154310944949e-12       0.000000000000e+00       1.655551693855e-15       5.498752125220e-16      -6.998301521943e-17 
 1379       1.068560489411e-10       2.892453117503e-12      -9.136868338981e-12       0.000000000000e+00       1.650830037429e-15       5.502965956954e-16      -6.931409359722e-17 
 1380       1.071040933138e-10       2.863156714528e-12      -9.117279575563e-12       0.000000000000e+00       1.646124907601e-15       5.507257334927e-16      -6.863589603781e-17 
 1381       1.073499599650e-10       2.833868939109e-12      -9.095563557496e-12       0.000000000000e+00       1.641436248252e-15       5.511595584781e-16      -6.794879355986e-17 
 1382       1.075935119258e-10       2.804599760477e-12      -9.071739336682e-12       0.000000000000e+00       1.636764002396e-15       5.515949852971e-16      -6.725315947977e-17 
 1383       1.078346114814e-10       2.775359204247e-12      -9.045826114419e-12       0.000000000000e+00       1.632108112182e-15       5.520289106443e-16      -6.654936941591e-17 
 1384       1.080731201689e-10       2.746157352518e-12      -9.017843241695e-12       0.000000000000e+00       1.627468518890e-15       5.524582132303e-16      -6.583780129290e-17 
 1385       1.083088987770e-10       2.717004343970e-12      -8.987810219478e-12       0.000000000000e+00       1.622845162931e-15       5.528797537496e-16      -6.511883534578e-17 
 1386       1.085418073439e-10       2.687910373973e-12      -8.955746699013e-12       0.000000000000e+00       1.618237983842e-15       5.532903748481e-16      -6.439285412430e-17 
 1387       1.087717051561e-10       2.658885694679e-12      -8.921672482114e-12       0.000000000000e+00       1.613646920285e-15       5.536869010903e-16      -6.366024249714e-17 
 1388       1.089984507474e-10       2.629940615129e-12      -8.885607521455e-12       0.000000000000e+00       1.609071910046e-15       5.540661389272e-16      -6.292138765614e-17 
 1389       1.092219018974e-10       2.601085501349e-12      -8.847571920866e-12       0.000000000000e+00       1.604512890035e-15       5.544248766634e-16      -6.217667912057e-17 
 1390       1.094419156301e-10       2.572330776457e-12      -8.807585935626e-12       0.000000000000e+00       1.599969796277e-15       5.547598844247e-16      -6.142650874132e-17 
 1391       1.096583482127e-10       2.543686920755e-12      -8.765669972756e-12       0.000000000000e+00       1.595442563919e-15       5.550679141259e-16      -6.067127070517e-17 
 1392       1.098710551543e-10       2.515164471839e-12      -8.721844591311e-12       0.000000000000e+00       1.590931127222e-15       5.553456994378e-16      -5.991136153902e-17 
 1393       1.100798912044e-10       2.486774024693e-12      -8.676130502673e-12       0.000000000000e+00       1.586435419561e-15       5.555899557552e-16      -5.914718011412e-17 
 1394       1.102847103516e-10       2.458526231793e-12      -8.628548570849e-12       0.000000000000e+00       1.581955373421e-15       5.557973801637e-16      -5.837912765033e-17 
 1395       1.104853658227e-10       2.430431803206e-12      -8.579119812757e-12       0.000000000000e+00       1.577490920399e-15       5.559646514081e-16      -5.760760772032e-17 
 1396       1.106817100808e-10       2.402501506693e-12      -8.527865398525e-12       0.000000000000e+00       1.573041991199e-15       5.560884298591e-16      -5.683302625385e-17 
 1397       1.108735948243e-10       2.374746167808e-12      -8.474806651783e-12       0.000000000000e+00       1.568608515632e-15       5.561653574811e-16      -5.605579154197e-17 
 1398       1.110608709856e-10       2.347176669998e-12      -8.419965049953e-12       0.000000000000e+00       1.564190422611e-15       5.561920577999e-16      -5.527631424129e-17 
 1399       1.112433887294e-10       2.319803954708e-12      -8.363362224547e-12       0.000000000000e+00       1.559787640152e-15       5.561651358698e-16      -5.449500737819e-17 
 1400       1.114209974522e-10       2.292639021474e-12      -8.305019961457e-12       0.000000000000e+00       1.555400095371e-15       5.560811782414e-16      -5.371228635307e-17 
 1401       1.115935457799e-10       2.265692928033e-12      -8.244960201249e-12       0.000000000000e+00       1.551027714482e-15       5.559367529288e-16      -5.292856894460e-17 
 1402       1.117608815674e-10       2.238976790417e-12      -8.183205039457e-12       0.000000000000e+00       1.546670422794e-15       5.557284093773e-16      -5.214427531394e-17 
 1403       1.119228518968e-10       2.212501783055e-12      -8.119776726877e-12       0.000000000000e+00       1.542328144711e-15       5.554526784311e-16      -5.135982800897e-17 
 1404       1.120793030762e-10       2.186279138878e-12      -8.054697669858e-12       0.000000000000e+00       1.538000803729e-15       5.551060723002e-16      -5.057565196856e-17 
 1405       1.122300806383e-10       2.160320149413e-12      -7.987990430595e-12       0.000000000000e+00       1.533688322435e-15       5.546850845285e-16      -4.979217452676e-17 
 1406       1.123750293394e-10       2.134636164889e-12      -7.919677727425e-12       0.000000000000e+00       1.529390622502e-15       5.541861899607e-16      -4.900982541710e-17 
 1407       1.125139931575e-10       2.109238594336e-12      -7.849782435120e-12       0.000000000000e+00       1.525107624691e-15       5.536058447104e-16      -4.822903677678e-17 
 1408       1.126468152917e-10       2.084138905685e-12      -7.778327585178e-12       0.000000000000e+00       1.520839248847e-15       5.529404861273e-16      -4.745024315090e-17 
 1409       1.127733381600e-10       2.059348625869e-12      -7.705336366116e-12       0.000000000000e+00       1.516585413896e-15       5.521865327645e-16      -4.667388149674e-17 
 1410       1.128934033991e-10       2.034879340927e-12      -7.630832123766e-12       0.000000000000e+00       1.512346037846e-15       5.513403843464e-16      -4.590039118797e-17 
 1411       1.130068735949e-10       2.010741437156e-12      -7.554840229352e-12       0.000000000000e+00       1.508121045062e-15       5.503994451921e-16      -4.513011918184e-17 
 1412       1.131136977279e-10       1.986940310110e-12      -7.477393704306e-12       0.000000000000e+00       1.503910388186e-15       5.493652061580e-16      -4.436303443682e-17 
 1413       1.132138464038e-10       1.963480116514e-12      -7.398527654334e-12       0.000000000000e+00       1.499714026443e-15       5.482401945728e-16      -4.359901054351e-17 
 1414       1.133072901826e-10       1.940365029664e-12      -7.318277407324e-12       0.000000000000e+00       1.495531918376e-15       5.470269537093e-16      -4.283792029165e-17 
 1415       1.133939995779e-10       1.917599239456e-12      -7.236678513755e-12       0.000000000000e+00       1.491364021850e-15       5.457280428128e-16      -4.207963566865e-17 
 1416       1.134739450574e-10       1.895186952407e-12      -7.153766747099e-12       0.000000000000e+00       1.487210294047e-15       5.443460371310e-16      -4.132402785811e-17 
 1417       1.135470970427e-10       1.873132391682e-12      -7.069578104228e-12       0.000000000000e+00       1.483070691462e-15       5.428835279424e-16      -4.057096723835e-17 
 1418       1.136134259093e-10       1.851439797118e-12      -6.984148805822e-12       0.000000000000e+00       1.478945169909e-15       5.413431225859e-16      -3.982032338091e-17 
 1419       1.136729019867e-10       1.830113425252e-12      -6.897515296772e-12       0.000000000000e+00       1.474833684513e-15       5.397274444898e-16      -3.907196504915e-17 
 1420       1.137254955579e-10       1.809157549339e-12      -6.809714246586e-12       0.000000000000e+00       1.470736189709e-15       5.380391332010e-16      -3.832576019667e-17 
