# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1335       9.598709020628e-11       4.058063038676e-12      -7.713468569865e-12       0.000000000000e+00 
 1336       9.616020095092e-11       4.039209846834e-12      -7.788410458248e-12       0.000000000000e+00 
 1337       9.633885754674e-11       4.019910169761e-12      -7.861654623230e-12       0.000000000000e+00 
 1338       9.652289554269e-11       4.000172890447e-12      -7.933179038142e-12       0.000000000000e+00 
 1339       9.671214939623e-11       3.980006953069e-12      -8.002961581503e-12       0.000000000000e+00 
 1340       9.690645247116e-11       3.959421363109e-12      -8.070980036863e-12       0.000000000000e+00 
 1341       9.710563703555e-11       3.938425187476e-12      -8.137212092654e-12       0.000000000000e+00 
 1342       9.730953425964e-11       3.917027554621e-12      -8.201635342032e-12       0.000000000000e+00 
 1343       9.751797421372e-11       3.895237654659e-12      -8.264227282728e-12       0.000000000000e+00 
 1344       9.773078586601e-11       3.873064739489e-12      -8.324965316890e-12       0.000000000000e+00 
 1345       9.794779708059e-11       3.850518122907e-12      -8.383826750936e-12       0.000000000000e+00 
 1346       9.816883461529e-11       3.827607180731e-12      -8.440788795394e-12       0.000000000000e+00 
 1347       9.839372411956e-11       3.804341350919e-12      -8.495828564754e-12       0.000000000000e+00 
 1348       9.862229013237e-11       3.780730133685e-12      -8.548923077311e-12       0.000000000000e+00 
 1349       9.885435608014e-11       3.756783091620e-12      -8.600049255016e-12       0.000000000000e+00 
 1350       9.908974427458e-11       3.732509849811e-12      -8.649183923316e-12       0.000000000000e+00 
 1351       9.932827591064e-11       3.707920095960e-12      -8.696303811009e-12       0.000000000000e+00 
 1352       9.956977106435e-11       3.683023580502e-12      -8.741385550085e-12       0.000000000000e+00 
 1353       9.981404869078e-11       3.657830116725e-12      -8.784405675572e-12       0.000000000000e+00 
 1354       1.000609266219e-10       3.632349580889e-12      -8.825340625388e-12       0.000000000000e+00 
 1355       1.003102215644e-10       3.606591912343e-12      -8.864166740184e-12       0.000000000000e+00 
 1356       1.005617490977e-10       3.580567113646e-12      -8.900860263190e-12       0.000000000000e+00 
 1357       1.008153236720e-10       3.554285250687e-12      -8.935397340065e-12       0.000000000000e+00 
 1358       1.010707586055e-10       3.527756452801e-12      -8.967754018741e-12       0.000000000000e+00 
 1359       1.013278660833e-10       3.500990912888e-12      -8.997906249271e-12       0.000000000000e+00 
 1360       1.015864571545e-10       3.473998887536e-12      -9.025829883674e-12       0.000000000000e+00 
 1361       1.018463417304e-10       3.446790697136e-12      -9.051500675785e-12       0.000000000000e+00 
 1362       1.021073285823e-10       3.419376726001e-12      -9.074894281099e-12       0.000000000000e+00 
 1363       1.023692332243e-10       3.391767326643e-12      -9.095992083629e-12       0.000000000000e+00 
 1364       1.026319016576e-10       3.363972531238e-12      -9.114798745197e-12       0.000000000000e+00 
 1365       1.028951868766e-10       3.336002337297e-12      -9.131324844110e-12       0.000000000000e+00 
 1366       1.031589410056e-10       3.307866803350e-12      -9.145581065458e-12       0.000000000000e+00 
 1367       1.034230152976e-10       3.279576049053e-12      -9.157578201333e-12       0.000000000000e+00 
 1368       1.036872601323e-10       3.251140255303e-12      -9.167327151054e-12       0.000000000000e+00 
 1369       1.039515250144e-10       3.222569664350e-12      -9.174838921391e-12       0.000000000000e+00 
 1370       1.042156585728e-10       3.193874579910e-12      -9.180124626783e-12       0.000000000000e+00 
 1371       1.044795085578e-10       3.165065367279e-12      -9.183195489568e-12       0.000000000000e+00 
 1372       1.047429218406e-10       3.136152453443e-12      -9.184062840198e-12       0.000000000000e+00 
 1373       1.050057444110e-10       3.107146327194e-12      -9.182738117467e-12       0.000000000000e+00 
 1374       1.052678213763e-10       3.078057539241e-12      -9.179232868734e-12       0.000000000000e+00 
 1375       1.055289969592e-10       3.048896702321e-12      -9.173558750143e-12       0.000000000000e+00 
 1376       1.057891144965e-10       3.019674491317e-12      -9.165727526847e-12       0.000000000000e+00 
 1377       1.060480164378e-10       2.990401643365e-12      -9.155751073232e-12       0.000000000000e+00 
 1378       1.063055443431e-10       2.961088957969e-12      -9.143641373137e-12       0.000000000000e+00 
 1379       1.065615388819e-10       2.931747297116e-12      -9.129410520081e-12       0.000000000000e+00 
 1380       1.068158398314e-10       2.902387585387e-12      -9.113070717482e-12       0.000000000000e+00 
 1381       1.070682860749e-10       2.873020810066e-12      -9.094634278882e-12       0.000000000000e+00 
 1382       1.073187156001e-10       2.843658021260e-12      -9.074113628168e-12       0.000000000000e+00 
 1383       1.075669654976e-10       2.814310332007e-12      -9.051521299799e-12       0.000000000000e+00 
 1384       1.078128719594e-10       2.784988918390e-12      -9.026869939023e-12       0.000000000000e+00 
 1385       1.080562702770e-10       2.755705019648e-12      -9.000172302103e-12       0.000000000000e+00 
 1386       1.082969948401e-10       2.726469938293e-12      -8.971441256541e-12       0.000000000000e+00 
 1387       1.085348791351e-10       2.697295040219e-12      -8.940689781298e-12       0.000000000000e+00 
 1388       1.087697557430e-10       2.668191754816e-12      -8.907930967019e-12       0.000000000000e+00 
 1389       1.090014563384e-10       2.639171575082e-12      -8.873178016255e-12       0.000000000000e+00 
 1390       1.092298116872e-10       2.610246057737e-12      -8.836444243685e-12       0.000000000000e+00 
 1391       1.094546516460e-10       2.581426823336e-12      -8.797743076342e-12       0.000000000000e+00 
 1392       1.096758051594e-10       2.552725556381e-12      -8.757088053831e-12       0.000000000000e+00 
 1393       1.098931002592e-10       2.524154005432e-12      -8.714492828555e-12       0.000000000000e+00 
 1394       1.101063640625e-10       2.495723983223e-12      -8.669971165938e-12       0.000000000000e+00 
 1395       1.103154227702e-10       2.467447366773e-12      -8.623536944647e-12       0.000000000000e+00 
 1396       1.105201016651e-10       2.439336097500e-12      -8.575204156814e-12       0.000000000000e+00 
 1397       1.107202251109e-10       2.411402181332e-12      -8.524986908261e-12       0.000000000000e+00 
 1398       1.109156165499e-10       2.383657688820e-12      -8.472899418721e-12       0.000000000000e+00 
 1399       1.111060985019e-10       2.356114755252e-12      -8.418956022061e-12       0.000000000000e+00 
 1400       1.112914925627e-10       2.328785580766e-12      -8.363171166505e-12       0.000000000000e+00 
 1401       1.114716194018e-10       2.301682430460e-12      -8.305559414858e-12       0.000000000000e+00 
 1402       1.116463187890e-10       2.274816562335e-12      -8.246138364805e-12       0.000000000000e+00 
 1403       1.118155099038e-10       2.248194998645e-12      -8.184937442681e-12       0.000000000000e+00 
 1404       1.119791316514e-10       2.221823721091e-12      -8.121989201872e-12       0.000000000000e+00 
 1405       1.121371226924e-10       2.195708739989e-12      -8.057326411457e-12       0.000000000000e+00 
 1406       1.122894214419e-10       2.169856094315e-12      -7.990982056612e-12       0.000000000000e+00 
 1407       1.124359660697e-10       2.144271851755e-12      -7.922989339009e-12       0.000000000000e+00 
 1408       1.125766944995e-10       2.118962108749e-12      -7.853381677219e-12       0.000000000000e+00 
 1409       1.127115444087e-10       2.093932990540e-12      -7.782192707110e-12       0.000000000000e+00 
 1410       1.128404532280e-10       2.069190651222e-12      -7.709456282251e-12       0.000000000000e+00 
 1411       1.129633581410e-10       2.044741273788e-12      -7.635206474313e-12       0.000000000000e+00 
 1412       1.130801960839e-10       2.020591070173e-12      -7.559477573465e-12       0.000000000000e+00 
 1413       1.131909037449e-10       1.996746281308e-12      -7.482304088783e-12       0.000000000000e+00 
 1414       1.132954175644e-10       1.973213177162e-12      -7.403720748644e-12       0.000000000000e+00 
 1415       1.133936737337e-10       1.949998056790e-12      -7.323762501130e-12       0.000000000000e+00 
 1416       1.134856081955e-10       1.927107248384e-12      -7.242464514430e-12       0.000000000000e+00 
 1417       1.135711566430e-10       1.904547109317e-12      -7.159862177239e-12       0.000000000000e+00 
 1418       1.136502545200e-10       1.882324026191e-12      -7.075991099159e-12       0.000000000000e+00 
 1419       1.137228370198e-10       1.860444414884e-12      -6.990887111100e-12       0.000000000000e+00 
 1420       1.137888390855e-10       1.838914720600e-12      -6.904586265685e-12       0.000000000000e+00 
 1421       1.138481954094e-10       1.817741417913e-12      -6.817124837643e-12       0.000000000000e+00 
 1422       1.139008404325e-10       1.796931010815e-12      -6.728539324217e-12       0.000000000000e+00 
 1423       1.139467083443e-10       1.776490032765e-12      -6.638866445564e-12       0.000000000000e+00 
 1424       1.139857330823e-10       1.756425046736e-12      -6.548143145150e-12       0.000000000000e+00 
 1425       1.140178483317e-10       1.736742645260e-12      -6.456406590161e-12       0.000000000000e+00 
 1426       1.140429875250e-10       1.717449450480e-12      -6.363694171895e-12       0.000000000000e+00 
 1427       1.140610838418e-10       1.698552114191e-12      -6.270043506166e-12       0.000000000000e+00 
 1428       1.140720702079e-10       1.680057317894e-12      -6.175492433707e-12       0.000000000000e+00 
 1429       1.140758792957e-10       1.661971772838e-12      -6.080079020570e-12       0.000000000000e+00 
 1430       1.140724435230e-10       1.644302220071e-12      -5.983841558524e-12       0.000000000000e+00 
 1431       1.140616950534e-10       1.627055430485e-12      -5.886818565461e-12       0.000000000000e+00 
 1432       1.140435657954e-10       1.610238204865e-12      -5.789048785792e-12       0.000000000000e+00 
 1433       1.140179874020e-10       1.593857373935e-12      -5.690571190852e-12       0.000000000000e+00 
 1434       1.139848912710e-10       1.577919798406e-12      -5.591424979299e-12       0.000000000000e+00 
 1435       1.139442085435e-10       1.562432369025e-12      -5.491649577514e-12       0.000000000000e+00 
 1436       1.138958701048e-10       1.547402006618e-12      -5.391284640006e-12       0.000000000000e+00 
 1437       1.138398065830e-10       1.532835662143e-12      -5.290370049806e-12       0.000000000000e+00 
 1438       1.137759483491e-10       1.518740316731e-12      -5.188945918877e-12       0.000000000000e+00 
 1439       1.137042255165e-10       1.505122981741e-12      -5.087052588506e-12       0.000000000000e+00 
 1440       1.136245679408e-10       1.491990698799e-12      -4.984730629713e-12       0.000000000000e+00 
 1441       1.135369247568e-10       1.479349196850e-12      -4.882019629912e-12       0.000000000000e+00 
 1442       1.134413232078e-10       1.467198848279e-12      -4.778954538646e-12       0.000000000000e+00 
 1443       1.133378104128e-10       1.455538671839e-12      -4.675569285563e-12       0.000000000000e+00 
 1444       1.132264338835e-10       1.444367671900e-12      -4.571897991118e-12       0.000000000000e+00 
 1445       1.131072415257e-10       1.433684838416e-12      -4.467974966902e-12       0.000000000000e+00 
 1446       1.129802816393e-10       1.423489146900e-12      -4.363834715972e-12       0.000000000000e+00 
 1447       1.128456029195e-10       1.413779558388e-12      -4.259511933184e-12       0.000000000000e+00 
 1448       1.127032544577e-10       1.404555019414e-12      -4.155041505522e-12       0.000000000000e+00 
 1449       1.125532857417e-10       1.395814461974e-12      -4.050458512431e-12       0.000000000000e+00 
 1450       1.123957466570e-10       1.387556803504e-12      -3.945798226145e-12       0.000000000000e+00 
 1451       1.122306874872e-10       1.379780946840e-12      -3.841096112021e-12       0.000000000000e+00 
 1452       1.120581589150e-10       1.372485780195e-12      -3.736387828868e-12       0.000000000000e+00 
 1453       1.118782120226e-10       1.365670177126e-12      -3.631709229277e-12       0.000000000000e+00 
 1454       1.116908982931e-10       1.359332996506e-12      -3.527096359956e-12       0.000000000000e+00 
 1455       1.114962696104e-10       1.353473082490e-12      -3.422585462054e-12       0.000000000000e+00 
 1456       1.112943782607e-10       1.348089264487e-12      -3.318212971499e-12       0.000000000000e+00 
 1457       1.110852769329e-10       1.343180357132e-12      -3.214015519325e-12       0.000000000000e+00 
 1458       1.108690187193e-10       1.338745160250e-12      -3.110029932005e-12       0.000000000000e+00 
 1459       1.106456571166e-10       1.334782458832e-12      -3.006293231777e-12       0.000000000000e+00 
 1460       1.104152460264e-10       1.331291023002e-12      -2.902842636982e-12       0.000000000000e+00 
 1461       1.101778397561e-10       1.328269607985e-12      -2.799715562391e-12       0.000000000000e+00 
 1462       1.099334930197e-10       1.325716954081e-12      -2.696949619534e-12       0.000000000000e+00 
 1463       1.096822609383e-10       1.323631786631e-12      -2.594582617034e-12       0.000000000000e+00 
 1464       1.094241990414e-10       1.322012815990e-12      -2.492652560939e-12       0.000000000000e+00 
 1465       1.091593632668e-10       1.320858737492e-12      -2.391197655050e-12       0.000000000000e+00 
 1466       1.088878099621e-10       1.320168231426e-12      -2.290256301250e-12       0.000000000000e+00 
 1467       1.086095958853e-10       1.319939963002e-12      -2.189867099841e-12       0.000000000000e+00 
 1468       1.083247782053e-10       1.320172582320e-12      -2.090068849872e-12       0.000000000000e+00 
 1469       1.080334145028e-10       1.320864724343e-12      -1.990900549466e-12       0.000000000000e+00 
 1470       1.077355627711e-10       1.322015008865e-12      -1.892401396156e-12       0.000000000000e+00 
 1471       1.074312814167e-10       1.323622040480e-12      -1.794610787217e-12       0.000000000000e+00 
 1472       1.071206292604e-10       1.325684408554e-12      -1.697568319990e-12       0.000000000000e+00 
 1473       1.068036655377e-10       1.328200687191e-12      -1.601313792218e-12       0.000000000000e+00 
 1474       1.064804498995e-10       1.331169435209e-12      -1.505887202378e-12       0.000000000000e+00 
 1475       1.061510424132e-10       1.334589196103e-12      -1.411328750008e-12       0.000000000000e+00 
 1476       1.058155035634e-10       1.338458498019e-12      -1.317678836040e-12       0.000000000000e+00 
 1477       1.054738942523e-10       1.342775853724e-12      -1.224978063130e-12       0.000000000000e+00 
 1478       1.051262758008e-10       1.347539760573e-12      -1.133267235991e-12       0.000000000000e+00 
 1479       1.047727099492e-10       1.352748700480e-12      -1.042587361720e-12       0.000000000000e+00 
 1480       1.044132673884e-10       1.358400302380e-12      -9.529755006044e-13       0.000000000000e+00 
 1481       1.040480534458e-10       1.364488820615e-12      -8.644522730020e-13       0.000000000000e+00 
 1482       1.036771826545e-10       1.371007631567e-12      -7.770342296541e-13       0.000000000000e+00 
 1483       1.033007702475e-10       1.377950068829e-12      -6.907379901145e-13       0.000000000000e+00 
 1484       1.029189321589e-10       1.385309423132e-12      -6.055802428534e-13       0.000000000000e+00 
 1485       1.025317850246e-10       1.393078942264e-12      -5.215777453607e-13       0.000000000000e+00 
 1486       1.021394461841e-10       1.401251830999e-12      -4.387473242500e-13       0.000000000000e+00 
 1487       1.017420336812e-10       1.409821251017e-12      -3.571058753622e-13       0.000000000000e+00 
 1488       1.013396662658e-10       1.418780320831e-12      -2.766703638692e-13       0.000000000000e+00 
 1489       1.009324633946e-10       1.428122115709e-12      -1.974578243779e-13       0.000000000000e+00 
 1490       1.005205452326e-10       1.437839667598e-12      -1.194853610333e-13       0.000000000000e+00 
 1491       1.001040326542e-10       1.447925965049e-12      -4.277014762301e-14       0.000000000000e+00 
 1492       9.968304724473e-11       1.458373953140e-12       3.267057231988e-14       0.000000000000e+00 
 1493       9.925771130107e-11       1.469176533401e-12       1.068194854125e-13       0.000000000000e+00 
 1494       9.882814783340e-11       1.480326563736e-12       1.796592083186e-13       0.000000000000e+00 
 1495       9.839448056621e-11       1.491816858351e-12       2.511722876450e-13       0.000000000000e+00 
 1496       9.795683393957e-11       1.503640187672e-12       3.213411998379e-13       0.000000000000e+00 
 1497       9.751533311029e-11       1.515789278274e-12       3.901483510788e-13       0.000000000000e+00 
 1498       9.707010395322e-11       1.528256812803e-12       4.575760771813e-13       0.000000000000e+00 
 1499       9.662127306243e-11       1.541035429899e-12       5.236066434871e-13       0.000000000000e+00 
 1500       9.616896775241e-11       1.554117724123e-12       5.882222447622e-13       0.000000000000e+00 
 1501       9.571331605934e-11       1.567496245876e-12       6.514050050933e-13       0.000000000000e+00 
 1502       9.525444674228e-11       1.581163501328e-12       7.131369777845e-13       0.000000000000e+00 
 1503       9.479248928440e-11       1.595111952340e-12       7.734001452526e-13       0.000000000000e+00 
 1504       9.432757389420e-11       1.609334016386e-12       8.321764189246e-13       0.000000000000e+00 
 1505       9.385983150673e-11       1.623822066482e-12       8.894476391329e-13       0.000000000000e+00 
 1506       9.338939378481e-11       1.638568431103e-12       9.451955750123e-13       0.000000000000e+00 
 1507       9.291639312026e-11       1.653565394112e-12       9.994019243962e-13       0.000000000000e+00 
 1508       9.244096263511e-11       1.668805194683e-12       1.052048313712e-12       0.000000000000e+00 
 1509       9.196323618282e-11       1.684280027226e-12       1.103116297880e-12       0.000000000000e+00 
 1510       9.148334834951e-11       1.699982041306e-12       1.152587360205e-12       0.000000000000e+00 
 1511       9.100143445519e-11       1.715903341573e-12       1.200442912278e-12       0.000000000000e+00 
 1512       9.051763055494e-11       1.732035987682e-12       1.246664293869e-12       0.000000000000e+00 
 1513       9.003207344020e-11       1.748371994220e-12       1.291232772823e-12       0.000000000000e+00 
 1514       8.954490063990e-11       1.764903330626e-12       1.334129544960e-12       0.000000000000e+00 
 1515       8.905625042178e-11       1.781621921120e-12       1.375335733967e-12       0.000000000000e+00 
 1516       8.856626179354e-11       1.798519644622e-12       1.414832391296e-12       0.000000000000e+00 
 1517       8.807507450409e-11       1.815588334679e-12       1.452600496060e-12       0.000000000000e+00 
 1518       8.758282904475e-11       1.832819779387e-12       1.488620954932e-12       0.000000000000e+00 
 1519       8.708966141017e-11       1.850205787035e-12       1.522879018862e-12       0.000000000000e+00 
 1520       8.659568732333e-11       1.867738383875e-12       1.555377579974e-12       0.000000000000e+00 
 1521       8.610101786103e-11       1.885409618101e-12       1.586124002505e-12       0.000000000000e+00 
 1522       8.560576468141e-11       1.903211494238e-12       1.615125717727e-12       0.000000000000e+00 
 1523       8.511004002491e-11       1.921135973063e-12       1.642390224076e-12       0.000000000000e+00 
 1524       8.461395671519e-11       1.939174971536e-12       1.667925087269e-12       0.000000000000e+00 
 1525       8.411762816009e-11       1.957320362726e-12       1.691737940438e-12       0.000000000000e+00 
 1526       8.362116835257e-11       1.975563975740e-12       1.713836484255e-12       0.000000000000e+00 
 1527       8.312469187170e-11       1.993897595646e-12       1.734228487052e-12       0.000000000000e+00 
 1528       8.262831388356e-11       2.012312963408e-12       1.752921784953e-12       0.000000000000e+00 
 1529       8.213215014219e-11       2.030801775806e-12       1.769924281997e-12       0.000000000000e+00 
 1530       8.163631699058e-11       2.049355685366e-12       1.785243950266e-12       0.000000000000e+00 
 1531       8.114093136158e-11       2.067966300290e-12       1.798888830006e-12       0.000000000000e+00 
 1532       8.064611077888e-11       2.086625184377e-12       1.810867029761e-12       0.000000000000e+00 
 1533       8.015197335791e-11       2.105323856959e-12       1.821186726488e-12       0.000000000000e+00 
 1534       7.965863780685e-11       2.124053792820e-12       1.829856165695e-12       0.000000000000e+00 
 1535       7.916622342754e-11       2.142806422129e-12       1.836883661556e-12       0.000000000000e+00 
 1536       7.867485011643e-11       2.161573130365e-12       1.842277597044e-12       0.000000000000e+00 
 1537       7.818463836554e-11       2.180345258244e-12       1.846046424053e-12       0.000000000000e+00 
 1538       7.769570926341e-11       2.199114101648e-12       1.848198663527e-12       0.000000000000e+00 
 1539       7.720818449603e-11       2.217870911552e-12       1.848742905582e-12       0.000000000000e+00 
 1540       7.672218634784e-11       2.236606893949e-12       1.847687809637e-12       0.000000000000e+00 
 1541       7.623783770259e-11       2.255313209781e-12       1.845042104532e-12       0.000000000000e+00 
 1542       7.575526204437e-11       2.273980974864e-12       1.840814588664e-12       0.000000000000e+00 
 1543       7.527458345852e-11       2.292601259816e-12       1.835014130103e-12       0.000000000000e+00 
 1544       7.479592663261e-11       2.311165089985e-12       1.827649666725e-12       0.000000000000e+00 
 1545       7.431941685733e-11       2.329663445373e-12       1.818730206335e-12       0.000000000000e+00 
 1546       7.384518002750e-11       2.348087260570e-12       1.808264826792e-12       0.000000000000e+00 
 1547       7.337334264298e-11       2.366427424675e-12       1.796262676136e-12       0.000000000000e+00 
 1548       7.290403180964e-11       2.384674781225e-12       1.782732972714e-12       0.000000000000e+00 
 1549       7.243737524030e-11       2.402820128126e-12       1.767685005305e-12       0.000000000000e+00 
 1550       7.197350125569e-11       2.420854217576e-12       1.751128133249e-12       0.000000000000e+00 
 1551       7.151253878538e-11       2.438767755993e-12       1.733071786566e-12       0.000000000000e+00 
 1552       7.105461736872e-11       2.456551403944e-12       1.713525466090e-12       0.000000000000e+00 
 1553       7.059986715584e-11       2.474195776072e-12       1.692498743588e-12       0.000000000000e+00 
 1554       7.014841890853e-11       2.491691441022e-12       1.670001261891e-12       0.000000000000e+00 
 1555       6.970040400126e-11       2.509028921371e-12       1.646042735017e-12       0.000000000000e+00 
 1556       6.925595442207e-11       2.526198693553e-12       1.620632948295e-12       0.000000000000e+00 
 1557       6.881520277355e-11       2.543191187785e-12       1.593781758498e-12       0.000000000000e+00 
 1558       6.837826813676e-11       2.559997617819e-12       1.565501390495e-12       0.000000000000e+00 
 1559       6.794521351608e-11       2.576612478848e-12       1.535813350562e-12       0.000000000000e+00 
 1560       6.751608799667e-11       2.593031072904e-12       1.504741578237e-12       0.000000000000e+00 
 1561       6.709094084553e-11       2.609248681139e-12       1.472310155910e-12       0.000000000000e+00 
 1562       6.666982151173e-11       2.625260563788e-12       1.438543309068e-12       0.000000000000e+00 
 1563       6.625277962664e-11       2.641061960143e-12       1.403465406530e-12       0.000000000000e+00 
 1564       6.583986500421e-11       2.656648088518e-12       1.367100960686e-12       0.000000000000e+00 
 1565       6.543112764120e-11       2.672014146216e-12       1.329474627740e-12       0.000000000000e+00 
 1566       6.502661771744e-11       2.687155309504e-12       1.290611207949e-12       0.000000000000e+00 
 1567       6.462638559607e-11       2.702066733571e-12       1.250535645856e-12       0.000000000000e+00 
 1568       6.423048182382e-11       2.716743552508e-12       1.209273030539e-12       0.000000000000e+00 
 1569       6.383895713121e-11       2.731180879265e-12       1.166848595842e-12       0.000000000000e+00 
 1570       6.345186243284e-11       2.745373805629e-12       1.123287720618e-12       0.000000000000e+00 
 1571       6.306924882764e-11       2.759317402186e-12       1.078615928970e-12       0.000000000000e+00 
 1572       6.269116759909e-11       2.773006718292e-12       1.032858890485e-12       0.000000000000e+00 
 1573       6.231767021550e-11       2.786436782043e-12       9.860424204803e-13       0.000000000000e+00 
 1574       6.194880833026e-11       2.799602600238e-12       9.381924802354e-13       0.000000000000e+00 
 1575       6.158463378204e-11       2.812499158352e-12       8.893351772369e-13       0.000000000000e+00 
 1576       6.122519859514e-11       2.825121420504e-12       8.394967654154e-13       0.000000000000e+00 
 1577       6.087055497962e-11       2.837464329423e-12       7.887036453853e-13       0.000000000000e+00 
 1578       6.052075533166e-11       2.849522806420e-12       7.369823646839e-13       0.000000000000e+00 
 1579       6.017585223374e-11       2.861291751350e-12       6.843596180111e-13       0.000000000000e+00 
 1580       5.983589845490e-11       2.872766042589e-12       6.308622474681e-13       0.000000000000e+00 
 1581       5.950094695102e-11       2.883940536995e-12       5.765172427973e-13       0.000000000000e+00 
 1582       5.917105086506e-11       2.894810069880e-12       5.213517416215e-13       0.000000000000e+00 
 1583       5.884626352727e-11       2.905369454978e-12       4.653930296827e-13       0.000000000000e+00 
 1584       5.852663845550e-11       2.915613484411e-12       4.086685410820e-13       0.000000000000e+00 
 1585       5.821222935541e-11       2.925536928663e-12       3.512058585188e-13       0.000000000000e+00 
 1586       5.790309012075e-11       2.935134536542e-12       2.930327135298e-13       0.000000000000e+00 
 1587       5.759927483358e-11       2.944401035150e-12       2.341769867285e-13       0.000000000000e+00 
 1588       5.730083776453e-11       2.953331129854e-12       1.746667080446e-13       0.000000000000e+00 
 1589       5.700783337307e-11       2.961919504254e-12       1.145300569632e-13       0.000000000000e+00 
 1590       5.672031630772e-11       2.970160820148e-12       5.379536276408e-14       0.000000000000e+00 
 1591       5.643834140636e-11       2.978049717502e-12      -7.508895238933e-15       0.000000000000e+00 
 1592       5.616196369641e-11       2.985580814421e-12      -6.935408745869e-14       0.000000000000e+00 
 1593       5.589123839514e-11       2.992748707114e-12      -1.317114337954e-13       0.000000000000e+00 
 1594       5.562622090989e-11       2.999547969863e-12      -1.945520033974e-13       0.000000000000e+00 
 1595       5.536696683832e-11       3.005973154993e-12      -2.578467144216e-13       0.000000000000e+00 
 1596       5.511353196867e-11       3.012018792838e-12      -3.215663337945e-13       0.000000000000e+00 
 1597       5.486595835827e-11       3.017680425478e-12      -3.856822451397e-13       0.000000000000e+00 
 1598       5.462423242903e-11       3.022957718353e-12      -4.501687607351e-13       0.000000000000e+00 
 1599       5.438832648863e-11       3.027851377092e-12      -5.150008302577e-13       0.000000000000e+00 
 1600       5.415821261692e-11       3.032362116345e-12      -5.801532743355e-13       0.000000000000e+00 
 1601       5.393386266561e-11       3.036490659799e-12      -6.456007843446e-13       0.000000000000e+00 
 1602       5.371524825781e-11       3.040237740204e-12      -7.113179222055e-13       0.000000000000e+00 
 1603       5.350234078763e-11       3.043604099378e-12      -7.772791201804e-13       0.000000000000e+00 
 1604       5.329511141982e-11       3.046590488234e-12      -8.434586806698e-13       0.000000000000e+00 
 1605       5.309353108929e-11       3.049197666790e-12      -9.098307760096e-13       0.000000000000e+00 
 1606       5.289757050079e-11       3.051426404191e-12      -9.763694482673e-13       0.000000000000e+00 
 1607       5.270720012844e-11       3.053277478722e-12      -1.043048609039e-12       0.000000000000e+00 
 1608       5.252239021535e-11       3.054751677827e-12      -1.109842039248e-12       0.000000000000e+00 
 1609       5.234311077323e-11       3.055849798127e-12      -1.176723388937e-12       0.000000000000e+00 
 1610       5.216933158195e-11       3.056572645434e-12      -1.243666177071e-12       0.000000000000e+00 
 1611       5.200102218918e-11       3.056921034772e-12      -1.310643791330e-12       0.000000000000e+00 
 1612       5.183815190995e-11       3.056895790388e-12      -1.377629487905e-12       0.000000000000e+00 
 1613       5.168068982625e-11       3.056497745777e-12      -1.444596391300e-12       0.000000000000e+00 
 1614       5.152860478666e-11       3.055727743690e-12      -1.511517494123e-12       0.000000000000e+00 
 1615       5.138186540590e-11       3.054586636158e-12      -1.578365656886e-12       0.000000000000e+00 
 1616       5.124044006444e-11       3.053075284507e-12      -1.645113607801e-12       0.000000000000e+00 
 1617       5.110429690812e-11       3.051194559374e-12      -1.711733942578e-12       0.000000000000e+00 
 1618       5.097340384771e-11       3.048945340724e-12      -1.778199124219e-12       0.000000000000e+00 
 1619       5.084772855854e-11       3.046328517866e-12      -1.844481482818e-12       0.000000000000e+00 
 1620       5.072723848006e-11       3.043344989474e-12      -1.910553215355e-12       0.000000000000e+00 
 1621       5.061190081546e-11       3.039995663601e-12      -1.976386385497e-12       0.000000000000e+00 
 1622       5.050168253127e-11       3.036281457694e-12      -2.041952923387e-12       0.000000000000e+00 
 1623       5.039655035694e-11       3.032203298616e-12      -2.107224625451e-12       0.000000000000e+00 
 1624       5.029647078442e-11       3.027762122659e-12      -2.172173154187e-12       0.000000000000e+00 
 1625       5.020141006781e-11       3.022958875562e-12      -2.236770037965e-12       0.000000000000e+00 
 1626       5.011133422290e-11       3.017794512528e-12      -2.300986670823e-12       0.000000000000e+00 
 1627       5.002620902680e-11       3.012269998242e-12      -2.364794312264e-12       0.000000000000e+00 
 1628       4.994600001751e-11       3.006386306888e-12      -2.428164087053e-12       0.000000000000e+00 
 1629       4.987067249354e-11       3.000144422163e-12      -2.491066985015e-12       0.000000000000e+00 
 1630       4.980019151350e-11       2.993545337296e-12      -2.553473860828e-12       0.000000000000e+00 
 1631       4.973452189568e-11       2.986590055068e-12      -2.615355433825e-12       0.000000000000e+00 
 1632       4.967362821766e-11       2.979279587824e-12      -2.676682287785e-12       0.000000000000e+00 
 1633       4.961747481590e-11       2.971614957491e-12      -2.737424870737e-12       0.000000000000e+00 
 1634       4.956602578534e-11       2.963597195597e-12      -2.797553494749e-12       0.000000000000e+00 
 1635       4.951924497899e-11       2.955227343288e-12      -2.857038335731e-12       0.000000000000e+00 
 1636       4.947708949384e-11       2.946507112387e-12      -2.915852363988e-12       0.000000000000e+00 
 1637       4.943949006565e-11       2.937440875011e-12      -2.973980164963e-12       0.000000000000e+00 
