# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1347       9.809887627681e-11       3.805129133521e-12      -8.458113969509e-12       0.000000000000e+00 
 1348       9.832636101789e-11       3.781564584580e-12      -8.511119917769e-12       0.000000000000e+00 
 1349       9.855745921933e-11       3.757661107759e-12      -8.562219982501e-12       0.000000000000e+00 
 1350       9.879199177208e-11       3.733428831715e-12      -8.611396969811e-12       0.000000000000e+00 
 1351       9.902977843961e-11       3.708877950767e-12      -8.658633623357e-12       0.000000000000e+00 
 1352       9.927063785581e-11       3.684018725021e-12      -8.703912624257e-12       0.000000000000e+00 
 1353       9.951438752280e-11       3.658861480493e-12      -8.747216590998e-12       0.000000000000e+00 
 1354       9.976084380887e-11       3.633416609236e-12      -8.788528079348e-12       0.000000000000e+00 
 1355       1.000098219463e-10       3.607694569464e-12      -8.827829582260e-12       0.000000000000e+00 
 1356       1.002611360293e-10       3.581705885674e-12      -8.865103529786e-12       0.000000000000e+00 
 1357       1.005145990118e-10       3.555461148774e-12      -8.900332288987e-12       0.000000000000e+00 
 1358       1.007700227053e-10       3.528971016208e-12      -8.933498163835e-12       0.000000000000e+00 
 1359       1.010272177771e-10       3.502246212075e-12      -8.964583395132e-12       0.000000000000e+00 
 1360       1.012859937474e-10       3.475297527261e-12      -8.993570160410e-12       0.000000000000e+00 
 1361       1.015461589882e-10       3.448135819560e-12      -9.020440573850e-12       0.000000000000e+00 
 1362       1.018075207201e-10       3.420772013796e-12      -9.045176686180e-12       0.000000000000e+00 
 1363       1.020698850112e-10       3.393217101955e-12      -9.067760484594e-12       0.000000000000e+00 
 1364       1.023330567740e-10       3.365482143300e-12      -9.088173892658e-12       0.000000000000e+00 
 1365       1.025968397643e-10       3.337578264506e-12      -9.106398770215e-12       0.000000000000e+00 
 1366       1.028610365780e-10       3.309516659775e-12      -9.122416913301e-12       0.000000000000e+00 
 1367       1.031254486497e-10       3.281308590969e-12      -9.136210054051e-12       0.000000000000e+00 
 1368       1.033898762506e-10       3.252965387726e-12      -9.147759860608e-12       0.000000000000e+00 
 1369       1.036541184858e-10       3.224498447594e-12      -9.157047937031e-12       0.000000000000e+00 
 1370       1.039179732927e-10       3.195919236148e-12      -9.164055823209e-12       0.000000000000e+00 
 1371       1.041812374387e-10       3.167239287119e-12      -9.168764994766e-12       0.000000000000e+00 
 1372       1.044437065190e-10       3.138470202516e-12      -9.171156862970e-12       0.000000000000e+00 
 1373       1.047051749546e-10       3.109623652753e-12      -9.171212774646e-12       0.000000000000e+00 
 1374       1.049654513928e-10       3.080710861779e-12      -9.168920639294e-12       0.000000000000e+00 
 1375       1.052244050923e-10       3.051741056223e-12      -9.164294887817e-12       0.000000000000e+00 
 1376       1.054819200278e-10       3.022722999995e-12      -9.157356726023e-12       0.000000000000e+00 
 1377       1.057378795304e-10       2.993665507867e-12      -9.148127527025e-12       0.000000000000e+00 
 1378       1.059921662869e-10       2.964577445572e-12      -9.136628831560e-12       0.000000000000e+00 
 1379       1.062446623386e-10       2.935467729889e-12      -9.122882348330e-12       0.000000000000e+00 
 1380       1.064952490798e-10       2.906345328742e-12      -9.106909954324e-12       0.000000000000e+00 
 1381       1.067438072571e-10       2.877219261284e-12      -9.088733695151e-12       0.000000000000e+00 
 1382       1.069902169680e-10       2.848098597997e-12      -9.068375785374e-12       0.000000000000e+00 
 1383       1.072343576597e-10       2.818992460777e-12      -9.045858608832e-12       0.000000000000e+00 
 1384       1.074761081283e-10       2.789910023031e-12      -9.021204718977e-12       0.000000000000e+00 
 1385       1.077153465171e-10       2.760860509767e-12      -8.994436839204e-12       0.000000000000e+00 
 1386       1.079519503160e-10       2.731853197684e-12      -8.965577863175e-12       0.000000000000e+00 
 1387       1.081857963600e-10       2.702897415267e-12      -8.934650855158e-12       0.000000000000e+00 
 1388       1.084167608283e-10       2.674002542879e-12      -8.901679050348e-12       0.000000000000e+00 
 1389       1.086447192428e-10       2.645178012849e-12      -8.866685855205e-12       0.000000000000e+00 
 1390       1.088695464674e-10       2.616433309567e-12      -8.829694847781e-12       0.000000000000e+00 
 1391       1.090911167064e-10       2.587777969578e-12      -8.790729778049e-12       0.000000000000e+00 
 1392       1.093093035038e-10       2.559221581668e-12      -8.749814568234e-12       0.000000000000e+00 
 1393       1.095239797418e-10       2.530773786962e-12      -8.706973313146e-12       0.000000000000e+00 
 1394       1.097350176398e-10       2.502444279012e-12      -8.662230280505e-12       0.000000000000e+00 
 1395       1.099422887533e-10       2.474242803889e-12      -8.615609911276e-12       0.000000000000e+00 
 1396       1.101456639725e-10       2.446179160277e-12      -8.567136819997e-12       0.000000000000e+00 
 1397       1.103450135214e-10       2.418263199566e-12      -8.516835795107e-12       0.000000000000e+00 
 1398       1.105402069569e-10       2.390504825940e-12      -8.464731799283e-12       0.000000000000e+00 
 1399       1.107311131669e-10       2.362913996469e-12      -8.410849969762e-12       0.000000000000e+00 
 1400       1.109176003698e-10       2.335500721207e-12      -8.355215618677e-12       0.000000000000e+00 
 1401       1.110995361131e-10       2.308275063275e-12      -8.297854233384e-12       0.000000000000e+00 
 1402       1.112767872725e-10       2.281247138962e-12      -8.238791476794e-12       0.000000000000e+00 
 1403       1.114492200501e-10       2.254427117809e-12      -8.178053187704e-12       0.000000000000e+00 
 1404       1.116166999742e-10       2.227825222707e-12      -8.115665381123e-12       0.000000000000e+00 
 1405       1.117790918973e-10       2.201451729985e-12      -8.051654248606e-12       0.000000000000e+00 
 1406       1.119362599955e-10       2.175316969503e-12      -7.986046158585e-12       0.000000000000e+00 
 1407       1.120880677671e-10       2.149431324745e-12      -7.918867656696e-12       0.000000000000e+00 
 1408       1.122343780314e-10       2.123805232910e-12      -7.850145466110e-12       0.000000000000e+00 
 1409       1.123750529279e-10       2.098449185004e-12      -7.779906487864e-12       0.000000000000e+00 
 1410       1.125099539147e-10       2.073373725931e-12      -7.708177801192e-12       0.000000000000e+00 
 1411       1.126389417676e-10       2.048589454588e-12      -7.634986663854e-12       0.000000000000e+00 
 1412       1.127618765791e-10       2.024107023952e-12      -7.560360512465e-12       0.000000000000e+00 
 1413       1.128786177569e-10       1.999937141177e-12      -7.484326962829e-12       0.000000000000e+00 
 1414       1.129890240229e-10       1.976090567684e-12      -7.406913810263e-12       0.000000000000e+00 
 1415       1.130929534122e-10       1.952578119250e-12      -7.328149029936e-12       0.000000000000e+00 
 1416       1.131902632717e-10       1.929410666104e-12      -7.248060777190e-12       0.000000000000e+00 
 1417       1.132808102592e-10       1.906599133019e-12      -7.166677387876e-12       0.000000000000e+00 
 1418       1.133644503420e-10       1.884154499399e-12      -7.084027378682e-12       0.000000000000e+00 
 1419       1.134410387961e-10       1.862087799377e-12      -7.000139447466e-12       0.000000000000e+00 
 1420       1.135104302046e-10       1.840410121903e-12      -6.915042473580e-12       0.000000000000e+00 
 1421       1.135724784569e-10       1.819132610837e-12      -6.828765518208e-12       0.000000000000e+00 
 1422       1.136270367475e-10       1.798266465041e-12      -6.741337824691e-12       0.000000000000e+00 
 1423       1.136739843283e-10       1.777821284299e-12      -6.652789705760e-12       0.000000000000e+00 
 1424       1.137133070694e-10       1.757800088285e-12      -6.563155214557e-12       0.000000000000e+00 
 1425       1.137450177240e-10       1.738204246589e-12      -6.472469501722e-12       0.000000000000e+00 
 1426       1.137691292508e-10       1.719035128232e-12      -6.380767931363e-12       0.000000000000e+00 
 1427       1.137856548135e-10       1.700294101666e-12      -6.288086081442e-12       0.000000000000e+00 
 1428       1.137946077821e-10       1.681982534765e-12      -6.194459744156e-12       0.000000000000e+00 
 1429       1.137960017329e-10       1.664101794819e-12      -6.099924926318e-12       0.000000000000e+00 
 1430       1.137898504493e-10       1.646653248531e-12      -6.004517849741e-12       0.000000000000e+00 
 1431       1.137761679217e-10       1.629638262005e-12      -5.908274951624e-12       0.000000000000e+00 
 1432       1.137549683482e-10       1.613058200745e-12      -5.811232884928e-12       0.000000000000e+00 
 1433       1.137262661354e-10       1.596914429649e-12      -5.713428518764e-12       0.000000000000e+00 
 1434       1.136900758983e-10       1.581208313000e-12      -5.614898938774e-12       0.000000000000e+00 
 1435       1.136464124607e-10       1.565941214461e-12      -5.515681447514e-12       0.000000000000e+00 
 1436       1.135952908564e-10       1.551114497070e-12      -5.415813564837e-12       0.000000000000e+00 
 1437       1.135367263287e-10       1.536729523233e-12      -5.315333028274e-12       0.000000000000e+00 
 1438       1.134707343313e-10       1.522787654719e-12      -5.214277793418e-12       0.000000000000e+00 
 1439       1.133973305289e-10       1.509290252652e-12      -5.112686034308e-12       0.000000000000e+00 
 1440       1.133165307972e-10       1.496238677508e-12      -5.010596143810e-12       0.000000000000e+00 
 1441       1.132283512237e-10       1.483634289106e-12      -4.908046733999e-12       0.000000000000e+00 
 1442       1.131328081078e-10       1.471478446602e-12      -4.805076636544e-12       0.000000000000e+00 
 1443       1.130299179617e-10       1.459772508486e-12      -4.701724903089e-12       0.000000000000e+00 
 1444       1.129196975103e-10       1.448517832574e-12      -4.598030805638e-12       0.000000000000e+00 
 1445       1.128021636922e-10       1.437715776000e-12      -4.494033836933e-12       0.000000000000e+00 
 1446       1.126773336595e-10       1.427367695215e-12      -4.389773710843e-12       0.000000000000e+00 
 1447       1.125452247788e-10       1.417474945975e-12      -4.285290362740e-12       0.000000000000e+00 
 1448       1.124058546315e-10       1.408038883340e-12      -4.180623949888e-12       0.000000000000e+00 
 1449       1.122592410138e-10       1.399060861664e-12      -4.075814851822e-12       0.000000000000e+00 
 1450       1.121054019378e-10       1.390542234593e-12      -3.970903670731e-12       0.000000000000e+00 
 1451       1.119443556315e-10       1.382484355055e-12      -3.865931231842e-12       0.000000000000e+00 
 1452       1.117761205394e-10       1.374888575257e-12      -3.760938583803e-12       0.000000000000e+00 
 1453       1.116007153229e-10       1.367756246677e-12      -3.655966999062e-12       0.000000000000e+00 
 1454       1.114181588606e-10       1.361088720058e-12      -3.551057974256e-12       0.000000000000e+00 
 1455       1.112284702491e-10       1.354887345404e-12      -3.446253230587e-12       0.000000000000e+00 
 1456       1.110316688030e-10       1.349153471972e-12      -3.341594714210e-12       0.000000000000e+00 
 1457       1.108277740556e-10       1.343888448266e-12      -3.237124596613e-12       0.000000000000e+00 
 1458       1.106168057594e-10       1.339093622033e-12      -3.132885275000e-12       0.000000000000e+00 
 1459       1.103987838863e-10       1.334770340255e-12      -3.028919372676e-12       0.000000000000e+00 
 1460       1.101737286280e-10       1.330919949142e-12      -2.925269739425e-12       0.000000000000e+00 
 1461       1.099416603970e-10       1.327543794128e-12      -2.821979451897e-12       0.000000000000e+00 
 1462       1.097025998261e-10       1.324643219867e-12      -2.719091813990e-12       0.000000000000e+00 
 1463       1.094565677699e-10       1.322219570220e-12      -2.616650357231e-12       0.000000000000e+00 
 1464       1.092035853043e-10       1.320274188256e-12      -2.514698841159e-12       0.000000000000e+00 
 1465       1.089436737276e-10       1.318808416243e-12      -2.413281253710e-12       0.000000000000e+00 
 1466       1.086768545603e-10       1.317823595642e-12      -2.312441811598e-12       0.000000000000e+00 
 1467       1.084031495463e-10       1.317321067100e-12      -2.212224960696e-12       0.000000000000e+00 
 1468       1.081225806528e-10       1.317302170448e-12      -2.112675376423e-12       0.000000000000e+00 
 1469       1.078351700709e-10       1.317768244689e-12      -2.013837964123e-12       0.000000000000e+00 
 1470       1.075409402159e-10       1.318720627998e-12      -1.915757859449e-12       0.000000000000e+00 
 1471       1.072399137279e-10       1.320160657709e-12      -1.818480428746e-12       0.000000000000e+00 
 1472       1.069321277646e-10       1.322088422854e-12      -1.722046614648e-12       0.000000000000e+00 
 1473       1.066176770335e-10       1.324499008200e-12      -1.626478921504e-12       0.000000000000e+00 
 1474       1.062966711879e-10       1.327386212875e-12      -1.531795291465e-12       0.000000000000e+00 
 1475       1.059692205748e-10       1.330743794373e-12      -1.438013746757e-12       0.000000000000e+00 
 1476       1.056354362363e-10       1.334565468476e-12      -1.345152389806e-12       0.000000000000e+00 
 1477       1.052954299103e-10       1.338844909181e-12      -1.253229403365e-12       0.000000000000e+00 
 1478       1.049493140322e-10       1.343575748622e-12      -1.162263050636e-12       0.000000000000e+00 
 1479       1.045972017360e-10       1.348751576998e-12      -1.072271675397e-12       0.000000000000e+00 
 1480       1.042392068554e-10       1.354365942497e-12      -9.832737021296e-13       0.000000000000e+00 
 1481       1.038754439252e-10       1.360412351220e-12      -8.952876361383e-13       0.000000000000e+00 
 1482       1.035060281824e-10       1.366884267105e-12      -8.083320636804e-13       0.000000000000e+00 
 1483       1.031310755674e-10       1.373775111857e-12      -7.224256520894e-13       0.000000000000e+00 
 1484       1.027507027256e-10       1.381078264866e-12      -6.375871498999e-13       0.000000000000e+00 
 1485       1.023650270080e-10       1.388787063138e-12      -5.538353869732e-13       0.000000000000e+00 
 1486       1.019741664728e-10       1.396894801214e-12      -4.711892746222e-13       0.000000000000e+00 
 1487       1.015782398869e-10       1.405394731101e-12      -3.896678057366e-13       0.000000000000e+00 
 1488       1.011773667264e-10       1.414280062194e-12      -3.092900549078e-13       0.000000000000e+00 
 1489       1.007716671786e-10       1.423543961199e-12      -2.300751785541e-13       0.000000000000e+00 
 1490       1.003612621426e-10       1.433179552060e-12      -1.520424150461e-13       0.000000000000e+00 
 1491       9.994627323090e-11       1.443179915887e-12      -7.521108483141e-14       0.000000000000e+00 
 1492       9.952682277058e-11       1.453538090874e-12       3.994094402059e-16       0.000000000000e+00 
 1493       9.910303380441e-11       1.464247072229e-12       7.476958279148e-14       0.000000000000e+00 
 1494       9.867503009214e-11       1.475299812098e-12       1.478798677927e-13       0.000000000000e+00 
 1495       9.824293611176e-11       1.486689219491e-12       2.197106144366e-13       0.000000000000e+00 
 1496       9.780687706067e-11       1.498408160201e-12       2.902420900133e-13       0.000000000000e+00 
 1497       9.736697885693e-11       1.510449456738e-12       3.594544789849e-13       0.000000000000e+00 
 1498       9.692336814051e-11       1.522805888246e-12       4.273278828609e-13       0.000000000000e+00 
 1499       9.647617227448e-11       1.535470190434e-12       4.938423200726e-13       0.000000000000e+00 
 1500       9.602551934627e-11       1.548435055496e-12       5.589777258482e-13       0.000000000000e+00 
 1501       9.557153816888e-11       1.561693132039e-12       6.227139520879e-13       0.000000000000e+00 
 1502       9.511435828210e-11       1.575237025006e-12       6.850307672384e-13       0.000000000000e+00 
 1503       9.465410995375e-11       1.589059295604e-12       7.459078561679e-13       0.000000000000e+00 
 1504       9.419092418091e-11       1.603152461223e-12       8.053248200413e-13       0.000000000000e+00 
 1505       9.372493269115e-11       1.617508995370e-12       8.632611761947e-13       0.000000000000e+00 
 1506       9.325626794374e-11       1.632121327584e-12       9.196963580105e-13       0.000000000000e+00 
 1507       9.278506313089e-11       1.646981843369e-12       9.746097147924e-13       0.000000000000e+00 
 1508       9.231145217897e-11       1.662082884112e-12       1.027980511640e-12       0.000000000000e+00 
 1509       9.183556974976e-11       1.677416747014e-12       1.079787929323e-12       0.000000000000e+00 
 1510       9.135755124164e-11       1.692975685013e-12       1.130011064160e-12       0.000000000000e+00 
 1511       9.087753279085e-11       1.708751906705e-12       1.178628927886e-12       0.000000000000e+00 
 1512       9.039565127271e-11       1.724737576276e-12       1.225620447534e-12       0.000000000000e+00 
 1513       8.991204430282e-11       1.740924813421e-12       1.270964465308e-12       0.000000000000e+00 
 1514       8.942685023834e-11       1.757305693270e-12       1.314639738457e-12       0.000000000000e+00 
 1515       8.894020817916e-11       1.773872246316e-12       1.356624939149e-12       0.000000000000e+00 
 1516       8.845225796918e-11       1.790616458338e-12       1.396898654349e-12       0.000000000000e+00 
 1517       8.796314019749e-11       1.807530270325e-12       1.435439385691e-12       0.000000000000e+00 
 1518       8.747299619965e-11       1.824605578400e-12       1.472225549355e-12       0.000000000000e+00 
 1519       8.698196805886e-11       1.841834233751e-12       1.507235475939e-12       0.000000000000e+00 
 1520       8.649019860723e-11       1.859208042547e-12       1.540447410337e-12       0.000000000000e+00 
 1521       8.599782413873e-11       1.876718900327e-12       1.571844987396e-12       0.000000000000e+00 
 1522       8.550495246902e-11       1.894359196712e-12       1.601433716737e-12       0.000000000000e+00 
 1523       8.501168466707e-11       1.912121414429e-12       1.629224656215e-12       0.000000000000e+00 
 1524       8.451812232514e-11       1.929997995149e-12       1.655228950685e-12       0.000000000000e+00 
 1525       8.402436755958e-11       1.947981339407e-12       1.679457832156e-12       0.000000000000e+00 
 1526       8.353052301176e-11       1.966063806546e-12       1.701922619953e-12       0.000000000000e+00 
 1527       8.303669184882e-11       1.984237714638e-12       1.722634720874e-12       0.000000000000e+00 
 1528       8.254297776460e-11       2.002495340424e-12       1.741605629350e-12       0.000000000000e+00 
 1529       8.204948498046e-11       2.020828919242e-12       1.758846927603e-12       0.000000000000e+00 
 1530       8.155631824612e-11       2.039230644958e-12       1.774370285806e-12       0.000000000000e+00 
 1531       8.106358284054e-11       2.057692669902e-12       1.788187462239e-12       0.000000000000e+00 
 1532       8.057138457272e-11       2.076207104796e-12       1.800310303450e-12       0.000000000000e+00 
 1533       8.007982978262e-11       2.094766018687e-12       1.810750744414e-12       0.000000000000e+00 
 1534       7.958902534193e-11       2.113361438880e-12       1.819520808690e-12       0.000000000000e+00 
 1535       7.909907865497e-11       2.131985350869e-12       1.826632608580e-12       0.000000000000e+00 
 1536       7.861009765956e-11       2.150629698268e-12       1.832098345291e-12       0.000000000000e+00 
 1537       7.812219082779e-11       2.169286382745e-12       1.835930309087e-12       0.000000000000e+00 
 1538       7.763546716696e-11       2.187947263953e-12       1.838140879457e-12       0.000000000000e+00 
 1539       7.715003622036e-11       2.206604159460e-12       1.838742525263e-12       0.000000000000e+00 
 1540       7.666600806816e-11       2.225248844684e-12       1.837747804910e-12       0.000000000000e+00 
 1541       7.618349332825e-11       2.243873052823e-12       1.835169366494e-12       0.000000000000e+00 
 1542       7.570260315708e-11       2.262468474787e-12       1.831019947970e-12       0.000000000000e+00 
 1543       7.522344925052e-11       2.281026759131e-12       1.825312377303e-12       0.000000000000e+00 
 1544       7.474614384471e-11       2.299539511985e-12       1.818059572633e-12       0.000000000000e+00 
 1545       7.427079971690e-11       2.317998296988e-12       1.809274542430e-12       0.000000000000e+00 
 1546       7.379753018632e-11       2.336394635219e-12       1.798970385654e-12       0.000000000000e+00 
 1547       7.332644911499e-11       2.354720005128e-12       1.787160291913e-12       0.000000000000e+00 
 1548       7.285767090862e-11       2.372965842469e-12       1.773857541623e-12       0.000000000000e+00 
 1549       7.239131051743e-11       2.391123540231e-12       1.759075506165e-12       0.000000000000e+00 
 1550       7.192748343699e-11       2.409184448572e-12       1.742827648047e-12       0.000000000000e+00 
 1551       7.146630570910e-11       2.427139874747e-12       1.725127521057e-12       0.000000000000e+00 
 1552       7.100789392262e-11       2.444981083045e-12       1.705988770429e-12       0.000000000000e+00 
 1553       7.055236521433e-11       2.462699294717e-12       1.685425132994e-12       0.000000000000e+00 
 1554       7.009983726976e-11       2.480285687908e-12       1.663450437347e-12       0.000000000000e+00 
 1555       6.965042832407e-11       2.497731397590e-12       1.640078603999e-12       0.000000000000e+00 
 1556       6.920425716287e-11       2.515027515496e-12       1.615323645537e-12       0.000000000000e+00 
 1557       6.876144312308e-11       2.532165090048e-12       1.589199666787e-12       0.000000000000e+00 
 1558       6.832210609380e-11       2.549135126290e-12       1.561720864968e-12       0.000000000000e+00 
 1559       6.788636651712e-11       2.565928585822e-12       1.532901529852e-12       0.000000000000e+00 
 1560       6.745434538902e-11       2.582536386730e-12       1.502756043925e-12       0.000000000000e+00 
 1561       6.702616426017e-11       2.598949403518e-12       1.471298882541e-12       0.000000000000e+00 
 1562       6.660194523680e-11       2.615158467040e-12       1.438544614086e-12       0.000000000000e+00 
 1563       6.618181098157e-11       2.631154364432e-12       1.404507900135e-12       0.000000000000e+00 
 1564       6.576588471439e-11       2.646927839045e-12       1.369203495606e-12       0.000000000000e+00 
 1565       6.535429021326e-11       2.662469590374e-12       1.332646248929e-12       0.000000000000e+00 
 1566       6.494715181518e-11       2.677770273994e-12       1.294851102193e-12       0.000000000000e+00 
 1567       6.454459441693e-11       2.692820501488e-12       1.255833091313e-12       0.000000000000e+00 
 1568       6.414674347597e-11       2.707610840381e-12       1.215607346187e-12       0.000000000000e+00 
 1569       6.375372501125e-11       2.722131814071e-12       1.174189090851e-12       0.000000000000e+00 
 1570       6.336564681191e-11       2.736375100208e-12       1.131595371807e-12       0.000000000000e+00 
 1571       6.298254187011e-11       2.750337138171e-12       1.087850260281e-12       0.000000000000e+00 
 1572       6.260442442281e-11       2.764015555068e-12       1.042979698748e-12       0.000000000000e+00 
 1573       6.223130869607e-11       2.777407970331e-12       9.970097774143e-13       0.000000000000e+00 
 1574       6.186320890496e-11       2.790511995702e-12       9.499667344583e-13       0.000000000000e+00 
 1575       6.150013925352e-11       2.803325235230e-12       9.018769562719e-13       0.000000000000e+00 
 1576       6.114211393470e-11       2.815845285254e-12       8.527669777052e-13       0.000000000000e+00 
 1577       6.078914713026e-11       2.828069734401e-12       8.026634823085e-13       0.000000000000e+00 
 1578       6.044125301075e-11       2.839996163567e-12       7.515933025752e-13       0.000000000000e+00 
 1579       6.009844573539e-11       2.851622145917e-12       6.995834201848e-13       0.000000000000e+00 
 1580       5.976073945207e-11       2.862945246868e-12       6.466609662458e-13       0.000000000000e+00 
 1581       5.942814829725e-11       2.873963024080e-12       5.928532215381e-13       0.000000000000e+00 
 1582       5.910068639588e-11       2.884673027451e-12       5.381876167561e-13       0.000000000000e+00 
 1583       5.877836786137e-11       2.895072799102e-12       4.826917327516e-13       0.000000000000e+00 
 1584       5.846120679550e-11       2.905159873371e-12       4.263933007764e-13       0.000000000000e+00 
 1585       5.814921728839e-11       2.914931776798e-12       3.693202027253e-13       0.000000000000e+00 
 1586       5.784241341837e-11       2.924386028122e-12       3.115004713787e-13       0.000000000000e+00 
 1587       5.754080925200e-11       2.933520138266e-12       2.529622906460e-13       0.000000000000e+00 
 1588       5.724441884393e-11       2.942331610330e-12       1.937339958074e-13       0.000000000000e+00 
 1589       5.695325623687e-11       2.950817939579e-12       1.338440737576e-13       0.000000000000e+00 
 1590       5.666733546154e-11       2.958976613435e-12       7.332116324855e-14       0.000000000000e+00 
 1591       5.638667053658e-11       2.966805111467e-12       1.219405513164e-14       0.000000000000e+00 
 1592       5.611127546849e-11       2.974300905380e-12      -4.950830739884e-14       0.000000000000e+00 
 1593       5.584116425157e-11       2.981461459006e-12      -1.117568285631e-13       0.000000000000e+00 
 1594       5.557635086785e-11       2.988284228296e-12      -1.745222597532e-13       0.000000000000e+00 
 1595       5.531684928704e-11       2.994766661305e-12      -2.377751992899e-13       0.000000000000e+00 
 1596       5.506267346644e-11       3.000906198188e-12      -3.014860921800e-13       0.000000000000e+00 
 1597       5.481383735091e-11       3.006700271187e-12      -3.656252298737e-13       0.000000000000e+00 
 1598       5.457035487278e-11       3.012146304623e-12      -4.301627500214e-13       0.000000000000e+00 
 1599       5.433223995177e-11       3.017241714885e-12      -4.950686362313e-13       0.000000000000e+00 
 1600       5.409950649498e-11       3.021983910418e-12      -5.603127178261e-13       0.000000000000e+00 
 1601       5.387216839676e-11       3.026370291718e-12      -6.258646696007e-13       0.000000000000e+00 
 1602       5.365023953871e-11       3.030398251319e-12      -6.916940115790e-13       0.000000000000e+00 
 1603       5.343373378956e-11       3.034065173784e-12      -7.577701087712e-13       0.000000000000e+00 
 1604       5.322266500514e-11       3.037368435696e-12      -8.240621709310e-13       0.000000000000e+00 
 1605       5.301704702828e-11       3.040305405646e-12      -8.905392523129e-13       0.000000000000e+00 
 1606       5.281689368881e-11       3.042873444226e-12      -9.571702514289e-13       0.000000000000e+00 
 1607       5.262221880342e-11       3.045069904015e-12      -1.023923910806e-12       0.000000000000e+00 
 1608       5.243303617565e-11       3.046892129576e-12      -1.090768816745e-12       0.000000000000e+00 
 1609       5.224935959579e-11       3.048337457440e-12      -1.157673399073e-12       0.000000000000e+00 
 1610       5.207120284085e-11       3.049403216097e-12      -1.224605930906e-12       0.000000000000e+00 
 1611       5.189857967445e-11       3.050086725990e-12      -1.291534528403e-12       0.000000000000e+00 
 1612       5.173150384682e-11       3.050385299502e-12      -1.358427150525e-12       0.000000000000e+00 
 1613       5.156998909465e-11       3.050296240946e-12      -1.425251598789e-12       0.000000000000e+00 
 1614       5.141404914112e-11       3.049816846558e-12      -1.491975517029e-12       0.000000000000e+00 
 1615       5.126369769575e-11       3.048944404485e-12      -1.558566391151e-12       0.000000000000e+00 
 1616       5.111894845439e-11       3.047676194773e-12      -1.624991548890e-12       0.000000000000e+00 
 1617       5.097981509914e-11       3.046009489362e-12      -1.691218159568e-12       0.000000000000e+00 
 1618       5.084631129829e-11       3.043941552075e-12      -1.757213233853e-12       0.000000000000e+00 
 1619       5.071843767734e-11       3.041470748855e-12      -1.822946339271e-12       0.000000000000e+00 
 1620       5.059614260352e-11       3.038599889484e-12      -1.888397774089e-12       0.000000000000e+00 
 1621       5.047936104683e-11       3.035332916043e-12      -1.953550466812e-12       0.000000000000e+00 
 1622       5.036802757605e-11       3.031673795442e-12      -2.018387267007e-12       0.000000000000e+00 
 1623       5.026207635812e-11       3.027626519465e-12      -2.082890945189e-12       0.000000000000e+00 
 1624       5.016144115747e-11       3.023195104806e-12      -2.147044192695e-12       0.000000000000e+00 
 1625       5.006605533536e-11       3.018383593115e-12      -2.210829621573e-12       0.000000000000e+00 
 1626       4.997585184923e-11       3.013196051034e-12      -2.274229764458e-12       0.000000000000e+00 
 1627       4.989076325202e-11       3.007636570242e-12      -2.337227074457e-12       0.000000000000e+00 
 1628       4.981072169150e-11       3.001709267495e-12      -2.399803925028e-12       0.000000000000e+00 
 1629       4.973565890966e-11       2.995418284666e-12      -2.461942609863e-12       0.000000000000e+00 
 1630       4.966550624199e-11       2.988767788784e-12      -2.523625342768e-12       0.000000000000e+00 
 1631       4.960019461686e-11       2.981761972082e-12      -2.584834257547e-12       0.000000000000e+00 
 1632       4.953965455483e-11       2.974405052031e-12      -2.645551407879e-12       0.000000000000e+00 
 1633       4.948381616803e-11       2.966701271383e-12      -2.705758767204e-12       0.000000000000e+00 
 1634       4.943260915945e-11       2.958654898213e-12      -2.765438228602e-12       0.000000000000e+00 
 1635       4.938596282230e-11       2.950270225960e-12      -2.824571604676e-12       0.000000000000e+00 
 1636       4.934380603938e-11       2.941551573467e-12      -2.883140627431e-12       0.000000000000e+00 
 1637       4.930606728236e-11       2.932503285023e-12      -2.941126948157e-12       0.000000000000e+00 
 1638       4.927267461117e-11       2.923129730403e-12      -2.998512137310e-12       0.000000000000e+00 
 1639       4.924355567332e-11       2.913435304909e-12      -3.055277684396e-12       0.000000000000e+00 
 1640       4.921863770322e-11       2.903424429413e-12      -3.111404997848e-12       0.000000000000e+00 
 1641       4.919784752156e-11       2.893101550394e-12      -3.166875404910e-12       0.000000000000e+00 
 1642       4.918111153462e-11       2.882471139985e-12      -3.221670151518e-12       0.000000000000e+00 
 1643       4.916835573362e-11       2.871537696006e-12      -3.275770402181e-12       0.000000000000e+00 
 1644       4.915950569405e-11       2.860305742014e-12      -3.329157239865e-12       0.000000000000e+00 
 1645       4.915448657503e-11       2.848779827336e-12      -3.381811665870e-12       0.000000000000e+00 
 1646       4.915322311860e-11       2.836964527115e-12      -3.433714599714e-12       0.000000000000e+00 
 1647       4.915563964915e-11       2.824864442350e-12      -3.484846879015e-12       0.000000000000e+00 
 1648       4.916166007265e-11       2.812484199934e-12      -3.535189259372e-12       0.000000000000e+00 
 1649       4.917120787608e-11       2.799828452701e-12      -3.584722414245e-12       0.000000000000e+00 
