# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1215       1.334332000978e-10       2.693498747886e-12       8.217999202193e-13       1.306626225577e-14       2.769199640236e-15       2.032265726873e-16      -5.987615451491e-17 
 1216       1.328306832071e-10       2.717771831030e-12       8.340308350290e-13       1.305620808335e-14       2.760295291127e-15       2.076069051955e-16      -6.091340508380e-17 
 1217       1.322285031295e-10       2.742136825864e-12       8.440834539825e-13       1.304606796303e-14       2.751426612088e-15       2.119631145609e-16      -6.193536857488e-17 
 1218       1.316268700244e-10       2.766581439137e-12       8.519546964309e-13       1.303584421077e-14       2.742593402616e-15       2.162904854254e-16      -6.294193123305e-17 
 1219       1.310259953838e-10       2.791093295763e-12       8.576415150007e-13       1.302553915860e-14       2.733795459401e-15       2.205842722677e-16      -6.393297897927e-17 
 1220       1.304260920354e-10       2.815659938663e-12       8.611408956989e-13       1.301515515463e-14       2.725032576315e-15       2.248396993419e-16      -6.490839741025e-17 
 1221       1.298273741448e-10       2.840268828584e-12       8.624498580176e-13       1.300469456308e-14       2.716304544407e-15       2.290519606168e-16      -6.586807179803e-17 
 1222       1.292300572185e-10       2.864907343943e-12       8.615654550397e-13       1.299415976432e-14       2.707611151896e-15       2.332162197144e-16      -6.681188708965e-17 
 1223       1.286343581066e-10       2.889562780650e-12       8.584847735433e-13       1.298355315489e-14       2.698952184164e-15       2.373276098484e-16      -6.773972790680e-17 
 1224       1.280404950054e-10       2.914222351946e-12       8.532049341073e-13       1.297287714754e-14       2.690327423748e-15       2.413812337632e-16      -6.865147854543e-17 
 1225       1.274486874599e-10       2.938873188228e-12       8.457230912157e-13       1.296213417129e-14       2.681736650335e-15       2.453721636730e-16      -6.954702297546e-17 
 1226       1.268591563670e-10       2.963502336887e-12       8.360364333635e-13       1.295132667141e-14       2.673179640751e-15       2.492954411999e-16      -7.042624484032e-17 
 1227       1.262721239775e-10       2.988096762139e-12       8.241421831608e-13       1.294045710950e-14       2.664656168960e-15       2.531460773131e-16      -7.128902745670e-17 
 1228       1.256878138994e-10       3.012643344852e-12       8.100375974387e-13       1.292952796349e-14       2.656166006050e-15       2.569190522675e-16      -7.213525381412e-17 
 1229       1.251064326341e-10       3.037129696112e-12       7.937247301319e-13       1.291854168796e-14       2.647708942611e-15       2.606107357812e-16      -7.296484273416e-17 
 1230       1.245281139403e-10       3.061546608832e-12       7.752247827248e-13       1.290750059439e-14       2.639284856153e-15       2.642231661785e-16      -7.377785781964e-17 
 1231       1.239529738137e-10       3.085885634965e-12       7.545639247002e-13       1.289640696958e-14       2.630893644472e-15       2.677598220219e-16      -7.457439980058e-17 
 1232       1.233811288944e-10       3.110138274320e-12       7.317685467268e-13       1.288526311521e-14       2.622535203343e-15       2.712242065413e-16      -7.535457049469e-17 
 1233       1.228126964682e-10       3.134295974456e-12       7.068652611418e-13       1.287407134794e-14       2.614209426508e-15       2.746198476859e-16      -7.611847280991e-17 
 1234       1.222477944677e-10       3.158350130577e-12       6.798809024347e-13       1.286283399937e-14       2.605916205678e-15       2.779502981758e-16      -7.686621074687e-17 
 1235       1.216865414737e-10       3.182292085431e-12       6.508425277300e-13       1.285155341615e-14       2.597655430521e-15       2.812191355530e-16      -7.759788940143e-17 
 1236       1.211290567162e-10       3.206113129208e-12       6.197774172700e-13       1.284023195995e-14       2.589426988662e-15       2.844299622334e-16      -7.831361496721e-17 
 1237       1.205754600757e-10       3.229804499429e-12       5.867130748987e-13       1.282887200750e-14       2.581230765676e-15       2.875864055582e-16      -7.901349473808e-17 
 1238       1.200258720846e-10       3.253357380852e-12       5.516772285441e-13       1.281747595063e-14       2.573066645080e-15       2.906921178453e-16      -7.969763711065e-17 
 1239       1.194804139280e-10       3.276762905362e-12       5.146978307018e-13       1.280604619631e-14       2.564934508334e-15       2.937507764407e-16      -8.036615158686e-17 
 1240       1.189392074454e-10       3.300012151868e-12       4.758030589180e-13       1.279458516665e-14       2.556834234828e-15       2.967660837703e-16      -8.101914877639e-17 
 1241       1.184023751317e-10       3.323096146202e-12       4.350213162724e-13       1.278309529896e-14       2.548765701884e-15       2.997417673914e-16      -8.165674039926e-17 
 1242       1.178700401383e-10       3.346005861013e-12       3.923812318615e-13       1.277157904576e-14       2.540728784745e-15       3.026815800438e-16      -8.227903928829e-17 
 1243       1.173423262744e-10       3.368732215665e-12       3.479116612818e-13       1.276003887482e-14       2.532723356574e-15       3.055892997017e-16      -8.288615939164e-17 
 1244       1.168193580085e-10       3.391266076132e-12       3.016416871126e-13       1.274847726919e-14       2.524749288446e-15       3.084687296252e-16      -8.347821577530e-17 
 1245       1.163012604692e-10       3.413598254896e-12       2.536006193993e-13       1.273689672720e-14       2.516806449344e-15       3.113236984114e-16      -8.405532462564e-17 
 1246       1.157881594467e-10       3.435719510841e-12       2.038179961365e-13       1.272529976255e-14       2.508894706153e-15       3.141580600467e-16      -8.461760325185e-17 
 1247       1.152801813937e-10       3.457620549153e-12       1.523235837510e-13       1.271368890428e-14       2.501013923657e-15       3.169756939572e-16      -8.516517008855e-17 
 1248       1.147774534271e-10       3.479292021211e-12       9.914737758499e-14       1.270206669684e-14       2.493163964529e-15       3.197805050613e-16      -8.569814469823e-17 
 1249       1.142801033289e-10       3.500724524489e-12       4.431960237919e-14       1.269043570010e-14       2.485344689332e-15       3.225764238206e-16      -8.621664777378e-17 
 1250       1.137882595474e-10       3.521908602451e-12      -1.212928724416e-14       1.267879848939e-14       2.477555956507e-15       3.253674062914e-16      -8.672080114102e-17 
 1251       1.133020511986e-10       3.542834744443e-12      -7.016860629815e-14       1.266715765550e-14       2.469797622374e-15       3.281574341765e-16      -8.721072776119e-17 
 1252       1.128216080672e-10       3.563493385596e-12      -1.297674389481e-13       1.265551580477e-14       2.462069541124e-15       3.309505148765e-16      -8.768655173347e-17 
 1253       1.123470606080e-10       3.583874906718e-12      -1.908946380283e-13       1.264387555906e-14       2.454371564811e-15       3.337506815413e-16      -8.814839829750e-17 
 1254       1.118785399471e-10       3.603969634190e-12      -2.535188245594e-13       1.263223955580e-14       2.446703543352e-15       3.365619931217e-16      -8.859639383590e-17 
 1255       1.114161778830e-10       3.623767839866e-12      -3.176083872646e-13       1.262061044804e-14       2.439065324518e-15       3.393885344209e-16      -8.903066587675e-17 
 1256       1.109601068881e-10       3.643259740968e-12      -3.831314820872e-13       1.260899090446e-14       2.431456753931e-15       3.422344161461e-16      -8.945134309613e-17 
 1257       1.105104601094e-10       3.662435499979e-12      -4.500560317069e-13       1.259738360939e-14       2.423877675057e-15       3.451037749596e-16      -8.985855532063e-17 
 1258       1.100673713704e-10       3.681285224545e-12      -5.183497250574e-13       1.258579126286e-14       2.416327929201e-15       3.480007735308e-16      -9.025243352985e-17 
 1259       1.096309751716e-10       3.699798967365e-12      -5.879800168425e-13       1.257421658063e-14       2.408807355504e-15       3.509296005875e-16      -9.063310985893e-17 
 1260       1.092014066923e-10       3.717966726095e-12      -6.589141270538e-13       1.256266229420e-14       2.401315790933e-15       3.538944709673e-16      -9.100071760103e-17 
 1261       1.087788017915e-10       3.735778443238e-12      -7.311190404868e-13       1.255113115085e-14       2.393853070283e-15       3.568996256693e-16      -9.135539120989e-17 
 1262       1.083632970095e-10       3.753224006043e-12      -8.045615062586e-13       1.253962591369e-14       2.386419026162e-15       3.599493319056e-16      -9.169726630231e-17 
 1263       1.079550295684e-10       3.770293246400e-12      -8.792080373241e-13       1.252814936166e-14       2.379013488996e-15       3.630478831526e-16      -9.202647966067e-17 
 1264       1.075541373740e-10       3.786975940740e-12      -9.550249099933e-13       1.251670428955e-14       2.371636287017e-15       3.661995992027e-16      -9.234316923543e-17 
 1265       1.071607590168e-10       3.803261809927e-12      -1.031978163448e-12       1.250529350810e-14       2.364287246260e-15       3.694088262157e-16      -9.264747414768e-17 
 1266       1.067750337732e-10       3.819140519157e-12      -1.110033599259e-12       1.249391984393e-14       2.356966190556e-15       3.726799367705e-16      -9.293953469161e-17 
 1267       1.063971016066e-10       3.834601677852e-12      -1.189156780903e-12       1.248258613964e-14       2.349672941531e-15       3.760173299162e-16      -9.321949233704e-17 
 1268       1.060270792264e-10       3.849636246875e-12      -1.269312674126e-12       1.247129499002e-14       2.342407335058e-15       3.794240313819e-16      -9.348747689772e-17 
 1269       1.056649879598e-10       3.864240778122e-12      -1.350464564474e-12       1.246004794724e-14       2.335169270847e-15       3.828974764374e-16      -9.374356786930e-17 
 1270       1.053108250507e-10       3.878413223602e-12      -1.432575126319e-12       1.244884630654e-14       2.327958663419e-15       3.864336785134e-16      -9.398783265058e-17 
 1271       1.049645875261e-10       3.892151532559e-12      -1.515606780376e-12       1.243769136924e-14       2.320775425689e-15       3.900286245800e-16      -9.422033933886e-17 
 1272       1.046262721956e-10       3.905453651468e-12      -1.599521693190e-12       1.242658444272e-14       2.313619468968e-15       3.936782750937e-16      -9.444115673151e-17 
 1273       1.042958756509e-10       3.918317524047e-12      -1.684281776625e-12       1.241552684046e-14       2.306490702950e-15       3.973785639451e-16      -9.465035432752e-17 
 1274       1.039733942653e-10       3.930741091246e-12      -1.769848687356e-12       1.240451988202e-14       2.299389035717e-15       4.011253984053e-16      -9.484800232904e-17 
 1275       1.036588241926e-10       3.942722291259e-12      -1.856183826360e-12       1.239356489307e-14       2.292314373730e-15       4.049146590734e-16      -9.503417164293e-17 
 1276       1.033521613674e-10       3.954259059516e-12      -1.943248338401e-12       1.238266320540e-14       2.285266621825e-15       4.087421998235e-16      -9.520893388236e-17 
 1277       1.030534015037e-10       3.965349328692e-12      -2.031003111529e-12       1.237181615692e-14       2.278245683211e-15       4.126038477519e-16      -9.537236136832e-17 
 1278       1.027625400949e-10       3.975991028704e-12      -2.119408776559e-12       1.236102509168e-14       2.271251459464e-15       4.164954031242e-16      -9.552452713117e-17 
 1279       1.024795724130e-10       3.986182086715e-12      -2.208425706573e-12       1.235029135987e-14       2.264283850525e-15       4.204126393222e-16      -9.566550491226e-17 
 1280       1.022044935080e-10       3.995920427133e-12      -2.298014016399e-12       1.233961631784e-14       2.257342754694e-15       4.243513027913e-16      -9.579536916540e-17 
 1281       1.019372982075e-10       4.005203971612e-12      -2.388133562109e-12       1.232900132810e-14       2.250428068627e-15       4.283071129875e-16      -9.591419505849e-17 
 1282       1.016779811161e-10       4.014030639057e-12      -2.478743940507e-12       1.231844775935e-14       2.243539687333e-15       4.322757623245e-16      -9.602205847501e-17 
 1283       1.014265366146e-10       4.022398345621e-12      -2.569804488616e-12       1.230795698645e-14       2.236677504168e-15       4.362529161208e-16      -9.611903601563e-17 
 1284       1.011829588597e-10       4.030305004709e-12      -2.661274283173e-12       1.229753039048e-14       2.229841410831e-15       4.402342125468e-16      -9.620520499974e-17 
 1285       1.009472417833e-10       4.037748526980e-12      -2.753112140114e-12       1.228716935872e-14       2.223031297361e-15       4.442152625720e-16      -9.628064346700e-17 
 1286       1.007193790922e-10       4.044726820344e-12      -2.845276614069e-12       1.227687528466e-14       2.216247052134e-15       4.481916499121e-16      -9.634543017892e-17 
 1287       1.004993642669e-10       4.051237789969e-12      -2.937725997850e-12       1.226664956801e-14       2.209488561858e-15       4.521589309759e-16      -9.639964462037e-17 
 1288       1.002871905618e-10       4.057279338279e-12      -3.030418321940e-12       1.225649361474e-14       2.202755711566e-15       4.561126348128e-16      -9.644336700119e-17 
 1289       1.000828510041e-10       4.062849364955e-12      -3.123311353984e-12       1.224640883705e-14       2.196048384617e-15       4.600482630596e-16      -9.647667825771e-17 
 1290       9.988633839355e-11       4.067945766939e-12      -3.216362598280e-12       1.223639665339e-14       2.189366462690e-15       4.639612898876e-16      -9.649966005433e-17 
 1291       9.969764530165e-11       4.072566438432e-12      -3.309529295269e-12       1.222645848849e-14       2.182709825778e-15       4.678471619499e-16      -9.651239478503e-17 
 1292       9.951676407122e-11       4.076709270898e-12      -3.402768421022e-12       1.221659577335e-14       2.176078352186e-15       4.717012983286e-16      -9.651496557499e-17 
 1293       9.934368681578e-11       4.080372153065e-12      -3.496036686736e-12       1.220680994526e-14       2.169471918528e-15       4.755190904814e-16      -9.650745628208e-17 
 1294       9.917840541903e-11       4.083552970924e-12      -3.589290538218e-12       1.219710244780e-14       2.162890399720e-15       4.792959021895e-16      -9.648995149847e-17 
 1295       9.902091153424e-11       4.086249607733e-12      -3.682486155379e-12       1.218747473086e-14       2.156333668979e-15       4.830270695038e-16      -9.646253655216e-17 
 1296       9.887119658372e-11       4.088459944018e-12      -3.775579451722e-12       1.217792825065e-14       2.149801597815e-15       4.867079006928e-16      -9.642529750852e-17 
 1297       9.872925175822e-11       4.090181857574e-12      -3.868526073835e-12       1.216846446970e-14       2.143294056033e-15       4.903336761894e-16      -9.637832117189e-17 
 1298       9.859506801640e-11       4.091413223463e-12      -3.961281400877e-12       1.215908485689e-14       2.136810911722e-15       4.938996485377e-16      -9.632169508709e-17 
 1299       9.846863608422e-11       4.092151914022e-12      -4.053800544072e-12       1.214979088744e-14       2.130352031258e-15       4.974010423409e-16      -9.625550754099e-17 
 1300       9.834994645443e-11       4.092395798860e-12      -4.146038346197e-12       1.214058404292e-14       2.123917279293e-15       5.008330542075e-16      -9.617984756408e-17 
 1301       9.823898938595e-11       4.092142744859e-12      -4.237949381071e-12       1.213146581127e-14       2.117506518757e-15       5.041908526990e-16      -9.609480493201e-17 
 1302       9.813575490335e-11       4.091390616177e-12      -4.329487953049e-12       1.212243768681e-14       2.111119610850e-15       5.074695782770e-16      -9.600047016716e-17 
 1303       9.804023279626e-11       4.090137274249e-12      -4.420608096507e-12       1.211350117026e-14       2.104756415041e-15       5.106643432501e-16      -9.589693454017e-17 
 1304       9.795241261880e-11       4.088380577788e-12      -4.511263575338e-12       1.210465776871e-14       2.098416789060e-15       5.137702317208e-16      -9.578429007152e-17 
 1305       9.787228368902e-11       4.086118382786e-12      -4.601407882437e-12       1.209590899568e-14       2.092100588898e-15       5.167822995334e-16      -9.566262953308e-17 
 1306       9.779983508835e-11       4.083348542518e-12      -4.690994239193e-12       1.208725637110e-14       2.085807668800e-15       5.196955742202e-16      -9.553204644964e-17 
 1307       9.773504062616e-11       4.080070054260e-12      -4.779979213576e-12       1.207870111395e-14       2.079537894603e-15       5.225062923109e-16      -9.539262714633e-17 
 1308       9.767781355059e-11       4.076286513501e-12      -4.868333619719e-12       1.207024321638e-14       2.073291183904e-15       5.252156265124e-16      -9.524442679016e-17 
 1309       9.762805132997e-11       4.072002698376e-12      -4.956031739246e-12       1.206188235925e-14       2.067067466333e-15       5.278260001177e-16      -9.508749308355e-17 
 1310       9.758565064009e-11       4.067223426534e-12      -5.043047713488e-12       1.205361821856e-14       2.060866670251e-15       5.303398534609e-16      -9.492187419517e-17 
 1311       9.755050736261e-11       4.061953555218e-12      -5.129355543223e-12       1.204545046544e-14       2.054688722744e-15       5.327596439509e-16      -9.474761876096e-17 
 1312       9.752251658339e-11       4.056197981346e-12      -5.214929088424e-12       1.203737876613e-14       2.048533549624e-15       5.350878461056e-16      -9.456477588509e-17 
 1313       9.750157259091e-11       4.049961641596e-12      -5.299742067998e-12       1.202940278198e-14       2.042401075423e-15       5.373269515856e-16      -9.437339514102e-17 
 1314       9.748756887463e-11       4.043249512485e-12      -5.383768059533e-12       1.202152216944e-14       2.036291223392e-15       5.394794692287e-16      -9.417352657242e-17 
 1315       9.748039812337e-11       4.036066610451e-12      -5.466980499043e-12       1.201373658003e-14       2.030203915497e-15       5.415479250831e-16      -9.396522069423e-17 
 1316       9.747995222369e-11       4.028417991939e-12      -5.549352680710e-12       1.200604566035e-14       2.024139072415e-15       5.435348624421e-16      -9.374852849364e-17 
 1317       9.748612225828e-11       4.020308753475e-12      -5.630857756631e-12       1.199844905204e-14       2.018096613531e-15       5.454428418774e-16      -9.352350143107e-17 
 1318       9.749879850433e-11       4.011744031755e-12      -5.711468736558e-12       1.199094639181e-14       2.012076456939e-15       5.472744412739e-16      -9.329019144116e-17 
 1319       9.751787043189e-11       4.002729003724e-12      -5.791158487645e-12       1.198353731140e-14       2.006078519433e-15       5.490322558626e-16      -9.304865093382e-17 
 1320       9.754322670230e-11       3.993268886657e-12      -5.869899734191e-12       1.197622143756e-14       2.000102716505e-15       5.507188982557e-16      -9.279893279516e-17 
 1321       9.757475516651e-11       3.983368938243e-12      -5.947665057387e-12       1.196899839206e-14       1.994148962348e-15       5.523369984796e-16      -9.254109038855e-17 
 1322       9.761234286349e-11       3.973034456665e-12      -6.024426895054e-12       1.196186779169e-14       1.988217169845e-15       5.538892040095e-16      -9.227517755556e-17 
 1323       9.765587601863e-11       3.962270780682e-12      -6.100157541394e-12       1.195482924821e-14       1.982307250570e-15       5.553781798030e-16      -9.200124861699e-17 
 1324       9.770524004205e-11       3.951083289712e-12      -6.174829146729e-12       1.194788236835e-14       1.976419114784e-15       5.568066083344e-16      -9.171935837387e-17 
 1325       9.776031952707e-11       3.939477403913e-12      -6.248413717248e-12       1.194102675383e-14       1.970552671433e-15       5.581771896284e-16      -9.142956210843e-17 
 1326       9.782099824852e-11       3.927458584266e-12      -6.320883114749e-12       1.193426200131e-14       1.964707828143e-15       5.594926412940e-16      -9.113191558513e-17 
 1327       9.788715916114e-11       3.915032332654e-12      -6.392209056386e-12       1.192758770240e-14       1.958884491219e-15       5.607556985589e-16      -9.082647505164e-17 
 1328       9.795868439796e-11       3.902204191946e-12      -6.462363114409e-12       1.192100344364e-14       1.953082565638e-15       5.619691143030e-16      -9.051329723983e-17 
 1329       9.803545526869e-11       3.888979746080e-12      -6.531316715914e-12       1.191450880649e-14       1.947301955053e-15       5.631356590925e-16      -9.019243936678e-17 
 1330       9.811735225808e-11       3.875364620142e-12      -6.599041142579e-12       1.190810336732e-14       1.941542561784e-15       5.642581212142e-16      -8.986395913577e-17 
 1331       9.820425502431e-11       3.861364480449e-12      -6.665507530417e-12       1.190178669739e-14       1.935804286814e-15       5.653393067089e-16      -8.952791473728e-17 
 1332       9.829604239736e-11       3.846985034632e-12      -6.730686869514e-12       1.189555836287e-14       1.930087029792e-15       5.663820394058e-16      -8.918436484999e-17 
 1333       9.839259237743e-11       3.832232031717e-12      -6.794550003774e-12       1.188941792478e-14       1.924390689025e-15       5.673891609563e-16      -8.883336864177e-17 
 1334       9.849378213323e-11       3.817111262205e-12      -6.857067630667e-12       1.188336493902e-14       1.918715161476e-15       5.683635308679e-16      -8.847498577069e-17 
 1335       9.859948800046e-11       3.801628558157e-12      -6.918210300966e-12       1.187739895632e-14       1.913060342761e-15       5.693080265385e-16      -8.810927638599e-17 
 1336       9.870958548013e-11       3.785789793273e-12      -6.977948418499e-12       1.187151952227e-14       1.907426127148e-15       5.702255432899e-16      -8.773630112911e-17 
 1337       9.882394923693e-11       3.769600882977e-12      -7.036252239888e-12       1.186572617729e-14       1.901812407550e-15       5.711189944020e-16      -8.735612113467e-17 
 1338       9.894245309767e-11       3.753067784497e-12      -7.093091874294e-12       1.186001845660e-14       1.896219075526e-15       5.719913111469e-16      -8.696879803146e-17 
 1339       9.906497004959e-11       3.736196496944e-12      -7.148437283163e-12       1.185439589025e-14       1.890646021273e-15       5.728454428227e-16      -8.657439394346e-17 
 1340       9.919137223878e-11       3.718993061399e-12      -7.202258279967e-12       1.184885800305e-14       1.885093133628e-15       5.736843567875e-16      -8.617297149080e-17 
 1341       9.932153096855e-11       3.701463560993e-12      -7.254524529952e-12       1.184340431463e-14       1.879560300062e-15       5.745110384932e-16      -8.576459379081e-17 
 1342       9.945531669780e-11       3.683614120986e-12      -7.305205549878e-12       1.183803433937e-14       1.874047406679e-15       5.753284915197e-16      -8.534932445897e-17 
 1343       9.959259903943e-11       3.665450908855e-12      -7.354270707767e-12       1.183274758640e-14       1.868554338209e-15       5.761397376091e-16      -8.492722760993e-17 
 1344       9.973324675867e-11       3.646980134367e-12      -7.401689222643e-12       1.182754355964e-14       1.863080978010e-15       5.769478166990e-16      -8.449836785849e-17 
 1345       9.987712777149e-11       3.628208049671e-12      -7.447430164281e-12       1.182242175770e-14       1.857627208060e-15       5.777557869569e-16      -8.406281032062e-17 
 1346       1.000241099940e-10       3.609141231250e-12      -7.491467465340e-12       1.181738150909e-14       1.852192919485e-15       5.785659226030e-16      -8.362062391796e-17 
 1347       1.001740639039e-10       3.589787429007e-12      -7.533795017868e-12       1.181242147565e-14       1.846778044264e-15       5.793772977733e-16      -8.317189132862e-17 
 1348       1.003268600037e-10       3.570154726566e-12      -7.574411740292e-12       1.180754014371e-14       1.841382523860e-15       5.801881764768e-16      -8.271669914645e-17 
 1349       1.004823679705e-10       3.550251260336e-12      -7.613316579974e-12       1.180273598837e-14       1.836006298721e-15       5.809968124058e-16      -8.225513458858e-17 
 1350       1.006404566547e-10       3.530085219608e-12      -7.650508513289e-12       1.179800747351e-14       1.830649308281e-15       5.818014489172e-16      -8.178728549662e-17 
 1351       1.008009940779e-10       3.509664846656e-12      -7.685986545703e-12       1.179335305176e-14       1.825311490956e-15       5.826003190130e-16      -8.131324033783e-17 
 1352       1.009638474319e-10       3.488998436841e-12      -7.719749711844e-12       1.178877116448e-14       1.819992784139e-15       5.833916453216e-16      -8.083308820643e-17 
 1353       1.011288830771e-10       3.468094338706e-12      -7.751797075584e-12       1.178426024175e-14       1.814693124203e-15       5.841736400780e-16      -8.034691882473e-17 
 1354       1.012959665404e-10       3.446960954077e-12      -7.782127730108e-12       1.177981870233e-14       1.809412446491e-15       5.849445051056e-16      -7.985482254439e-17 
 1355       1.014649625142e-10       3.425606738171e-12      -7.810740797998e-12       1.177544495362e-14       1.804150685323e-15       5.857024317962e-16      -7.935689034762e-17 
 1356       1.016357348546e-10       3.404040199686e-12      -7.837635431300e-12       1.177113739168e-14       1.798907773987e-15       5.864456010915e-16      -7.885321384840e-17 
 1357       1.018081465798e-10       3.382269900908e-12      -7.862810811607e-12       1.176689440120e-14       1.793683644735e-15       5.871721834634e-16      -7.834388529371e-17 
 1358       1.019820598687e-10       3.360304457811e-12      -7.886266150131e-12       1.176271435543e-14       1.788478228790e-15       5.878803388956e-16      -7.782899756470e-17 
 1359       1.021573360591e-10       3.338152540156e-12      -7.908000687781e-12       1.175859561623e-14       1.783291456332e-15       5.885682168636e-16      -7.730864417797e-17 
 1360       1.023338356464e-10       3.315822871590e-12      -7.928013695236e-12       1.175453653397e-14       1.778123256504e-15       5.892339563165e-16      -7.678291928674e-17 
 1361       1.025114182817e-10       3.293324229752e-12      -7.946304473025e-12       1.175053544760e-14       1.772973557407e-15       5.898756856570e-16      -7.625191768207e-17 
 1362       1.026899427708e-10       3.270665446366e-12      -7.962872351599e-12       1.174659068451e-14       1.767842286096e-15       5.904915227228e-16      -7.571573479409e-17 
 1363       1.028692670719e-10       3.247855407348e-12      -7.977716691409e-12       1.174270056064e-14       1.762729368579e-15       5.910795747676e-16      -7.517446669323e-17 
 1364       1.030492482945e-10       3.224903052904e-12      -7.990836882981e-12       1.173886338034e-14       1.757634729816e-15       5.916379384414e-16      -7.462821009138e-17 
 1365       1.032297426980e-10       3.201817377629e-12      -8.002232346993e-12       1.173507743643e-14       1.752558293714e-15       5.921646997717e-16      -7.407706234317e-17 
 1366       1.034106056895e-10       3.178607430609e-12      -8.011902534349e-12       1.173134101013e-14       1.747499983126e-15       5.926579341447e-16      -7.352112144715e-17 
 1367       1.035916918230e-10       3.155282315522e-12      -8.019846926257e-12       1.172765237105e-14       1.742459719849e-15       5.931157062853e-16      -7.296048604699e-17 
 1368       1.037728547970e-10       3.131851190739e-12      -8.026065034304e-12       1.172400977718e-14       1.737437424620e-15       5.935360702391e-16      -7.239525543276e-17 
 1369       1.039539474538e-10       3.108323269420e-12      -8.030556400529e-12       1.172041147485e-14       1.732433017116e-15       5.939170693522e-16      -7.182552954208e-17 
 1370       1.041348217773e-10       3.084707819621e-12      -8.033320597505e-12       1.171685569874e-14       1.727446415948e-15       5.942567362528e-16      -7.125140896135e-17 
 1371       1.043153288918e-10       3.061014164390e-12      -8.034357228409e-12       1.171334067181e-14       1.722477538665e-15       5.945530928317e-16      -7.067299492699e-17 
 1372       1.044953190601e-10       3.037251681870e-12      -8.033665927102e-12       1.170986460529e-14       1.717526301742e-15       5.948041502235e-16      -7.009038932666e-17 
 1373       1.046746416822e-10       3.013429805396e-12      -8.031246358202e-12       1.170642569871e-14       1.712592620588e-15       5.950079087870e-16      -6.950369470041e-17 
 1374       1.048531452938e-10       2.989558023599e-12      -8.027098217162e-12       1.170302213980e-14       1.707676409536e-15       5.951623580866e-16      -6.891301424198e-17 
 1375       1.050306775645e-10       2.965645880507e-12      -8.021221230343e-12       1.169965210453e-14       1.702777581843e-15       5.952654768726e-16      -6.831845179998e-17 
 1376       1.052070852962e-10       2.941702975641e-12      -8.013615155093e-12       1.169631375703e-14       1.697896049690e-15       5.953152330627e-16      -6.772011187907e-17 
 1377       1.053822144219e-10       2.917738964121e-12      -8.004279779823e-12       1.169300524963e-14       1.693031724176e-15       5.953095837224e-16      -6.711809964126e-17 
 1378       1.055559100038e-10       2.893763556760e-12      -7.993214924080e-12       1.168972472279e-14       1.688184515318e-15       5.952464750461e-16      -6.651252090702e-17 
 1379       1.057280162318e-10       2.869786520173e-12      -7.980420438623e-12       1.168647030510e-14       1.683354332046e-15       5.951238423377e-16      -6.590348215660e-17 
 1380       1.058983764220e-10       2.845817676869e-12      -7.965896205503e-12       1.168324011325e-14       1.678541082205e-15       5.949396099920e-16      -6.529109053117e-17 
 1381       1.060668330152e-10       2.821866905357e-12      -7.949642138134e-12       1.168003225202e-14       1.673744672548e-15       5.946916914749e-16      -6.467545383406e-17 
 1382       1.062332275751e-10       2.797944140244e-12      -7.931658181372e-12       1.167684481424e-14       1.668965008736e-15       5.943779893050e-16      -6.405668053201e-17 
 1383       1.063974007870e-10       2.774059372337e-12      -7.911944311589e-12       1.167367588076e-14       1.664201995336e-15       5.939963950337e-16      -6.343487975631e-17 
 1384       1.065591924561e-10       2.750222648742e-12      -7.890500536752e-12       1.167052352046e-14       1.659455535817e-15       5.935447892268e-16      -6.281016130409e-17 
 1385       1.067184552183e-10       2.726443446006e-12      -7.867330333633e-12       1.166738584383e-14       1.654725541059e-15       5.930217885974e-16      -6.218262368680e-17 
 1386       1.068750958346e-10       2.702728782089e-12      -7.842450999020e-12       1.166426116444e-14       1.650011954986e-15       5.924289960764e-16      -6.155231813522e-17 
 1387       1.070290343298e-10       2.679085084657e-12      -7.815883407952e-12       1.166114783913e-14       1.645314729198e-15       5.917687744614e-16      -6.091928421682e-17 
 1388       1.071801903188e-10       2.655518816295e-12      -7.787648586785e-12       1.165804421452e-14       1.640633814484e-15       5.910435014468e-16      -6.028356175446e-17 
 1389       1.073284830056e-10       2.632036474567e-12      -7.757767713485e-12       1.165494862700e-14       1.635969160822e-15       5.902555696519e-16      -5.964519082684e-17 
 1390       1.074738311833e-10       2.608644592078e-12      -7.726262117917e-12       1.165185940271e-14       1.631320717371e-15       5.894073866480e-16      -5.900421176899e-17 
 1391       1.076161532327e-10       2.585349736535e-12      -7.693153282137e-12       1.164877485753e-14       1.626688432478e-15       5.885013749863e-16      -5.836066517272e-17 
 1392       1.077553671218e-10       2.562158510807e-12      -7.658462840679e-12       1.164569329702e-14       1.622072253670e-15       5.875399722252e-16      -5.771459188710e-17 
