# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1349       1.005200788589e-10       3.539986518325e-12      -7.784968350569e-12       1.112447547235e-14       1.799972546183e-15       5.434527878958e-16      -8.479794286437e-17 
 1350       1.006887516032e-10       3.519030921163e-12      -7.820904836232e-12       1.112041062887e-14       1.794739946627e-15       5.438412115514e-16      -8.440932224977e-17 
 1351       1.008597364383e-10       3.497829958046e-12      -7.855167485896e-12       1.111641680260e-14       1.789526167916e-15       5.441836105405e-16      -8.401470992029e-17 
 1352       1.010328840277e-10       3.476392331106e-12      -7.887745592782e-12       1.111249259282e-14       1.784331129414e-15       5.444837893641e-16      -8.361379644843e-17 
 1353       1.012080441090e-10       3.454726797863e-12      -7.918628420864e-12       1.110863658858e-14       1.779154749371e-15       5.447455759379e-16      -8.320627067569e-17 
 1354       1.013850654918e-10       3.432842171323e-12      -7.947805204838e-12       1.110484736865e-14       1.773996944915e-15       5.449728216360e-16      -8.279181970940e-17 
 1355       1.015637960556e-10       3.410747320087e-12      -7.975265150088e-12       1.110112350152e-14       1.768857632056e-15       5.451694013342e-16      -8.237012891955e-17 
 1356       1.017440827489e-10       3.388451168453e-12      -8.000997432655e-12       1.109746354536e-14       1.763736725675e-15       5.453392134547e-16      -8.194088193569e-17 
 1357       1.019257715867e-10       3.365962696521e-12      -8.024991199206e-12       1.109386604802e-14       1.758634139530e-15       5.454861800091e-16      -8.150376064378e-17 
 1358       1.021087076489e-10       3.343290940298e-12      -8.047235566995e-12       1.109032954699e-14       1.753549786248e-15       5.456142466427e-16      -8.105844518301e-17 
 1359       1.022927350790e-10       3.320444991800e-12      -8.067719623837e-12       1.108685256942e-14       1.748483577322e-15       5.457273826781e-16      -8.060461394271e-17 
 1360       1.024776970819e-10       3.297433999161e-12      -8.086432428072e-12       1.108343363203e-14       1.743435423115e-15       5.458295811591e-16      -8.014194355915e-17 
 1361       1.026634359223e-10       3.274267166733e-12      -8.103363008531e-12       1.108007124115e-14       1.738405232847e-15       5.459248588944e-16      -7.967010891245e-17 
 1362       1.028497929231e-10       3.250953755193e-12      -8.118500364506e-12       1.107676389267e-14       1.733392914604e-15       5.460172565017e-16      -7.918878312340e-17 
 1363       1.030366084635e-10       3.227503081644e-12      -8.131833465716e-12       1.107351007206e-14       1.728398375326e-15       5.461108384511e-16      -7.869763755035e-17 
 1364       1.032237219772e-10       3.203924519727e-12      -8.143351252277e-12       1.107030825427e-14       1.723421520810e-15       5.462096931093e-16      -7.819634178602e-17 
 1365       1.034109719510e-10       3.180227499715e-12      -8.153042634662e-12       1.106715690379e-14       1.718462255705e-15       5.463179327831e-16      -7.768456365441e-17 
 1366       1.035981959227e-10       3.156421508626e-12      -8.160896493676e-12       1.106405447458e-14       1.713520483510e-15       5.464396937636e-16      -7.716196920760e-17 
 1367       1.037852304794e-10       3.132516090324e-12      -8.166901680421e-12       1.106099941009e-14       1.708596106571e-15       5.465791363696e-16      -7.662822272267e-17 
 1368       1.039719112560e-10       3.108520845623e-12      -8.171047016260e-12       1.105799014319e-14       1.703689026081e-15       5.467404449915e-16      -7.608298669850e-17 
 1369       1.041580729333e-10       3.084445432392e-12      -8.173321292788e-12       1.105502509620e-14       1.698799142074e-15       5.469278281355e-16      -7.552592185268e-17 
 1370       1.043435492364e-10       3.060299565659e-12      -8.173713271799e-12       1.105210268083e-14       1.693926353423e-15       5.471455184669e-16      -7.495668711831e-17 
 1371       1.045281837322e-10       3.036092642136e-12      -8.172216125036e-12       1.104922127181e-14       1.689070566998e-15       5.473965764757e-16      -7.437505533454e-17 
 1372       1.047118623527e-10       3.011832609193e-12      -8.168840805329e-12       1.104637912747e-14       1.684231725241e-15       5.476792874231e-16      -7.378126167456e-17 
 1373       1.048944812157e-10       2.987527084027e-12      -8.163602818011e-12       1.104357446825e-14       1.679409778878e-15       5.479907260525e-16      -7.317565892764e-17 
 1374       1.050759358548e-10       2.963183728230e-12      -8.156517794317e-12       1.104080550302e-14       1.674604677787e-15       5.483279494485e-16      -7.255860214688e-17 
 1375       1.052561212192e-10       2.938810247868e-12      -8.147601491637e-12       1.103807042901e-14       1.669816370992e-15       5.486879970048e-16      -7.193044865348e-17 
 1376       1.054349316722e-10       2.914414393562e-12      -8.136869793769e-12       1.103536743179e-14       1.665044806669e-15       5.490678903913e-16      -7.129155804093e-17 
 1377       1.056122609903e-10       2.890003960568e-12      -8.124338711166e-12       1.103269468529e-14       1.660289932136e-15       5.494646335220e-16      -7.064229217930e-17 
 1378       1.057880023621e-10       2.865586788859e-12      -8.110024381186e-12       1.103005035173e-14       1.655551693855e-15       5.498752125220e-16      -6.998301521943e-17 
 1379       1.059620483872e-10       2.841170763205e-12      -8.093943068347e-12       1.102743258163e-14       1.650830037429e-15       5.502965956954e-16      -6.931409359722e-17 
 1380       1.061342910753e-10       2.816763813251e-12      -8.076111164573e-12       1.102483951377e-14       1.646124907601e-15       5.507257334927e-16      -6.863589603781e-17 
 1381       1.063046218449e-10       2.792373913600e-12      -8.056545189447e-12       1.102226927519e-14       1.641436248252e-15       5.511595584781e-16      -6.794879355986e-17 
 1382       1.064729315227e-10       2.768009083895e-12      -8.035261790459e-12       1.101971998113e-14       1.636764002396e-15       5.515949852971e-16      -6.725315947977e-17 
 1383       1.066391103420e-10       2.743677388894e-12      -8.012277743261e-12       1.101718973503e-14       1.632108112182e-15       5.520289106443e-16      -6.654936941591e-17 
 1384       1.068030479420e-10       2.719386938555e-12      -7.987609951913e-12       1.101467662854e-14       1.627468518890e-15       5.524582132303e-16      -6.583780129290e-17 
 1385       1.069646333668e-10       2.695145888116e-12      -7.961275449135e-12       1.101217874142e-14       1.622845162931e-15       5.528797537496e-16      -6.511883534578e-17 
 1386       1.071237550640e-10       2.670962438175e-12      -7.933291396557e-12       1.100969414161e-14       1.618237983842e-15       5.532903748481e-16      -6.439285412430e-17 
 1387       1.072803008841e-10       2.646844834768e-12      -7.903675084972e-12       1.100722088513e-14       1.613646920285e-15       5.536869010903e-16      -6.366024249714e-17 
 1388       1.074341580790e-10       2.622801369453e-12      -7.872443934585e-12       1.100475701610e-14       1.609071910046e-15       5.540661389272e-16      -6.292138765614e-17 
 1389       1.075852133014e-10       2.598840379389e-12      -7.839615495260e-12       1.100230056671e-14       1.604512890035e-15       5.544248766634e-16      -6.217667912057e-17 
 1390       1.077333526033e-10       2.574970247417e-12      -7.805207446777e-12       1.099984955720e-14       1.599969796277e-15       5.547598844247e-16      -6.142650874132e-17 
 1391       1.078784614353e-10       2.551199402139e-12      -7.769237599078e-12       1.099740199581e-14       1.595442563919e-15       5.550679141259e-16      -6.067127070517e-17 
 1392       1.080204246455e-10       2.527536318000e-12      -7.731723892519e-12       1.099495587881e-14       1.590931127222e-15       5.553456994378e-16      -5.991136153902e-17 
 1393       1.081591264782e-10       2.503989515367e-12      -7.692684398118e-12       1.099250919044e-14       1.586435419561e-15       5.555899557552e-16      -5.914718011412e-17 
 1394       1.082944505733e-10       2.480567560611e-12      -7.652137317811e-12       1.099005990290e-14       1.581955373421e-15       5.557973801637e-16      -5.837912765033e-17 
 1395       1.084262799646e-10       2.457279066188e-12      -7.610100984698e-12       1.098760597631e-14       1.577490920399e-15       5.559646514081e-16      -5.760760772032e-17 
 1396       1.085544970796e-10       2.434132690715e-12      -7.566593863294e-12       1.098514535872e-14       1.573041991199e-15       5.560884298591e-16      -5.683302625385e-17 
 1397       1.086789837375e-10       2.411137139058e-12      -7.521634549780e-12       1.098267598607e-14       1.568608515632e-15       5.561653574811e-16      -5.605579154197e-17 
 1398       1.087996211491e-10       2.388301162405e-12      -7.475241772254e-12       1.098019578216e-14       1.564190422611e-15       5.561920577999e-16      -5.527631424129e-17 
 1399       1.089162899149e-10       2.365633558350e-12      -7.427434390983e-12       1.097770265864e-14       1.559787640152e-15       5.561651358698e-16      -5.449500737819e-17 
 1400       1.090288700246e-10       2.343143170974e-12      -7.378231398649e-12       1.097519451499e-14       1.555400095371e-15       5.560811782414e-16      -5.371228635307e-17 
 1401       1.091372408561e-10       2.320838890924e-12      -7.327651920603e-12       1.097266923850e-14       1.551027714482e-15       5.559367529288e-16      -5.292856894460e-17 
 1402       1.092412811739e-10       2.298729655496e-12      -7.275715215116e-12       1.097012470422e-14       1.546670422794e-15       5.557284093773e-16      -5.214427531394e-17 
 1403       1.093408691285e-10       2.276824448710e-12      -7.222440673627e-12       1.096755877497e-14       1.542328144711e-15       5.554526784311e-16      -5.135982800897e-17 
 1404       1.094358822555e-10       2.255132301395e-12      -7.167847820995e-12       1.096496930131e-14       1.538000803729e-15       5.551060723002e-16      -5.057565196856e-17 
 1405       1.095261974738e-10       2.233662291271e-12      -7.111956315749e-12       1.096235412152e-14       1.533688322435e-15       5.546850845285e-16      -4.979217452676e-17 
 1406       1.096116910856e-10       2.212423543024e-12      -7.054785950338e-12       1.095971106155e-14       1.529390622502e-15       5.541861899607e-16      -4.900982541710e-17 
 1407       1.096922387744e-10       2.191425228390e-12      -6.996356651384e-12       1.095703793504e-14       1.525107624691e-15       5.536058447104e-16      -4.822903677678e-17 
 1408       1.097677156045e-10       2.170676566235e-12      -6.936688479929e-12       1.095433254327e-14       1.520839248847e-15       5.529404861273e-16      -4.745024315090e-17 
 1409       1.098379960199e-10       2.150186822635e-12      -6.875801631688e-12       1.095159267516e-14       1.516585413896e-15       5.521865327645e-16      -4.667388149674e-17 
 1410       1.099029538429e-10       2.129965310958e-12      -6.813716437299e-12       1.094881610722e-14       1.512346037846e-15       5.513403843464e-16      -4.590039118797e-17 
 1411       1.099624802239e-10       2.110020338575e-12      -6.750454671093e-12       1.094600078565e-14       1.508121045062e-15       5.503994451921e-16      -4.513011918184e-17 
 1412       1.100165376939e-10       2.090356034906e-12      -6.686043491749e-12       1.094314537470e-14       1.503910388186e-15       5.493652061580e-16      -4.436303443682e-17 
 1413       1.100651066700e-10       2.070975490660e-12      -6.620511542977e-12       1.094024871395e-14       1.499714026443e-15       5.482401945728e-16      -4.359901054351e-17 
 1414       1.101081675560e-10       2.051881808235e-12      -6.553887649041e-12       1.093730963672e-14       1.495531918376e-15       5.470269537093e-16      -4.283792029165e-17 
 1415       1.101457007419e-10       2.033078101737e-12      -6.486200815078e-12       1.093432697002e-14       1.491364021850e-15       5.457280428128e-16      -4.207963566865e-17 
 1416       1.101776866044e-10       2.014567496995e-12      -6.417480227436e-12       1.093129953458e-14       1.487210294047e-15       5.443460371310e-16      -4.132402785811e-17 
 1417       1.102041055070e-10       1.996353131582e-12      -6.347755253999e-12       1.092822614482e-14       1.483070691462e-15       5.428835279424e-16      -4.057096723835e-17 
 1418       1.102249377995e-10       1.978438154824e-12      -6.277055444517e-12       1.092510560884e-14       1.478945169909e-15       5.413431225859e-16      -3.982032338091e-17 
 1419       1.102401638187e-10       1.960825727826e-12      -6.205410530935e-12       1.092193672841e-14       1.474833684513e-15       5.397274444898e-16      -3.907196504915e-17 
 1420       1.102497638879e-10       1.943519023483e-12      -6.132850427722e-12       1.091871829898e-14       1.470736189709e-15       5.380391332010e-16      -3.832576019667e-17 
 1421       1.102537183173e-10       1.926521226499e-12      -6.059405232203e-12       1.091544910960e-14       1.466652639245e-15       5.362808444140e-16      -3.758157596593e-17 
 1422       1.102520074037e-10       1.909835533405e-12      -5.985105224886e-12       1.091212794302e-14       1.462582986174e-15       5.344552500000e-16      -3.683927868672e-17 
 1423       1.102446114308e-10       1.893465152574e-12      -5.909980869791e-12       1.090875357556e-14       1.458527182860e-15       5.325650380365e-16      -3.609873387469e-17 
 1424       1.102315106692e-10       1.877413304239e-12      -5.834062814779e-12       1.090532477720e-14       1.454485180969e-15       5.306129128358e-16      -3.535980622990e-17 
 1425       1.102126853762e-10       1.861683220511e-12      -5.757381891884e-12       1.090184031149e-14       1.450456931472e-15       5.286015949744e-16      -3.462235963533e-17 
 1426       1.101881157963e-10       1.846278145395e-12      -5.679969117640e-12       1.089829893560e-14       1.446442384642e-15       5.265338213222e-16      -3.388625715540e-17 
 1427       1.101577821606e-10       1.831201334805e-12      -5.601855693411e-12       1.089469940026e-14       1.442441490053e-15       5.244123450718e-16      -3.315136103452e-17 
 1428       1.101216646873e-10       1.816456056585e-12      -5.523073005721e-12       1.089104044978e-14       1.438454196579e-15       5.222399357670e-16      -3.241753269559e-17 
 1429       1.100797435818e-10       1.802045590524e-12      -5.443652626581e-12       1.088732082204e-14       1.434480452392e-15       5.200193793328e-16      -3.168463273851e-17 
 1430       1.100319990362e-10       1.787973228372e-12      -5.363626313821e-12       1.088353924846e-14       1.430520204957e-15       5.177534781039e-16      -3.095252093876e-17 
 1431       1.099784112298e-10       1.774242273860e-12      -5.283026011418e-12       1.087969445398e-14       1.426573401037e-15       5.154450508538e-16      -3.022105624589e-17 
 1432       1.099189603292e-10       1.760856042713e-12      -5.201883849825e-12       1.087578515711e-14       1.422639986688e-15       5.130969328246e-16      -2.949009678204e-17 
 1433       1.098536264879e-10       1.747817862670e-12      -5.120232146301e-12       1.087181006983e-14       1.418719907255e-15       5.107119757554e-16      -2.875949984047e-17 
 1434       1.097823898465e-10       1.735131073501e-12      -5.038103405241e-12       1.086776789765e-14       1.414813107376e-15       5.082930479118e-16      -2.802912188411e-17 
 1435       1.097052305330e-10       1.722799027021e-12      -4.955530318503e-12       1.086365733956e-14       1.410919530976e-15       5.058430341150e-16      -2.729881854406e-17 
 1436       1.096221286627e-10       1.710825087112e-12      -4.872545765740e-12       1.085947708805e-14       1.407039121266e-15       5.033648357709e-16      -2.656844461812e-17 
 1437       1.095330643378e-10       1.699212629735e-12      -4.789182814728e-12       1.085522582907e-14       1.403171820747e-15       5.008613708992e-16      -2.583785406931e-17 
 1438       1.094380176481e-10       1.687965042951e-12      -4.705474721695e-12       1.085090224202e-14       1.399317571197e-15       4.983355741627e-16      -2.510690002440e-17 
 1439       1.093369686707e-10       1.677085726933e-12      -4.621454931650e-12       1.084650499977e-14       1.395476313683e-15       4.957903968960e-16      -2.437543477247e-17 
 1440       1.092298974700e-10       1.666578093990e-12      -4.537157078714e-12       1.084203276860e-14       1.391647988550e-15       4.932288071354e-16      -2.364330976336e-17 
 1441       1.091167840977e-10       1.656445568578e-12      -4.452614986448e-12       1.083748420826e-14       1.387832535420e-15       4.906537896472e-16      -2.291037560628e-17 
 1442       1.089976085931e-10       1.646691587320e-12      -4.367862668183e-12       1.083285797186e-14       1.384029893198e-15       4.880683459573e-16      -2.217648206826e-17 
 1443       1.088723509828e-10       1.637319599022e-12      -4.282934327348e-12       1.082815270596e-14       1.380240000062e-15       4.854754943804e-16      -2.144147807273e-17 
 1444       1.087409912811e-10       1.628333064691e-12      -4.197864357802e-12       1.082336705050e-14       1.376462793465e-15       4.828782700489e-16      -2.070521169803e-17 
 1445       1.086035094897e-10       1.619735457551e-12      -4.112687344160e-12       1.081849963879e-14       1.372698210133e-15       4.802797249420e-16      -1.996753017591e-17 
 1446       1.084598855977e-10       1.611530263058e-12      -4.027438062124e-12       1.081354909752e-14       1.368946186066e-15       4.776829279152e-16      -1.922827989010e-17 
 1447       1.083100995821e-10       1.603720978924e-12      -3.942151478813e-12       1.080851404674e-14       1.365206656532e-15       4.750909647289e-16      -1.848730637479e-17 
 1448       1.081541314073e-10       1.596311115124e-12      -3.856862753091e-12       1.080339309986e-14       1.361479556068e-15       4.725069380780e-16      -1.774445431320e-17 
 1449       1.079919610254e-10       1.589304193924e-12      -3.771607235896e-12       1.079818486360e-14       1.357764818479e-15       4.699339676210e-16      -1.699956753606e-17 
 1450       1.078235683763e-10       1.582703749887e-12      -3.686420470574e-12       1.079288793804e-14       1.354062376834e-15       4.673751900086e-16      -1.625248902018e-17 
 1451       1.076489471094e-10       1.576512299378e-12      -3.601336107880e-12       1.078750117108e-14       1.350372169299e-15       4.648331878490e-16      -1.550313594267e-17 
 1452       1.074681459014e-10       1.570728237653e-12      -3.516379627368e-12       1.078202442490e-14       1.346694156689e-15       4.623082702448e-16      -1.475172567432e-17 
 1453       1.072812275552e-10       1.565348910524e-12      -3.431574553375e-12       1.077645781723e-14       1.343028305088e-15       4.598001749829e-16      -1.399855206118e-17 
 1454       1.070882553164e-10       1.560371642000e-12      -3.346944534810e-12       1.077080146751e-14       1.339374580032e-15       4.573086380221e-16      -1.324391057833e-17 
 1455       1.068892928744e-10       1.555793734248e-12      -3.262513345364e-12       1.076505549692e-14       1.335732946511e-15       4.548333934906e-16      -1.248809833272e-17 
 1456       1.066844043631e-10       1.551612467550e-12      -3.178304883721e-12       1.075922002836e-14       1.332103368964e-15       4.523741736819e-16      -1.173141406591e-17 
 1457       1.064736543615e-10       1.547825100259e-12      -3.094343173767e-12       1.075329518646e-14       1.328485811278e-15       4.499307090522e-16      -1.097415815689e-17 
 1458       1.062571078948e-10       1.544428868761e-12      -3.010652364801e-12       1.074728109761e-14       1.324880236790e-15       4.475027282161e-16      -1.021663262492e-17 
 1459       1.060348304353e-10       1.541420987430e-12      -2.927256731750e-12       1.074117788992e-14       1.321286608284e-15       4.450899579439e-16      -9.459141132269e-18 
 1460       1.058068879027e-10       1.538798648589e-12      -2.844180675371e-12       1.073498569323e-14       1.317704887987e-15       4.426921231579e-16      -8.701988987062e-18 
 1461       1.055733466656e-10       1.536559022467e-12      -2.761448722469e-12       1.072870463917e-14       1.314135037573e-15       4.403089469291e-16      -7.945483146056e-18 
 1462       1.053342735415e-10       1.534699257158e-12      -2.679085526105e-12       1.072233486107e-14       1.310577018160e-15       4.379401504739e-16      -7.189932217452e-18 
 1463       1.050897357985e-10       1.533216478578e-12      -2.597115865804e-12       1.071587649405e-14       1.307030790305e-15       4.355854531503e-16      -6.435646463688e-18 
 1464       1.048398011556e-10       1.532107790424e-12      -2.515564647770e-12       1.070932967497e-14       1.303496314008e-15       4.332445724551e-16      -5.682937804244e-18 
 1465       1.045845377833e-10       1.531370274134e-12      -2.434456905094e-12       1.070269454245e-14       1.299973548708e-15       4.309172240201e-16      -4.932119818441e-18 
 1466       1.043240143051e-10       1.531000988841e-12      -2.353817797964e-12       1.069597123688e-14       1.296462453283e-15       4.286031216089e-16      -4.183507748242e-18 
 1467       1.040582997976e-10       1.530996971337e-12      -2.273672613877e-12       1.068915990042e-14       1.292962986048e-15       4.263019771133e-16      -3.437418501051e-18 
 1468       1.037874637920e-10       1.531355236028e-12      -2.194046767850e-12       1.068226067698e-14       1.289475104753e-15       4.240135005501e-16      -2.694170652515e-18 
 1469       1.035115762743e-10       1.532072774891e-12      -2.114965802629e-12       1.067527371228e-14       1.285998766586e-15       4.217374000577e-16      -1.954084449325e-18 
 1470       1.032307076863e-10       1.533146557436e-12      -2.036455388899e-12       1.066819915378e-14       1.282533928164e-15       4.194733818926e-16      -1.217481812012e-18 
 1471       1.029449289268e-10       1.534573530660e-12      -1.958541325497e-12       1.066103715074e-14       1.279080545541e-15       4.172211504261e-16      -4.846863377540e-19 
 1472       1.026543113518e-10       1.536350619011e-12      -1.881249539620e-12       1.065378785420e-14       1.275638574200e-15       4.149804081410e-16       2.439766968288e-19 
 1473       1.023589267757e-10       1.538474724340e-12      -1.804606087039e-12       1.064645141698e-14       1.272207969054e-15       4.127508556278e-16       9.681803328713e-19 
 1474       1.020588474722e-10       1.540942725864e-12      -1.728637152304e-12       1.063902799372e-14       1.268788684446e-15       4.105321915818e-16       1.687595926463e-18 
 1475       1.017541461747e-10       1.543751480123e-12      -1.653369048960e-12       1.063151774081e-14       1.265380674145e-15       4.083241127995e-16       2.401893145850e-18 
 1476       1.014448960774e-10       1.546897820936e-12      -1.578828219756e-12       1.062392081647e-14       1.261983891349e-15       4.061263141752e-16       3.110739968629e-18 
 1477       1.011311708362e-10       1.550378559364e-12      -1.505041236852e-12       1.061623738071e-14       1.258598288679e-15       4.039384886976e-16       3.813802678955e-18 
 1478       1.008130445692e-10       1.554190483664e-12      -1.432034802036e-12       1.060846759535e-14       1.255223818181e-15       4.017603274465e-16       4.510745864733e-18 
 1479       1.004905918580e-10       1.558330359248e-12      -1.359835746928e-12       1.060061162400e-14       1.251860431324e-15       3.995915195892e-16       5.201232414822e-18 
 1480       1.001638877478e-10       1.562794928644e-12      -1.288471033195e-12       1.059266963211e-14       1.248508078999e-15       3.974317523773e-16       5.884923516234e-18 
 1481       9.983300774895e-11       1.567580911452e-12      -1.217967752760e-12       1.058464178692e-14       1.245166711517e-15       3.952807111435e-16       6.561478651333e-18 
 1482       9.949802783731e-11       1.572685004303e-12      -1.148353128011e-12       1.057652825750e-14       1.241836278608e-15       3.931380792975e-16       7.230555595035e-18 
 1483       9.915902445520e-11       1.578103880817e-12      -1.079654512017e-12       1.056832921473e-14       1.238516729422e-15       3.910035383236e-16       7.891810412007e-18 
 1484       9.881607451223e-11       1.583834191562e-12      -1.011899388729e-12       1.056004483134e-14       1.235208012522e-15       3.888767677763e-16       8.544897453867e-18 
 1485       9.846925538609e-11       1.589872564010e-12      -9.451153732022e-13       1.055167528185e-14       1.231910075892e-15       3.867574452779e-16       9.189469356383e-18 
 1486       9.811864492335e-11       1.596215602501e-12      -8.793302117961e-13       1.054322074264e-14       1.228622866926e-15       3.846452465141e-16       9.825177036673e-18 
 1487       9.776432144030e-11       1.602859888194e-12      -8.145717823916e-13       1.053468139193e-14       1.225346332434e-15       3.825398452314e-16       1.045166969041e-17 
 1488       9.740636372377e-11       1.609801979029e-12      -7.508680945987e-13       1.052605740975e-14       1.222080418636e-15       3.804409132335e-16       1.106859478900e-17 
 1489       9.704485103191e-11       1.617038409688e-12      -6.882472899682e-13       1.051734897799e-14       1.218825071166e-15       3.783481203775e-16       1.167559807682e-17 
 1490       9.667986309503e-11       1.624565691547e-12      -6.267376422015e-13       1.050855628039e-14       1.215580235064e-15       3.762611345713e-16       1.227232356838e-17 
 1491       9.631148260797e-11       1.632379894736e-12      -5.663637806151e-13       1.049967966147e-14       1.212345859471e-15       3.741795252327e-16       1.285850972264e-17 
 1492       9.593980273243e-11       1.640475389900e-12      -5.071353195831e-13       1.049072010516e-14       1.209121911737e-15       3.721024726408e-16       1.343427900355e-17 
 1493       9.556491966985e-11       1.648846094009e-12      -4.490581179704e-13       1.048167876085e-14       1.205908363446e-15       3.700290557268e-16       1.399985115448e-17 
 1494       9.518693017747e-11       1.657485887079e-12      -3.921380457645e-13       1.047255678495e-14       1.202705185738e-15       3.679583483440e-16       1.455544728124e-17 
 1495       9.480593156931e-11       1.666388612108e-12      -3.363809840823e-13       1.046335534085e-14       1.199512349310e-15       3.658894192582e-16       1.510128985448e-17 
 1496       9.442202171707e-11       1.675548075010e-12      -2.817928251765e-13       1.045407559897e-14       1.196329824411e-15       3.638213321403e-16       1.563760271209e-17 
 1497       9.403529905115e-11       1.684958044553e-12      -2.283794724430e-13       1.044471873674e-14       1.193157580846e-15       3.617531455565e-16       1.616461106158e-17 
 1498       9.364586256150e-11       1.694612252292e-12      -1.761468404271e-13       1.043528593863e-14       1.189995587969e-15       3.596839129606e-16       1.668254148245e-17 
 1499       9.325381179866e-11       1.704504392507e-12      -1.251008548308e-13       1.042577839617e-14       1.186843814688e-15       3.576126826850e-16       1.719162192859e-17 
 1500       9.285924687466e-11       1.714628122140e-12      -7.524745251940e-14       1.041619730791e-14       1.183702229462e-15       3.555384979323e-16       1.769208173071e-17 
 1501       9.246226846398e-11       1.724977060727e-12      -2.659258152827e-14       1.040654387953e-14       1.180570800298e-15       3.534603967662e-16       1.818415159863e-17 
 1502       9.206297780450e-11       1.735544790336e-12       2.085779893024e-14       1.039681932374e-14       1.177449494752e-15       3.513774121037e-16       1.866806362377e-17 
 1503       9.166147669843e-11       1.746324855502e-12       6.709771846002e-14       1.038702486038e-14       1.174338279929e-15       3.492885717060e-16       1.914405128147e-17 
 1504       9.125786751331e-11       1.757310763164e-12       1.121211954744e-13       1.037716171639e-14       1.171237122480e-15       3.471928981697e-16       1.961234943342e-17 
 1505       9.085225318289e-11       1.768495982602e-12       1.559222371893e-13       1.036723112582e-14       1.168145988601e-15       3.450894089187e-16       2.007319433002e-17 
 1506       9.044473720814e-11       1.779873945366e-12       1.984948396166e-13       1.035723432986e-14       1.165064844034e-15       3.429771161956e-16       2.052682361276e-17 
 1507       9.003542365814e-11       1.791438045222e-12       2.398329875569e-13       1.034717257683e-14       1.161993654065e-15       3.408550270524e-16       2.097347631664e-17 
 1508       8.962441717109e-11       1.803181638077e-12       2.799306545933e-13       1.033704712223e-14       1.158932383523e-15       3.387221433428e-16       2.141339287255e-17 
 1509       8.921182295520e-11       1.815098041926e-12       3.187818030840e-13       1.032685922871e-14       1.155880996778e-15       3.365774617130e-16       2.184681510964e-17 
 1510       8.879774678970e-11       1.827180536777e-12       3.563803841559e-13       1.031661016611e-14       1.152839457742e-15       3.344199735933e-16       2.227398625771e-17 
 1511       8.838229502573e-11       1.839422364594e-12       3.927203376977e-13       1.030630121144e-14       1.149807729867e-15       3.322486651895e-16       2.269515094961e-17 
 1512       8.796557458731e-11       1.851816729230e-12       4.277955923529e-13       1.029593364894e-14       1.146785776146e-15       3.300625174744e-16       2.311055522363e-17 
 1513       8.754769297232e-11       1.864356796364e-12       4.616000655134e-13       1.028550877005e-14       1.143773559107e-15       3.278605061790e-16       2.352044652587e-17 
 1514       8.712875825339e-11       1.877035693434e-12       4.941276633120e-13       1.027502787344e-14       1.140771040817e-15       3.256416017841e-16       2.392507371264e-17 
 1515       8.670887907889e-11       1.889846509578e-12       5.253722806164e-13       1.026449226502e-14       1.137778182880e-15       3.234047695113e-16       2.432468705285e-17 
 1516       8.628816467389e-11       1.902782295563e-12       5.553278010218e-13       1.025390325795e-14       1.134794946436e-15       3.211489693151e-16       2.471953823039e-17 
 1517       8.586672484105e-11       1.915836063727e-12       5.839880968442e-13       1.024326217266e-14       1.131821292156e-15       3.188731558737e-16       2.510988034651e-17 
 1518       8.544466996163e-11       1.929000787911e-12       6.113470291140e-13       1.023257033685e-14       1.128857180249e-15       3.165762785806e-16       2.549596792224e-17 
 1519       8.502211099640e-11       1.942269403397e-12       6.373984475686e-13       1.022182908550e-14       1.125902570454e-15       3.142572815360e-16       2.587805690074e-17 
 1520       8.459915948661e-11       1.955634806840e-12       6.621361906459e-13       1.021103976090e-14       1.122957422042e-15       3.119151035383e-16       2.625640464970e-17 
 1521       8.417592755493e-11       1.969089856210e-12       6.855540854774e-13       1.020020371265e-14       1.120021693816e-15       3.095486780753e-16       2.663126996375e-17 
 1522       8.375252790640e-11       1.982627370722e-12       7.076459478815e-13       1.018932229767e-14       1.117095344108e-15       3.071569333158e-16       2.700291306682e-17 
 1523       8.332907382938e-11       1.996240130775e-12       7.284055823567e-13       1.017839688022e-14       1.114178330778e-15       3.047387921009e-16       2.737159561452e-17 
 1524       8.290567919648e-11       2.009920877885e-12       7.478267820745e-13       1.016742883188e-14       1.111270611214e-15       3.022931719354e-16       2.773758069657e-17 
 1525       8.248245846554e-11       2.023662314625e-12       7.659033288729e-13       1.015641953164e-14       1.108372142334e-15       2.998189849791e-16       2.810113283914e-17 
 1526       8.205952668056e-11       2.037457104557e-12       7.826289932495e-13       1.014537036582e-14       1.105482880577e-15       2.973151380385e-16       2.846251800729e-17 
