# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1243       1.156351360399e-10       3.466888594141e-12       1.212461793072e-12       0.000000000000e+00 
 1244       1.150360932058e-10       3.494674773297e-12       1.158059038543e-12       0.000000000000e+00 
 1245       1.144434352452e-10       3.522195269641e-12       1.101401210748e-12       0.000000000000e+00 
 1246       1.138573813093e-10       3.549435883309e-12       1.042508670656e-12       0.000000000000e+00 
 1247       1.132780447409e-10       3.576387699436e-12       9.814174267009e-13       0.000000000000e+00 
 1248       1.127055126207e-10       3.603043097994e-12       9.181676402272e-13       0.000000000000e+00 
 1249       1.121398723974e-10       3.629394417964e-12       8.527997779152e-13       0.000000000000e+00 
 1250       1.115812118888e-10       3.655433957255e-12       7.853546124224e-13       0.000000000000e+00 
 1251       1.110296192817e-10       3.681153972636e-12       7.158732230264e-13       0.000000000000e+00 
 1252       1.104851831329e-10       3.706546679649e-12       6.443969962664e-13       0.000000000000e+00 
 1253       1.099479923697e-10       3.731604252542e-12       5.709676265857e-13       0.000000000000e+00 
 1254       1.094181362906e-10       3.756318824188e-12       4.956271169736e-13       0.000000000000e+00 
 1255       1.088957045655e-10       3.780682486006e-12       4.184177796078e-13       0.000000000000e+00 
 1256       1.083807872370e-10       3.804687287892e-12       3.393822364960e-13       0.000000000000e+00 
 1257       1.078734747203e-10       3.828325238134e-12       2.585634201186e-13       0.000000000000e+00 
 1258       1.073738578042e-10       3.851588303344e-12       1.760045740703e-13       0.000000000000e+00 
 1259       1.068820276517e-10       3.874468408373e-12       9.174925370255e-14       0.000000000000e+00 
 1260       1.063980758003e-10       3.896957436242e-12       5.841326765533e-15       0.000000000000e+00 
 1261       1.059220941629e-10       3.919047228061e-12      -8.167502594972e-14       0.000000000000e+00 
 1262       1.054541750281e-10       3.940729582953e-12      -1.707553099692e-13       0.000000000000e+00 
 1263       1.049944110614e-10       3.961996257981e-12      -2.613547164938e-13       0.000000000000e+00 
 1264       1.045428953049e-10       3.982838968068e-12      -3.534281217573e-13       0.000000000000e+00 
 1265       1.040997211786e-10       4.003249385919e-12      -4.469300863841e-13       0.000000000000e+00 
 1266       1.036649824808e-10       4.023219141951e-12      -5.418148547472e-13       0.000000000000e+00 
 1267       1.032387733886e-10       4.042739824210e-12      -6.380363543261e-13       0.000000000000e+00 
 1268       1.028211884586e-10       4.061802978299e-12      -7.355481950646e-13       0.000000000000e+00 
 1269       1.024123226274e-10       4.080400107298e-12      -8.343036687288e-13       0.000000000000e+00 
 1270       1.020122712124e-10       4.098522671689e-12      -9.342557482649e-13       0.000000000000e+00 
 1271       1.016211299121e-10       4.116162089283e-12      -1.035357087157e-12       0.000000000000e+00 
 1272       1.012389948069e-10       4.133309735137e-12      -1.137560018786e-12       0.000000000000e+00 
 1273       1.008659623598e-10       4.149956941483e-12      -1.240816555785e-12       0.000000000000e+00 
 1274       1.005021294166e-10       4.166094997647e-12      -1.345078389401e-12       0.000000000000e+00 
 1275       1.001475932070e-10       4.181715149979e-12      -1.450296888848e-12       0.000000000000e+00 
 1276       9.980245134464e-11       4.196808601768e-12      -1.556423100669e-12       0.000000000000e+00 
 1277       9.946680182832e-11       4.211366513174e-12      -1.663407748092e-12       0.000000000000e+00 
 1278       9.914074304211e-11       4.225380001145e-12      -1.771201230389e-12       0.000000000000e+00 
 1279       9.882437375614e-11       4.238840139345e-12      -1.879753622232e-12       0.000000000000e+00 
 1280       9.851779312718e-11       4.251737958074e-12      -1.989014673053e-12       0.000000000000e+00 
 1281       9.822110069924e-11       4.264064444195e-12      -2.098933806401e-12       0.000000000000e+00 
 1282       9.793439640415e-11       4.275810541056e-12      -2.209460119298e-12       0.000000000000e+00 
 1283       9.765778056215e-11       4.286967148410e-12      -2.320542381600e-12       0.000000000000e+00 
 1284       9.739135388254e-11       4.297525122346e-12      -2.432129035355e-12       0.000000000000e+00 
 1285       9.713519098078e-11       4.307476967497e-12      -2.544169770435e-12       0.000000000000e+00 
 1286       9.688926059919e-11       4.316821934910e-12      -2.656620272364e-12       0.000000000000e+00 
 1287       9.665350447976e-11       4.325560982023e-12      -2.769437527232e-12       0.000000000000e+00 
 1288       9.642786376395e-11       4.333695085689e-12      -2.882578249793e-12       0.000000000000e+00 
 1289       9.621227899135e-11       4.341225242220e-12      -2.995998882936e-12       0.000000000000e+00 
 1290       9.600669009835e-11       4.348152467431e-12      -3.109655597156e-12       0.000000000000e+00 
 1291       9.581103641682e-11       4.354477796689e-12      -3.223504290030e-12       0.000000000000e+00 
 1292       9.562525667280e-11       4.360202284960e-12      -3.337500585687e-12       0.000000000000e+00 
 1293       9.544928898512e-11       4.365327006853e-12      -3.451599834279e-12       0.000000000000e+00 
 1294       9.528307086415e-11       4.369853056668e-12      -3.565757111457e-12       0.000000000000e+00 
 1295       9.512653921040e-11       4.373781548443e-12      -3.679927217841e-12       0.000000000000e+00 
 1296       9.497963031326e-11       4.377113615999e-12      -3.794064678490e-12       0.000000000000e+00 
 1297       9.484227984962e-11       4.379850412987e-12      -3.908123742381e-12       0.000000000000e+00 
 1298       9.471442288257e-11       4.381993112934e-12      -4.022058381875e-12       0.000000000000e+00 
 1299       9.459599386010e-11       4.383542909291e-12      -4.135822292192e-12       0.000000000000e+00 
 1300       9.448692661369e-11       4.384501015478e-12      -4.249368890883e-12       0.000000000000e+00 
 1301       9.438715435711e-11       4.384868664930e-12      -4.362651317304e-12       0.000000000000e+00 
 1302       9.429660968495e-11       4.384647111145e-12      -4.475622432084e-12       0.000000000000e+00 
 1303       9.421522457143e-11       4.383837627730e-12      -4.588234816603e-12       0.000000000000e+00 
 1304       9.414293036898e-11       4.382441508447e-12      -4.700440772459e-12       0.000000000000e+00 
 1305       9.407965780695e-11       4.380460067258e-12      -4.812192320945e-12       0.000000000000e+00 
 1306       9.402533699029e-11       4.377894638375e-12      -4.923441202519e-12       0.000000000000e+00 
 1307       9.397989739820e-11       4.374746576303e-12      -5.034138876273e-12       0.000000000000e+00 
 1308       9.394326788282e-11       4.371017255889e-12      -5.144236519415e-12       0.000000000000e+00 
 1309       9.391537666793e-11       4.366708072366e-12      -5.253685026730e-12       0.000000000000e+00 
 1310       9.389615134756e-11       4.361820441401e-12      -5.362435010060e-12       0.000000000000e+00 
 1311       9.388551888473e-11       4.356355799143e-12      -5.470436797774e-12       0.000000000000e+00 
 1312       9.388340561007e-11       4.350315602265e-12      -5.577640434240e-12       0.000000000000e+00 
 1313       9.388973722054e-11       4.343701328014e-12      -5.683995679297e-12       0.000000000000e+00 
 1314       9.390443877808e-11       4.336514474257e-12      -5.789452007729e-12       0.000000000000e+00 
 1315       9.392743470827e-11       4.328756559526e-12      -5.893958608736e-12       0.000000000000e+00 
 1316       9.395864879905e-11       4.320429123067e-12      -5.997464385407e-12       0.000000000000e+00 
 1317       9.399800419934e-11       4.311533724881e-12      -6.099917954192e-12       0.000000000000e+00 
 1318       9.404542341775e-11       4.302071945779e-12      -6.201267644374e-12       0.000000000000e+00 
 1319       9.410082832126e-11       4.292045387421e-12      -6.301461497542e-12       0.000000000000e+00 
 1320       9.416414013385e-11       4.281455672365e-12      -6.400447267064e-12       0.000000000000e+00 
 1321       9.423527943522e-11       4.270304444114e-12      -6.498172417557e-12       0.000000000000e+00 
 1322       9.431416615945e-11       4.258593367161e-12      -6.594584124362e-12       0.000000000000e+00 
 1323       9.440071959365e-11       4.246324127038e-12      -6.689629273014e-12       0.000000000000e+00 
 1324       9.449484698728e-11       4.233499490565e-12      -6.783259931844e-12       0.000000000000e+00 
 1325       9.459640924489e-11       4.220126499322e-12      -6.875449836961e-12       0.000000000000e+00 
 1326       9.470525485186e-11       4.206213311534e-12      -6.966178088269e-12       0.000000000000e+00 
 1327       9.482123122732e-11       4.191768145191e-12      -7.055423692702e-12       0.000000000000e+00 
 1328       9.494418472203e-11       4.176799278161e-12      -7.143165564069e-12       0.000000000000e+00 
 1329       9.507396061632e-11       4.161315048311e-12      -7.229382522907e-12       0.000000000000e+00 
 1330       9.521040311790e-11       4.145323853625e-12      -7.314053296319e-12       0.000000000000e+00 
 1331       9.535335535986e-11       4.128834152325e-12      -7.397156517827e-12       0.000000000000e+00 
 1332       9.550265939848e-11       4.111854462990e-12      -7.478670727217e-12       0.000000000000e+00 
 1333       9.565815621117e-11       4.094393364672e-12      -7.558574370385e-12       0.000000000000e+00 
 1334       9.581968569435e-11       4.076459497016e-12      -7.636845799185e-12       0.000000000000e+00 
 1335       9.598708666135e-11       4.058061560383e-12      -7.713463271275e-12       0.000000000000e+00 
 1336       9.616019684030e-11       4.039208315963e-12      -7.788404949964e-12       0.000000000000e+00 
 1337       9.633885287203e-11       4.019908585897e-12      -7.861648904058e-12       0.000000000000e+00 
 1338       9.652289030797e-11       4.000171253396e-12      -7.933173107707e-12       0.000000000000e+00 
 1339       9.671214360803e-11       3.980005262859e-12      -8.002955440253e-12       0.000000000000e+00 
 1340       9.690644613850e-11       3.959419619994e-12      -8.070973686076e-12       0.000000000000e+00 
 1341       9.710563016996e-11       3.938423391934e-12      -8.137205534438e-12       0.000000000000e+00 
 1342       9.730952687516e-11       3.917025707357e-12      -8.201628579336e-12       0.000000000000e+00 
 1343       9.751796632691e-11       3.895235756607e-12      -8.264220319342e-12       0.000000000000e+00 
 1344       9.773077749600e-11       3.873062791810e-12      -8.324958157454e-12       0.000000000000e+00 
 1345       9.794778824905e-11       3.850516126996e-12      -8.383819400940e-12       0.000000000000e+00 
 1346       9.816882534647e-11       3.827605138214e-12      -8.440781261189e-12       0.000000000000e+00 
 1347       9.839371444029e-11       3.804339263654e-12      -8.495820853553e-12       0.000000000000e+00 
 1348       9.862228007210e-11       3.780728003766e-12      -8.548915197194e-12       0.000000000000e+00 
 1349       9.885434567093e-11       3.756780921377e-12      -8.600041214936e-12       0.000000000000e+00 
 1350       9.908973355113e-11       3.732507641812e-12      -8.649175733106e-12       0.000000000000e+00 
 1351       9.932826491029e-11       3.707917853012e-12      -8.696295481383e-12       0.000000000000e+00 
 1352       9.956975982713e-11       3.683021305652e-12      -8.741377092644e-12       0.000000000000e+00 
 1353       9.981403725936e-11       3.657827813261e-12      -8.784397102812e-12       0.000000000000e+00 
 1354       1.000609150416e-10       3.632347252343e-12      -8.825331950703e-12       0.000000000000e+00 
 1355       1.003102098834e-10       3.606589562491e-12      -8.864157977870e-12       0.000000000000e+00 
 1356       1.005617373669e-10       3.580564746510e-12      -8.900851428452e-12       0.000000000000e+00 
 1357       1.008153119448e-10       3.554282870535e-12      -8.935388449022e-12       0.000000000000e+00 
 1358       1.010707469383e-10       3.527754064151e-12      -8.967745088428e-12       0.000000000000e+00 
 1359       1.013278545352e-10       3.500988520507e-12      -8.997897297648e-12       0.000000000000e+00 
 1360       1.015864457873e-10       3.473996496443e-12      -9.025820929630e-12       0.000000000000e+00 
 1361       1.018463306088e-10       3.446788312601e-12      -9.051491739141e-12       0.000000000000e+00 
 1362       1.021073177738e-10       3.419374353549e-12      -9.074885382616e-12       0.000000000000e+00 
 1363       1.023692227982e-10       3.391764971976e-12      -9.095983244712e-12       0.000000000000e+00 
 1364       1.026318916812e-10       3.363970199904e-12      -9.114789986690e-12       0.000000000000e+00 
 1365       1.028951774143e-10       3.336000034617e-12      -9.131316185996e-12       0.000000000000e+00 
 1366       1.031589321189e-10       3.307864534410e-12      -9.145572526850e-12       0.000000000000e+00 
 1367       1.034230070449e-10       3.279573818706e-12      -9.157569800470e-12       0.000000000000e+00 
 1368       1.036872525688e-10       3.251138068165e-12      -9.167318905295e-12       0.000000000000e+00 
 1369       1.039515181926e-10       3.222567524802e-12      -9.174830847209e-12       0.000000000000e+00 
 1370       1.042156525417e-10       3.193872492092e-12      -9.180116739761e-12       0.000000000000e+00 
 1371       1.044795033637e-10       3.165063335093e-12      -9.183187804392e-12       0.000000000000e+00 
 1372       1.047429175265e-10       3.136150480548e-12      -9.184055370652e-12       0.000000000000e+00 
 1373       1.050057410169e-10       3.107144417008e-12      -9.182730876429e-12       0.000000000000e+00 
 1374       1.052678189388e-10       3.078055694934e-12      -9.179225868167e-12       0.000000000000e+00 
 1375       1.055289955120e-10       3.048894926821e-12      -9.173552001091e-12       0.000000000000e+00 
 1376       1.057891140702e-10       3.019672787301e-12      -9.165721039432e-12       0.000000000000e+00 
 1377       1.060480170594e-10       2.990400013263e-12      -9.155744856645e-12       0.000000000000e+00 
 1378       1.063055460367e-10       2.961087403962e-12      -9.143635435635e-12       0.000000000000e+00 
 1379       1.065615416683e-10       2.931745821130e-12      -9.129404868978e-12       0.000000000000e+00 
 1380       1.068158437281e-10       2.902386189095e-12      -9.113065359147e-12       0.000000000000e+00 
 1381       1.070682910962e-10       2.873019494888e-12      -9.094629218731e-12       0.000000000000e+00 
 1382       1.073187217568e-10       2.843656788358e-12      -9.074108870661e-12       0.000000000000e+00 
 1383       1.075669727975e-10       2.814309182286e-12      -9.051516848431e-12       0.000000000000e+00 
 1384       1.078128804066e-10       2.784987852494e-12      -9.026865796320e-12       0.000000000000e+00 
 1385       1.080562798725e-10       2.755704037962e-12      -9.000168469617e-12       0.000000000000e+00 
 1386       1.082970055816e-10       2.726469040938e-12      -8.971437734844e-12       0.000000000000e+00 
 1387       1.085348910167e-10       2.697294227052e-12      -8.940686569975e-12       0.000000000000e+00 
 1388       1.087697687554e-10       2.668191025429e-12      -8.907928064663e-12       0.000000000000e+00 
 1389       1.090014704689e-10       2.639170928800e-12      -8.873175420464e-12       0.000000000000e+00 
 1390       1.092298269198e-10       2.610245493617e-12      -8.836441951051e-12       0.000000000000e+00 
 1391       1.094546679610e-10       2.581426340163e-12      -8.797741082450e-12       0.000000000000e+00 
 1392       1.096758225337e-10       2.552725152669e-12      -8.757086353250e-12       0.000000000000e+00 
 1393       1.098931186663e-10       2.524153679423e-12      -8.714491414835e-12       0.000000000000e+00 
 1394       1.101063834723e-10       2.495723732883e-12      -8.669970031603e-12       0.000000000000e+00 
 1395       1.103154431489e-10       2.467447189793e-12      -8.623536081189e-12       0.000000000000e+00 
 1396       1.105201229755e-10       2.439335991291e-12      -8.575203554687e-12       0.000000000000e+00 
 1397       1.107202473121e-10       2.411402143027e-12      -8.524986556876e-12       0.000000000000e+00 
 1398       1.109156395975e-10       2.383657715272e-12      -8.472899306439e-12       0.000000000000e+00 
 1399       1.111061223480e-10       2.356114843030e-12      -8.418956136189e-12       0.000000000000e+00 
 1400       1.112915171553e-10       2.328785726155e-12      -8.363171493289e-12       0.000000000000e+00 
 1401       1.114716446856e-10       2.301682629461e-12      -8.305559939479e-12       0.000000000000e+00 
 1402       1.116463447059e-10       2.274816810729e-12      -8.246139071628e-12       0.000000000000e+00 
 1403       1.118155363967e-10       2.248195292274e-12      -8.184938316302e-12       0.000000000000e+00 
 1404       1.119791586650e-10       2.221824055927e-12      -8.121990227375e-12       0.000000000000e+00 
 1405       1.121371501734e-10       2.195709112134e-12      -8.057327574418e-12       0.000000000000e+00 
 1406       1.122894493390e-10       2.169856500004e-12      -7.990983343104e-12       0.000000000000e+00 
 1407       1.124359943336e-10       2.144272287352e-12      -7.922990735603e-12       0.000000000000e+00 
 1408       1.125767230828e-10       2.118962570753e-12      -7.853383170987e-12       0.000000000000e+00 
 1409       1.127115732661e-10       2.093933475583e-12      -7.782194285630e-12       0.000000000000e+00 
 1410       1.128404823161e-10       2.069191156073e-12      -7.709457933610e-12       0.000000000000e+00 
 1411       1.129633874186e-10       2.044741795348e-12      -7.635208187107e-12       0.000000000000e+00 
 1412       1.130802255116e-10       2.020591605482e-12      -7.559479336806e-12       0.000000000000e+00 
 1413       1.131909332855e-10       1.996746827542e-12      -7.482305892300e-12       0.000000000000e+00 
 1414       1.132954471827e-10       1.973213731634e-12      -7.403722582486e-12       0.000000000000e+00 
 1415       1.133937033966e-10       1.949998616954e-12      -7.323764355971e-12       0.000000000000e+00 
 1416       1.134856378720e-10       1.927107811833e-12      -7.242466381470e-12       0.000000000000e+00 
 1417       1.135711863042e-10       1.904547673783e-12      -7.159864048208e-12       0.000000000000e+00 
 1418       1.136502841390e-10       1.882324589549e-12      -7.075992966319e-12       0.000000000000e+00 
 1419       1.137228665720e-10       1.860444975151e-12      -6.990888967252e-12       0.000000000000e+00 
 1420       1.137888685483e-10       1.838915275934e-12      -6.904588104166e-12       0.000000000000e+00 
 1421       1.138482247623e-10       1.817741966618e-12      -6.817126652336e-12       0.000000000000e+00 
 1422       1.139008696574e-10       1.796931551339e-12      -6.728541109549e-12       0.000000000000e+00 
 1423       1.139467374250e-10       1.776490563702e-12      -6.638868196511e-12       0.000000000000e+00 
 1424       1.139857620049e-10       1.756425566825e-12      -6.548144857242e-12       0.000000000000e+00 
 1425       1.140178770845e-10       1.736743153389e-12      -6.456408259480e-12       0.000000000000e+00 
 1426       1.140430160986e-10       1.717449945684e-12      -6.363695795083e-12       0.000000000000e+00 
 1427       1.140611122288e-10       1.698552595654e-12      -6.270045080428e-12       0.000000000000e+00 
 1428       1.140720984033e-10       1.680057784949e-12      -6.175493956812e-12       0.000000000000e+00 
 1429       1.140759072966e-10       1.661972224970e-12      -6.080080490855e-12       0.000000000000e+00 
 1430       1.140724713290e-10       1.644302656916e-12      -5.983842974898e-12       0.000000000000e+00 
 1431       1.140617226662e-10       1.627055851831e-12      -5.886819927407e-12       0.000000000000e+00 
 1432       1.140435932189e-10       1.610238610653e-12      -5.789050093371e-12       0.000000000000e+00 
 1433       1.140180146427e-10       1.593857764261e-12      -5.690572444707e-12       0.000000000000e+00 
 1434       1.139849183373e-10       1.577920173520e-12      -5.591426180655e-12       0.000000000000e+00 
 1435       1.139442354466e-10       1.562432729333e-12      -5.491650728186e-12       0.000000000000e+00 
 1436       1.138958968578e-10       1.547402352683e-12      -5.391285742397e-12       0.000000000000e+00 
 1437       1.138398332015e-10       1.532835994685e-12      -5.290371106917e-12       0.000000000000e+00 
 1438       1.137759748512e-10       1.518740636629e-12      -5.188946934303e-12       0.000000000000e+00 
 1439       1.137042519225e-10       1.505123290032e-12      -5.087053566445e-12       0.000000000000e+00 
 1440       1.136245942735e-10       1.491990996681e-12      -4.984731574964e-12       0.000000000000e+00 
 1441       1.135369510408e-10       1.479349485648e-12      -4.882020547756e-12       0.000000000000e+00 
 1442       1.134413494675e-10       1.467199129307e-12      -4.778955434326e-12       0.000000000000e+00 
 1443       1.133378366716e-10       1.455538946368e-12      -4.675570164161e-12       0.000000000000e+00 
 1444       1.132264601642e-10       1.444367941155e-12      -4.571898857550e-12       0.000000000000e+00 
 1445       1.131072678500e-10       1.433685103578e-12      -4.467975825918e-12       0.000000000000e+00 
 1446       1.129803080283e-10       1.423489409106e-12      -4.363835572156e-12       0.000000000000e+00 
 1447       1.128456293935e-10       1.413779818728e-12      -4.259512790951e-12       0.000000000000e+00 
 1448       1.127032810359e-10       1.404555278932e-12      -4.155042369120e-12       0.000000000000e+00 
 1449       1.125533124427e-10       1.395814721671e-12      -4.050459385936e-12       0.000000000000e+00 
 1450       1.123957734983e-10       1.387557064331e-12      -3.945799113465e-12       0.000000000000e+00 
 1451       1.122307144857e-10       1.379781209703e-12      -3.841097016889e-12       0.000000000000e+00 
 1452       1.120581860865e-10       1.372486045955e-12      -3.736388754846e-12       0.000000000000e+00 
 1453       1.118782393823e-10       1.365670446596e-12      -3.631710179754e-12       0.000000000000e+00 
 1454       1.116909258550e-10       1.359333270450e-12      -3.527097338143e-12       0.000000000000e+00 
 1455       1.114962973879e-10       1.353473361626e-12      -3.422586470989e-12       0.000000000000e+00 
 1456       1.112944062662e-10       1.348089549486e-12      -3.318214014042e-12       0.000000000000e+00 
 1457       1.110853051779e-10       1.343180648614e-12      -3.214016598159e-12       0.000000000000e+00 
 1458       1.108690472144e-10       1.338745458790e-12      -3.110031049632e-12       0.000000000000e+00 
 1459       1.106456858715e-10       1.334782764954e-12      -3.006294390521e-12       0.000000000000e+00 
 1460       1.104152750499e-10       1.331291337182e-12      -2.902843838986e-12       0.000000000000e+00 
 1461       1.101778690561e-10       1.328269930651e-12      -2.799716809613e-12       0.000000000000e+00 
 1462       1.099335226032e-10       1.325717285609e-12      -2.696950913752e-12       0.000000000000e+00 
 1463       1.096822908115e-10       1.323632127349e-12      -2.594583959842e-12       0.000000000000e+00 
 1464       1.094242292092e-10       1.322013166175e-12      -2.492653953744e-12       0.000000000000e+00 
 1465       1.091593937336e-10       1.320859097371e-12      -2.391199099073e-12       0.000000000000e+00 
 1466       1.088878407311e-10       1.320168601176e-12      -2.290257797527e-12       0.000000000000e+00 
 1467       1.086096269589e-10       1.319940342749e-12      -2.189868649217e-12       0.000000000000e+00 
 1468       1.083248095848e-10       1.320172972138e-12      -2.090070453004e-12       0.000000000000e+00 
 1469       1.080334461887e-10       1.320865124255e-12      -1.990902206820e-12       0.000000000000e+00 
 1470       1.077355947628e-10       1.322015418843e-12      -1.892403108009e-12       0.000000000000e+00 
 1471       1.074313137128e-10       1.323622460443e-12      -1.794612553649e-12       0.000000000000e+00 
 1472       1.071206618583e-10       1.325684838369e-12      -1.697570140891e-12       0.000000000000e+00 
 1473       1.068036984340e-10       1.328201126673e-12      -1.601315667284e-12       0.000000000000e+00 
 1474       1.064804830899e-10       1.331169884119e-12      -1.505889131107e-12       0.000000000000e+00 
 1475       1.061510758923e-10       1.334589654150e-12      -1.411330731702e-12       0.000000000000e+00 
 1476       1.058155373248e-10       1.338458964858e-12      -1.317680869804e-12       0.000000000000e+00 
 1477       1.054739282886e-10       1.342776328957e-12      -1.224980147869e-12       0.000000000000e+00 
 1478       1.051263101037e-10       1.347540243747e-12      -1.133269370412e-12       0.000000000000e+00 
 1479       1.047727445092e-10       1.352749191088e-12      -1.042589544328e-12       0.000000000000e+00 
 1480       1.044133021956e-10       1.358400799874e-12      -9.529777297352e-13       0.000000000000e+00 
 1481       1.040480884900e-10       1.364489324453e-12      -8.644545469555e-13       0.000000000000e+00 
 1482       1.036772179265e-10       1.371008141229e-12      -7.770365467263e-13       0.000000000000e+00 
 1483       1.033008057385e-10       1.377950583815e-12      -6.907403485979e-13       0.000000000000e+00 
 1484       1.029189678603e-10       1.385309942961e-12      -6.055826410368e-13       0.000000000000e+00 
 1485       1.025318209286e-10       1.393079466478e-12      -5.215801815292e-13       0.000000000000e+00 
 1486       1.021394822832e-10       1.401252359159e-12      -4.387497966852e-13       0.000000000000e+00 
 1487       1.017420699687e-10       1.409821782707e-12      -3.571083823423e-13       0.000000000000e+00 
 1488       1.013397027352e-10       1.418780855653e-12      -2.766729036687e-13       0.000000000000e+00 
 1489       1.009325000401e-10       1.428122653289e-12      -1.974603952677e-13       0.000000000000e+00 
 1490       1.005205820488e-10       1.437840207581e-12      -1.194879612809e-13       0.000000000000e+00 
 1491       1.001040696364e-10       1.447926507103e-12      -4.277277549227e-14       0.000000000000e+00 
 1492       9.968308438854e-11       1.458374496954e-12       3.266791856856e-14       0.000000000000e+00 
 1493       9.925774860273e-11       1.469177078686e-12       1.068168075222e-13       0.000000000000e+00 
 1494       9.882818528968e-11       1.480327110225e-12       1.796565080360e-13       0.000000000000e+00 
 1495       9.839451817441e-11       1.491817405797e-12       2.511695667202e-13       0.000000000000e+00 
 1496       9.795687169749e-11       1.503640735853e-12       3.213384600244e-13       0.000000000000e+00 
 1497       9.751537101631e-11       1.515789826987e-12       3.901455941338e-13       0.000000000000e+00 
 1498       9.707014200624e-11       1.528257361869e-12       4.575733048652e-13       0.000000000000e+00 
 1499       9.662131126188e-11       1.541035979161e-12       5.236038575638e-13       0.000000000000e+00 
 1500       9.616900609830e-11       1.554118273446e-12       5.882194469991e-13       0.000000000000e+00 
 1501       9.571335455220e-11       1.567496795149e-12       6.514021972614e-13       0.000000000000e+00 
 1502       9.525448538320e-11       1.581164050462e-12       7.131341616578e-13       0.000000000000e+00 
 1503       9.479252807503e-11       1.595112501269e-12       7.733973226088e-13       0.000000000000e+00 
 1504       9.432761283675e-11       1.609334565067e-12       8.321735915447e-13       0.000000000000e+00 
 1505       9.385987060396e-11       1.623822614893e-12       8.894448088014e-13       0.000000000000e+00 
 1506       9.338943304005e-11       1.638568979248e-12       9.451927435169e-13       0.000000000000e+00 
 1507       9.291643253740e-11       1.653565942018e-12       9.993990935280e-13       0.000000000000e+00 
 1508       9.244100221862e-11       1.668805742400e-12       1.052045485266e-12       0.000000000000e+00 
 1509       9.196327593774e-11       1.684280574827e-12       1.103113473653e-12       0.000000000000e+00 
 1510       9.148338828145e-11       1.699982588888e-12       1.152584541999e-12       0.000000000000e+00 
 1511       9.100147457033e-11       1.715903889257e-12       1.200440101897e-12       0.000000000000e+00 
 1512       9.051767086007e-11       1.732036535614e-12       1.246661493121e-12       0.000000000000e+00 
 1513       9.003211394267e-11       1.748372542569e-12       1.291229983520e-12       0.000000000000e+00 
 1514       8.954494134766e-11       1.764903879585e-12       1.334126768915e-12       0.000000000000e+00 
 1515       8.905629134336e-11       1.781622470907e-12       1.375332972998e-12       0.000000000000e+00 
 1516       8.856630293807e-11       1.798520195479e-12       1.414829647224e-12       0.000000000000e+00 
 1517       8.807511588129e-11       1.815588886872e-12       1.452597770710e-12       0.000000000000e+00 
 1518       8.758287066495e-11       1.832820333208e-12       1.488618250131e-12       0.000000000000e+00 
 1519       8.708970328411e-11       1.850206342800e-12       1.522876336431e-12       0.000000000000e+00 
 1520       8.659572946145e-11       1.867738941911e-12       1.555374921690e-12       0.000000000000e+00 
 1521       8.610106027326e-11       1.885410178750e-12       1.586121370095e-12       0.000000000000e+00 
 1522       8.560580737720e-11       1.903212057853e-12       1.615123112863e-12       0.000000000000e+00 
 1523       8.511008301320e-11       1.921136540010e-12       1.642387648376e-12       0.000000000000e+00 
 1524       8.461400000441e-11       1.939175542194e-12       1.667922542298e-12       0.000000000000e+00 
 1525       8.411767175817e-11       1.957320937487e-12       1.691735427708e-12       0.000000000000e+00 
 1526       8.362121226694e-11       1.975564555007e-12       1.713834005221e-12       0.000000000000e+00 
 1527       8.312473610926e-11       1.993898179838e-12       1.734226043116e-12       0.000000000000e+00 
 1528       8.262835845070e-11       2.012313552954e-12       1.752919377463e-12       0.000000000000e+00 
 1529       8.213219504480e-11       2.030802371148e-12       1.769921912244e-12       0.000000000000e+00 
 1530       8.163636223401e-11       2.049356286960e-12       1.785241619486e-12       0.000000000000e+00 
 1531       8.114097695066e-11       2.067966908605e-12       1.798886539379e-12       0.000000000000e+00 
 1532       8.064615671792e-11       2.086625799895e-12       1.810864780410e-12       0.000000000000e+00 
 1533       8.015201965069e-11       2.105324480175e-12       1.821184519482e-12       0.000000000000e+00 
 1534       7.965868445661e-11       2.124054424242e-12       1.829854002043e-12       0.000000000000e+00 
 1535       7.916627043700e-11       2.142807062279e-12       1.836881542212e-12       0.000000000000e+00 
 1536       7.867489748776e-11       2.161573779777e-12       1.842275522904e-12       0.000000000000e+00 
 1537       7.818468610038e-11       2.180345917467e-12       1.846044395955e-12       0.000000000000e+00 
 1538       7.769575736285e-11       2.199114771244e-12       1.848196682251e-12       0.000000000000e+00 
 1539       7.720823296062e-11       2.217871592095e-12       1.848740971850e-12       0.000000000000e+00 
 1540       7.672223517757e-11       2.236607586029e-12       1.847685924111e-12       0.000000000000e+00 
 1541       7.623788689691e-11       2.255313914000e-12       1.845040267817e-12       0.000000000000e+00 
 1542       7.575531160218e-11       2.273981691839e-12       1.840812801303e-12       0.000000000000e+00 
 1543       7.527463337816e-11       2.292601990176e-12       1.835012392582e-12       0.000000000000e+00 
 1544       7.479597691184e-11       2.311165834374e-12       1.827647979468e-12       0.000000000000e+00 
